NGram,Frequency
"('kansas', 'city', 'and', 'san', 'francisco')",6
"('for', 'the', 'remainder', 'of', 'the')",6
"('return', 'to', 'top', 'consumer', 'spending')",6
"('in', 'the', 'san', 'francisco', 'district')",5
"('city', 'and', 'san', 'francisco', 'districts')",5
"('in', 'the', 'kansas', 'city', 'district')",5
"('the', 'remainder', 'of', 'the', 'year')",5
"('in', 'july', 'and', 'early', 'august')",5
"('kansas', 'city', 'and', 'dallas', 'districts')",4
"('since', 'the', 'last', 'beige', 'book')",4
"('reported', 'that', 'their', 'inventories', 'were')",4
"('percent', 'of', 'the', 'car', 'dealers')",4
"('while', 'demand', 'for', 'these', 'loans')",4
"('in', 'late', 'july', 'and', 'early')",4
"('late', 'july', 'and', 'early', 'august')",4
"('the', 'san', 'francisco', 'district', 'and')",3
"('atlanta', 'and', 'kansas', 'city', 'districts')",3
"('real', 'estate', 'and', 'construction', 'residential')",3
"('districts', 'reported', 'an', 'increase', 'in')",3
"('since', 'the', 'last', 'survey', 'period')",3
"('in', 'the', 'gulf', 'of', 'mexico')",3
"('july', 'and', 'early', 'august', 'and')",3
"('during', 'the', 'next', 'six', 'months')",3
"('since', 'the', 'previous', 'beige', 'book')",3
"('compared', 'with', 'a', 'year', 'ago')",3
"('about', '29', 'percent', 'of', 'the')",3
"('that', 'their', 'inventories', 'were', 'too')",3
"('compared', 'with', 'the', 'same', 'period')",3
"('with', 'the', 'same', 'period', 'in')",3
"('the', 'same', 'period', 'in', '2010')",3
"('for', 'commercial', 'and', 'industrial', 'loans')",3
"('unchanged', 'while', 'demand', 'for', 'these')",3
"('demand', 'for', 'these', 'loans', 'ranged')",3
"('for', 'these', 'loans', 'ranged', 'from')",3
"('over', 'the', 'past', 'three', 'months')",3
"('over', 'the', 'next', 'three', 'months')",3
"('increased', 'since', 'the', 'last', 'report')",3
"('consumer', 'spending', 'increased', 'slightly', 'in')",2
"('spending', 'increased', 'slightly', 'in', 'most')",2
"('increased', 'slightly', 'in', 'most', 'districts')",2
"('districts', 'since', 'the', 'last', 'survey')",2
"('but', 'nonauto', 'retail', 'sales', 'were')",2
"('nonauto', 'retail', 'sales', 'were', 'flat')",2
"('retail', 'sales', 'were', 'flat', 'or')",2
"('sales', 'were', 'flat', 'or', 'down')",2
"('were', 'flat', 'or', 'down', 'in')",2
"('down', 'in', 'several', 'districts', 'although')",2
"('activity', 'remained', 'solid', 'in', 'most')",2
"('remained', 'solid', 'in', 'most', 'districts')",2
"('manufacturing', 'conditions', 'were', 'mixed', 'across')",2
"('conditions', 'were', 'mixed', 'across', 'the')",2
"('were', 'mixed', 'across', 'the', 'country')",2
"('mixed', 'across', 'the', 'country', 'but')",2
"('across', 'the', 'country', 'but', 'the')",2
"('the', 'country', 'but', 'the', 'pace')",2
"('country', 'but', 'the', 'pace', 'of')",2
"('but', 'the', 'pace', 'of', 'activity')",2
"('the', 'pace', 'of', 'activity', 'slowed')",2
"('pace', 'of', 'activity', 'slowed', 'in')",2
"('of', 'activity', 'slowed', 'in', 'many')",2
"('activity', 'slowed', 'in', 'many', 'districts')",2
"('although', 'some', 'districts', 'reported', 'modest')",2
"('some', 'districts', 'reported', 'modest', 'employment')",2
"('districts', 'reported', 'modest', 'employment', 'growth')",2
"('and', 'kansas', 'city', 'districts', 'reported')",2
"('a', 'year', 'ago', 'in', 'the')",2
"('chicago', 'kansas', 'city', 'and', 'san')",2
"('the', 'new', 'york', 'and', 'philadelphia')",2
"('new', 'york', 'and', 'philadelphia', 'districts')",2
"('york', 'and', 'philadelphia', 'districts', 'reported')",2
"('supply', 'issues', 'from', 'japanese', 'manufacturers')",2
"('issues', 'from', 'japanese', 'manufacturers', 'should')",2
"('by', 'the', 'end', 'of', 'september')",2
"('the', 'new', 'york', 'city', 'area')",2
"('the', 'kansas', 'city', 'district', 'noted')",2
"('in', 'the', 'boston', 'district', 'reported')",2
"('the', 'san', 'francisco', 'district', 'reported')",2
"('demand', 'for', 'software', 'ebooks', 'and')",2
"('for', 'software', 'ebooks', 'and', 'mobile')",2
"('software', 'ebooks', 'and', 'mobile', 'applications')",2
"('noted', 'a', 'decline', 'in', 'sales')",2
"('reduced', 'demand', 'from', 'the', 'government')",2
"('demand', 'from', 'the', 'government', 'and')",2
"('from', 'the', 'government', 'and', 'financial')",2
"('the', 'government', 'and', 'financial', 'services')",2
"('with', 'particularly', 'strong', 'volume', 'growth')",2
"('particularly', 'strong', 'volume', 'growth', 'in')",2
"('strong', 'volume', 'growth', 'in', 'metallic')",2
"('volume', 'growth', 'in', 'metallic', 'ores')",2
"('growth', 'in', 'metallic', 'ores', 'petroleum')",2
"('in', 'metallic', 'ores', 'petroleum', 'products')",2
"('metallic', 'ores', 'petroleum', 'products', 'and')",2
"('ores', 'petroleum', 'products', 'and', 'noncommercial')",2
"('petroleum', 'products', 'and', 'noncommercial', 'building')",2
"('products', 'and', 'noncommercial', 'building', 'products')",2
"('support', 'demand', 'growth', 'from', 'energy')",2
"('demand', 'growth', 'from', 'energy', 'customers')",2
"('in', 'the', 'cleveland', 'atlanta', 'and')",2
"('the', 'cleveland', 'atlanta', 'and', 'kansas')",2
"('cleveland', 'atlanta', 'and', 'kansas', 'city')",2
"('districts', 'reported', 'a', 'shortage', 'of')",2
"('a', 'shortage', 'of', 'qualified', 'drivers')",2
"('the', 'new', 'york', 'philadelphia', 'and')",2
"('to', 'open', 'plants', 'and', 'expand')",2
"('open', 'plants', 'and', 'expand', 'operations')",2
"('plants', 'and', 'expand', 'operations', 'in')",2
"('and', 'expand', 'operations', 'in', 'the')",2
"('expand', 'operations', 'in', 'the', 'near')",2
"('operations', 'in', 'the', 'near', 'future')",2
"('due', 'to', 'normal', 'seasonal', 'retooling')",2
"('to', 'normal', 'seasonal', 'retooling', 'for')",2
"('normal', 'seasonal', 'retooling', 'for', 'model')",2
"('seasonal', 'retooling', 'for', 'model', 'changeovers')",2
"('weakness', 'at', 'nondurable', 'goods', 'plants')",2
"('new', 'orders', 'for', 'narrowbody', 'aircraft')",2
"('in', 'the', 'minneapolis', 'district', 'announced')",2
"('announced', 'plans', 'to', 'expand', 'a')",2
"('plans', 'to', 'expand', 'a', 'facility')",2
"('to', 'expand', 'a', 'facility', 'in')",2
"('expand', 'a', 'facility', 'in', 'northwestern')",2
"('a', 'facility', 'in', 'northwestern', 'montana')",2
"('capacity', 'utilization', 'in', 'the', 'steel')",2
"('utilization', 'in', 'the', 'steel', 'industry')",2
"('in', 'the', 'steel', 'industry', 'remained')",2
"('the', 'steel', 'industry', 'remained', 'at')",2
"('noted', 'particular', 'pressure', 'in', 'meeting')",2
"('particular', 'pressure', 'in', 'meeting', 'a')",2
"('pressure', 'in', 'meeting', 'a', 'recent')",2
"('in', 'meeting', 'a', 'recent', 'surge')",2
"('meeting', 'a', 'recent', 'surge', 'in')",2
"('in', 'new', 'orders', 'due', 'to')",2
"('estate', 'and', 'construction', 'residential', 'real')",2
"('and', 'construction', 'residential', 'real', 'estate')",2
"('construction', 'residential', 'real', 'estate', 'activity')",2
"('real', 'estate', 'activity', 'remained', 'weak')",2
"('and', 'dallas', 'districts', 'reported', 'an')",2
"('dallas', 'districts', 'reported', 'an', 'increase')",2
"('prices', 'were', 'flat', 'to', 'slightly')",2
"('were', 'flat', 'to', 'slightly', 'down')",2
"('but', 'remained', 'below', 'yearago', 'levels')",2
"('increased', 'in', 'the', 'san', 'francisco')",2
"('in', 'the', 'san', 'francisco', 'and')",2
"('real', 'estate', 'conditions', 'remained', 'weak')",2
"('investor', 'demand', 'for', 'prime', 'office')",2
"('vacancy', 'rates', 'declined', 'noticeably', 'in')",2
"('rates', 'declined', 'noticeably', 'in', 'the')",2
"('declined', 'noticeably', 'in', 'the', 'buffalo')",2
"('noticeably', 'in', 'the', 'buffalo', 'and')",2
"('in', 'the', 'buffalo', 'and', 'rochester')",2
"('the', 'buffalo', 'and', 'rochester', 'metro')",2
