NGram,Frequency
"('kansas', 'city')",74
"('in', 'the')",65
"('san', 'francisco')",53
"('reported', 'that')",45
"('districts', 'reported')",36
"('continued', 'to')",36
"('and', 'dallas')",36
"('new', 'york')",35
"('and', 'san')",33
"('demand', 'for')",30
"('st', 'louis')",29
"('of', 'the')",27
"('city', 'and')",27
"('atlanta', 'chicago')",26
"('most', 'districts')",26
"('said', 'that')",24
"('chicago', 'and')",24
"('and', 'kansas')",24
"('noted', 'that')",21
"('that', 'the')",21
"('districts', 'also')",21
"('indicated', 'that')",21
"('the', 'boston')",21
"('philadelphia', 'cleveland')",20
"('real', 'estate')",20
"('several', 'districts')",18
"('increase', 'in')",18
"('also', 'reported')",18
"('the', 'atlanta')",18
"('atlanta', 'and')",18
"('dallas', 'and')",18
"('york', 'philadelphia')",17
"('low', 'levels')",15
"('to', 'weaken')",15
"('flat', 'or')",15
"('and', 'st')",15
"('and', 'cleveland')",15
"('cleveland', 'and')",15
"('prices', 'were')",15
"('reports', 'from')",14
"('from', 'the')",12
"('the', 'downward')",12
"('signs', 'of')",12
"('across', 'most')",12
"('remained', 'depressed')",12
"('credit', 'conditions')",12
"('number', 'of')",12
"('reported', 'an')",12
"('an', 'uptick')",12
"('uptick', 'in')",12
"('activity', 'continued')",12
"('or', 'falling')",12
"('to', 'the')",12
"('downward', 'pressure')",12
"('pressure', 'on')",12
"('cleveland', 'chicago')",12
"('and', 'minneapolis')",12
"('in', 'contrast')",12
"('richmond', 'noted')",12
"('the', 'cleveland')",12
"('cleveland', 'atlanta')",12
"('francisco', 'districts')",12
"('in', 'philadelphia')",12
"('philadelphia', 'richmond')",12
"('city', 'districts')",12
"('boston', 'and')",12
"('retail', 'prices')",12
"('richmond', 'atlanta')",11
"('chicago', 'st')",11
"('louis', 'districts')",11
"('federal', 'reserve')",9
"('conditions', 'remained')",9
"('remained', 'weak')",9
"('remained', 'at')",9
"('at', 'a')",9
"('districts', 'however')",9
"('across', 'districts')",9
"('auto', 'sales')",9
"('and', 'tourism')",9
"('a', 'number')",9
"('in', 'home')",9
"('to', 'have')",9
"('at', 'very')",9
"('very', 'low')",9
"('for', 'commercial')",9
"('the', 'country')",9
"('that', 'overall')",9
"('stable', 'or')",9
"('loan', 'categories')",9
"('weaken', 'across')",9
"('and', 'demand')",9
"('natural', 'resources')",9
"('to', 'be')",9
"('manufacturing', 'employment')",9
"('employment', 'levels')",9
"('be', 'moderating')",9
"('that', 'prices')",9
"('boston', 'philadelphia')",9
"('in', 'activity')",9
"('and', 'richmond')",9
"('services', 'such')",9
"('such', 'as')",9
"('in', 'richmond')",9
"('richmond', 'and')",9
"('in', 'kansas')",9
"('expected', 'to')",9
"('had', 'increased')",9
"('the', 'richmond')",9
"('the', 'new')",9
"('chicago', 'minneapolis')",9
"('the', 'past')",9
"('increases', 'in')",9
"('with', 'the')",9
"('and', 'natural')",9
"('the', 'chicago')",9
"('dallas', 'districts')",9
"('prices', 'for')",9
"('higher', 'prices')",9
"('city', 'dallas')",8
"('nonfinancial', 'services')",8
"('input', 'costs')",8
"('job', 'cuts')",8
"('commercial', 'real')",8
"('minneapolis', 'districts')",8
"('was', 'weak')",7
"('district', 'banks')",6
"('indicate', 'that')",6
"('districts', 'noted')",6
"('contacts', 'from')",6
"('districts', 'said')",6
"('a', 'substantial')",6
"('end', 'of')",6
"('activity', 'declined')",6
"('declined', 'or')",6
"('or', 'remained')",6
"('the', 'outlook')",6
"('manufacturers', 'has')",6
"('has', 'improved')",6
"('improved', 'somewhat')",6
"('districts', 'reporting')",6
"('reporting', 'on')",6
"('spending', 'remained')",6
"('remained', 'soft')",6
"('soft', 'as')",6
"('focused', 'on')",6
"('on', 'purchasing')",6
"('purchasing', 'less')",6
"('less', 'expensive')",6
"('expensive', 'necessities')",6
"('luxury', 'goods')",6
"('that', 'tight')",6
"('tight', 'credit')",6
"('tourism', 'activity')",6
"('of', 'districts')",6
"('home', 'sales')",6
"('new', 'home')",6
"('home', 'construction')",6
"('construction', 'appeared')",6
"('appeared', 'to')",6
"('have', 'stabilized')",6
"('stabilized', 'at')",6
"('vacancy', 'rates')",6
"('rates', 'for')",6
"('commercial', 'properties')",6
"('properties', 'were')",6
"('were', 'rising')",6
"('rising', 'in')",6
"('in', 'many')",6
"('parts', 'of')",6
"('overall', 'lending')",6
"('lending', 'activity')",6
"('activity', 'was')",6
"('was', 'stable')",6
"('or', 'weak')",6
"('weak', 'but')",6
"('but', 'with')",6
"('with', 'mixed')",6
"('mixed', 'results')",6
"('results', 'across')",6
"('across', 'loan')",6
"('remained', 'stringent')",6
"('stringent', 'or')",6
"('or', 'tightened')",6
"('tightened', 'further')",6
"('districts', 'and')",6
"('for', 'natural')",6
"('resources', 'remained')",6
"('planting', 'and')",6
"('and', 'growing')",6
"('growing', 'conditions')",6
"('conditions', 'varied')",6
"('varied', 'across')",6
"('market', 'conditions')",6
"('conditions', 'continued')",6
"('be', 'weak')",6
"('weak', 'across')",6
"('across', 'the')",6
"('country', 'with')",6
"('with', 'wages')",6
"('wages', 'generally')",6
"('generally', 'remaining')",6
"('remaining', 'flat')",6
"('also', 'mentioned')",6
"('mentioned', 'employers')",6
"('employers', 'plans')",6
"('plans', 'to')",6
"('to', 'scale')",6
"('scale', 'back')",6
"('back', 'employee')",6
"('employee', 'benefit')",6
"('that', 'some')",6
"('some', 'state')",6
"('state', 'and')",6
"('and', 'local')",6
"('local', 'governments')",6
"('governments', 'faced')",6
"('faced', 'hiring')",6
"('hiring', 'freezes')",6
"('freezes', 'or')",6
"('or', 'outright')",6
"('outright', 'job')",6
"('levels', 'remained')",6
"('remained', 'low')",6
"('districts', 'saw')",6
"('saw', 'signs')",6
"('signs', 'that')",6
"('that', 'job')",6
"('job', 'losses')",6
"('losses', 'may')",6
"('may', 'be')",6
"('with', 'few')",6
