NGram,Frequency
"('and', 'san', 'francisco')",21
"('kansas', 'city', 'and')",21
"('contacts', 'in', 'the')",15
"('in', 'many', 'districts')",12
"('new', 'york', 'and')",12
"('districts', 'reporting', 'on')",12
"('and', 'dallas', 'districts')",12
"('new', 'york', 'philadelphia')",11
"('real', 'estate', 'markets')",9
"('increases', 'in', 'input')",9
"('in', 'input', 'costs')",9
"('st', 'louis', 'and')",9
"('districts', 'commenting', 'on')",9
"('the', 'san', 'francisco')",9
"('san', 'francisco', 'district')",9
"('reported', 'an', 'increase')",9
"('an', 'increase', 'in')",9
"('in', 'the', 'richmond')",9
"('minneapolis', 'and', 'san')",9
"('new', 'york', 'richmond')",9
"('chicago', 'and', 'dallas')",9
"('city', 'and', 'dallas')",9
"('and', 'st', 'louis')",9
"('in', 'the', 'boston')",9
"('in', 'the', 'chicago')",9
"('and', 'richmond', 'districts')",9
"('districts', 'indicated', 'that')",9
"('the', 'new', 'york')",9
"('in', 'the', 'kansas')",9
"('the', 'kansas', 'city')",9
"('kansas', 'city', 'st')",9
"('city', 'st', 'louis')",9
"('of', 'the', 'year')",6
"('in', 'the', 'pace')",6
"('the', 'pace', 'of')",6
"('in', 'most', 'districts')",6
"('reported', 'to', 'be')",6
"('in', 'new', 'york')",6
"('richmond', 'and', 'dallas')",6
"('said', 'to', 'be')",6
"('residential', 'real', 'estate')",6
"('estate', 'markets', 'were')",6
"('input', 'costs', 'and')",6
"('costs', 'and', 'output')",6
"('and', 'output', 'prices')",6
"('san', 'francisco', 'indicated')",6
"('pressures', 'were', 'limited')",6
"('food', 'and', 'energy')",6
"('louis', 'and', 'dallas')",6
"('since', 'the', 'previous')",6
"('the', 'majority', 'of')",6
"('an', 'uptick', 'in')",6
"('san', 'francisco', 'districts')",6
"('in', 'the', 'st')",6
"('the', 'st', 'louis')",6
"('demand', 'for', 'temporary')",6
"('and', 'atlanta', 'districts')",6
"('atlanta', 'districts', 'reported')",6
"('a', 'year', 'ago')",6
"('all', 'districts', 'reporting')",6
"('dallas', 'districts', 'reported')",6
"('richmond', 'kansas', 'city')",6
"('and', 'dallas', 'indicated')",6
"('dallas', 'indicated', 'that')",6
"('cleveland', 'and', 'chicago')",6
"('on', 'the', 'other')",6
"('the', 'other', 'hand')",6
"('the', 'cleveland', 'district')",6
"('and', 'new', 'york')",6
"('on', 'the', 'part')",6
"('the', 'part', 'of')",6
"('at', 'least', 'some')",6
