NGram,Frequency
"('kansas', 'city', 'and', 'san', 'francisco')",12
"('activity', 'remained', 'generally', 'weak', 'in')",6
"('atlanta', 'st', 'louis', 'and', 'san')",6
"('st', 'louis', 'and', 'san', 'francisco')",6
"('rising', 'energy', 'and', 'food', 'prices')",6
"('manufacturing', 'activity', 'was', 'generally', 'soft')",6
"('commercial', 'real', 'estate', 'conditions', 'varied')",6
"('reports', 'on', 'nonresidential', 'construction', 'activity')",6
"('manufacturing', 'contacts', 'in', 'several', 'districts')",6
"('some', 'ability', 'to', 'pass', 'along')",6
"('in', 'the', 'atlanta', 'and', 'dallas')",6
"('in', 'the', 'richmond', 'district', 'reported')",6
"('in', 'the', 'san', 'francisco', 'district')",6
"('atlanta', 'and', 'dallas', 'districts', 'while')",6
"('contacts', 'in', 'the', 'kansas', 'city')",6
"('chicago', 'st', 'louis', 'and', 'minneapolis')",6
"('the', 'new', 'york', 'philadelphia', 'and')",6
"('and', 'san', 'francisco', 'while', 'philadelphia')",6
"('delayed', 'planting', 'and', 'development', 'of')",6
"('business', 'contacts', 'in', 'most', 'districts')",6
"('contacts', 'in', 'most', 'districts', 'reported')",6
"('new', 'york', 'philadelphia', 'cleveland', 'richmond')",5
"('st', 'louis', 'minneapolis', 'kansas', 'city')",5
"('the', 'atlanta', 'and', 'dallas', 'districts')",5
"('reports', 'from', 'the', 'federal', 'reserve')",3
"('from', 'the', 'federal', 'reserve', 'districts')",3
"('the', 'federal', 'reserve', 'districts', 'suggest')",3
"('federal', 'reserve', 'districts', 'suggest', 'that')",3
"('reserve', 'districts', 'suggest', 'that', 'economic')",3
"('districts', 'suggest', 'that', 'economic', 'activity')",3
"('suggest', 'that', 'economic', 'activity', 'remained')",3
"('that', 'economic', 'activity', 'remained', 'generally')",3
"('economic', 'activity', 'remained', 'generally', 'weak')",3
"('remained', 'generally', 'weak', 'in', 'late')",3
"('generally', 'weak', 'in', 'late', 'april')",3
"('weak', 'in', 'late', 'april', 'and')",3
"('in', 'late', 'april', 'and', 'may')",3
"('late', 'april', 'and', 'may', 'three')",3
"('april', 'and', 'may', 'three', 'districts')",3
"('and', 'may', 'three', 'districts', 'described')",3
"('may', 'three', 'districts', 'described', 'economic')",3
"('three', 'districts', 'described', 'economic', 'activity')",3
"('districts', 'described', 'economic', 'activity', 'as')",3
"('described', 'economic', 'activity', 'as', 'softer')",3
"('economic', 'activity', 'as', 'softer', 'weaker')",3
"('activity', 'as', 'softer', 'weaker', 'or')",3
"('as', 'softer', 'weaker', 'or', 'lower')",3
"('softer', 'weaker', 'or', 'lower', 'with')",3
"('weaker', 'or', 'lower', 'with', 'an')",3
"('or', 'lower', 'with', 'an', 'additional')",3
"('lower', 'with', 'an', 'additional', 'four')",3
"('with', 'an', 'additional', 'four', 'districts')",3
"('an', 'additional', 'four', 'districts', 'reporting')",3
"('additional', 'four', 'districts', 'reporting', 'slower')",3
"('four', 'districts', 'reporting', 'slower', 'sluggish')",3
"('districts', 'reporting', 'slower', 'sluggish', 'or')",3
"('reporting', 'slower', 'sluggish', 'or', 'modest')",3
"('slower', 'sluggish', 'or', 'modest', 'economic')",3
"('sluggish', 'or', 'modest', 'economic', 'growth')",3
"('or', 'modest', 'economic', 'growth', 'the')",3
"('modest', 'economic', 'growth', 'the', 'remaining')",3
"('economic', 'growth', 'the', 'remaining', 'five')",3
"('growth', 'the', 'remaining', 'five', 'districts')",3
"('the', 'remaining', 'five', 'districts', 'of')",3
"('remaining', 'five', 'districts', 'of', 'philadelphia')",3
"('five', 'districts', 'of', 'philadelphia', 'cleveland')",3
"('districts', 'of', 'philadelphia', 'cleveland', 'atlanta')",3
"('of', 'philadelphia', 'cleveland', 'atlanta', 'st')",3
"('philadelphia', 'cleveland', 'atlanta', 'st', 'louis')",3
"('cleveland', 'atlanta', 'st', 'louis', 'and')",3
"('louis', 'and', 'san', 'francisco', 'described')",3
"('and', 'san', 'francisco', 'described', 'activity')",3
"('san', 'francisco', 'described', 'activity', 'as')",3
"('francisco', 'described', 'activity', 'as', 'stable')",3
"('described', 'activity', 'as', 'stable', 'or')",3
"('activity', 'as', 'stable', 'or', 'little')",3
"('as', 'stable', 'or', 'little', 'changed')",3
"('stable', 'or', 'little', 'changed', 'in')",3
"('or', 'little', 'changed', 'in', 'recent')",3
"('little', 'changed', 'in', 'recent', 'weeks')",3
"('changed', 'in', 'recent', 'weeks', 'consumer')",3
"('in', 'recent', 'weeks', 'consumer', 'spending')",3
"('recent', 'weeks', 'consumer', 'spending', 'slowed')",3
"('weeks', 'consumer', 'spending', 'slowed', 'since')",3
"('consumer', 'spending', 'slowed', 'since', 'the')",3
"('spending', 'slowed', 'since', 'the', 'last')",3
"('slowed', 'since', 'the', 'last', 'report')",3
"('since', 'the', 'last', 'report', 'as')",3
"('the', 'last', 'report', 'as', 'incomes')",3
"('last', 'report', 'as', 'incomes', 'were')",3
"('report', 'as', 'incomes', 'were', 'pinched')",3
"('as', 'incomes', 'were', 'pinched', 'by')",3
"('incomes', 'were', 'pinched', 'by', 'rising')",3
"('were', 'pinched', 'by', 'rising', 'energy')",3
"('pinched', 'by', 'rising', 'energy', 'and')",3
"('by', 'rising', 'energy', 'and', 'food')",3
"('energy', 'and', 'food', 'prices', 'higher')",3
"('and', 'food', 'prices', 'higher', 'energy')",3
"('food', 'prices', 'higher', 'energy', 'prices')",3
"('prices', 'higher', 'energy', 'prices', 'also')",3
"('higher', 'energy', 'prices', 'also', 'appeared')",3
"('energy', 'prices', 'also', 'appeared', 'to')",3
"('prices', 'also', 'appeared', 'to', 'damp')",3
"('also', 'appeared', 'to', 'damp', 'domestic')",3
"('appeared', 'to', 'damp', 'domestic', 'tourism')",3
"('to', 'damp', 'domestic', 'tourism', 'reports')",3
"('damp', 'domestic', 'tourism', 'reports', 'on')",3
"('domestic', 'tourism', 'reports', 'on', 'nonfinancial')",3
"('tourism', 'reports', 'on', 'nonfinancial', 'services')",3
"('reports', 'on', 'nonfinancial', 'services', 'varied')",3
"('on', 'nonfinancial', 'services', 'varied', 'across')",3
"('nonfinancial', 'services', 'varied', 'across', 'districts')",3
"('services', 'varied', 'across', 'districts', 'and')",3
"('varied', 'across', 'districts', 'and', 'industries')",3
"('across', 'districts', 'and', 'industries', 'manufacturing')",3
"('districts', 'and', 'industries', 'manufacturing', 'activity')",3
"('and', 'industries', 'manufacturing', 'activity', 'was')",3
"('industries', 'manufacturing', 'activity', 'was', 'generally')",3
"('activity', 'was', 'generally', 'soft', 'in')",3
"('was', 'generally', 'soft', 'in', 'recent')",3
"('generally', 'soft', 'in', 'recent', 'weeks')",3
