NGram,Frequency
"('in', 'the', 'kansas', 'city')",51
"('the', 'kansas', 'city', 'district')",46
"('in', 'the', 'cleveland', 'district')",38
"('and', 'new', 'york', 'districts')",33
"('tight', 'labor', 'markets', 'in')",30
"('labor', 'markets', 'in', 'st')",30
"('markets', 'in', 'st', 'louis')",30
"('atlanta', 'st', 'louis', 'and')",26
"('in', 'the', 'st', 'louis')",25
"('the', 'dallas', 'atlanta', 'and')",22
"('dallas', 'atlanta', 'and', 'chicago')",22
"('atlanta', 'and', 'chicago', 'districts')",22
"('in', 'the', 'philadelphia', 'kansas')",22
"('the', 'philadelphia', 'kansas', 'city')",22
"('in', 'the', 'minneapolis', 'district')",20
"('earlier', 'in', 'the', 'year')",19
"('strong', 'in', 'the', 'chicago')",19
"('in', 'the', 'chicago', 'district')",19
"('in', 'the', 'atlanta', 'district')",19
"('most', 'districts', 'continue', 'to')",18
"('districts', 'continue', 'to', 'report')",18
"('continue', 'to', 'report', 'tight')",18
"('to', 'report', 'tight', 'labor')",18
"('report', 'tight', 'labor', 'markets')",18
"('tight', 'labor', 'markets', 'but')",18
"('in', 'march', 'and', 'early')",18
"('march', 'and', 'early', 'april')",18
"('construction', 'is', 'described', 'as')",18
"('the', 'st', 'louis', 'district')",17
"('the', 'st', 'louis', 'region')",17
"('return', 'to', 'top', 'boston')",17
"('strong', 'in', 'the', 'richmond')",16
"('most', 'prices', 'remain', 'stable')",16
"('prices', 'remain', 'stable', 'building')",16
"('remain', 'stable', 'building', 'materials')",16
"('stable', 'building', 'materials', 'prices')",16
"('building', 'materials', 'prices', 'especially')",16
"('materials', 'prices', 'especially', 'for')",16
"('prices', 'especially', 'for', 'sheetrock')",16
"('especially', 'for', 'sheetrock', 'are')",16
"('for', 'sheetrock', 'are', 'increasing')",16
"('sheetrock', 'are', 'increasing', 'in')",16
"('are', 'increasing', 'in', 'the')",16
"('increasing', 'in', 'the', 'atlanta')",16
"('in', 'the', 'atlanta', 'kansas')",16
"('the', 'atlanta', 'kansas', 'city')",16
"('atlanta', 'kansas', 'city', 'cleveland')",16
"('kansas', 'city', 'cleveland', 'minneapolis')",16
"('city', 'cleveland', 'minneapolis', 'and')",16
"('cleveland', 'minneapolis', 'and', 'boston')",16
"('minneapolis', 'and', 'boston', 'regions')",16
"('and', 'boston', 'regions', 'contracted')",16
"('boston', 'regions', 'contracted', 'services')",16
"('regions', 'contracted', 'services', 'costs')",16
"('contracted', 'services', 'costs', 'have')",16
"('services', 'costs', 'have', 'increased')",16
"('costs', 'have', 'increased', 'in')",16
"('have', 'increased', 'in', 'new')",16
"('increased', 'in', 'new', 'york')",16
"('in', 'new', 'york', 'low')",16
"('new', 'york', 'low', 'commodity')",16
"('york', 'low', 'commodity', 'prices')",16
"('low', 'commodity', 'prices', 'in')",16
"('commodity', 'prices', 'in', 'minneapolis')",16
"('prices', 'in', 'minneapolis', 'persist')",16
"('in', 'minneapolis', 'persist', 'in')",16
"('minneapolis', 'persist', 'in', 'depressing')",16
"('persist', 'in', 'depressing', 'farm')",16
"('in', 'depressing', 'farm', 'income')",16
"('depressing', 'farm', 'income', 'and')",16
"('farm', 'income', 'and', 'are')",16
"('income', 'and', 'are', 'curbing')",16
"('and', 'are', 'curbing', 'metal')",16
"('are', 'curbing', 'metal', 'mining')",16
"('curbing', 'metal', 'mining', 'return')",16
"('metal', 'mining', 'return', 'to')",16
"('mining', 'return', 'to', 'top')",16
"('wages', 'and', 'prices', 'most')",15
"('and', 'prices', 'most', 'districts')",15
"('prices', 'most', 'districts', 'continue')",15
"('labor', 'markets', 'but', 'there')",15
"('markets', 'but', 'there', 'were')",15
"('but', 'there', 'were', 'no')",15
"('there', 'were', 'no', 'reports')",15
"('were', 'no', 'reports', 'of')",15
"('no', 'reports', 'of', 'significant')",15
"('reports', 'of', 'significant', 'pickup')",15
"('of', 'significant', 'pickup', 'in')",15
"('significant', 'pickup', 'in', 'wage')",15
"('pickup', 'in', 'wage', 'increases')",15
"('in', 'wage', 'increases', 'some')",15
"('wage', 'increases', 'some', 'reports')",15
"('increases', 'some', 'reports', 'however')",15
"('some', 'reports', 'however', 'indicate')",15
"('reports', 'however', 'indicate', 'that')",15
"('however', 'indicate', 'that', 'firms')",15
"('indicate', 'that', 'firms', 'are')",15
"('that', 'firms', 'are', 'increasing')",15
"('firms', 'are', 'increasing', 'nonwage')",15
"('are', 'increasing', 'nonwage', 'compensation')",15
"('increasing', 'nonwage', 'compensation', 'for')",15
"('nonwage', 'compensation', 'for', 'higherlevel')",15
"('compensation', 'for', 'higherlevel', 'personnel')",15
"('for', 'higherlevel', 'personnel', 'and')",15
"('higherlevel', 'personnel', 'and', 'are')",15
"('personnel', 'and', 'are', 'using')",15
"('and', 'are', 'using', 'hiring')",15
"('are', 'using', 'hiring', 'and')",15
"('using', 'hiring', 'and', 'retention')",15
"('hiring', 'and', 'retention', 'bonuses')",15
"('and', 'retention', 'bonuses', 'to')",15
"('retention', 'bonuses', 'to', 'attract')",15
"('bonuses', 'to', 'attract', 'and')",15
"('to', 'attract', 'and', 'hold')",15
"('attract', 'and', 'hold', 'on')",15
"('and', 'hold', 'on', 'to')",15
"('hold', 'on', 'to', 'skilled')",15
"('on', 'to', 'skilled', 'workers')",15
"('to', 'skilled', 'workers', 'in')",15
"('skilled', 'workers', 'in', 'chicago')",15
"('workers', 'in', 'chicago', 'concerns')",15
"('in', 'chicago', 'concerns', 'about')",15
"('chicago', 'concerns', 'about', 'labor')",15
"('concerns', 'about', 'labor', 'shortages')",15
"('about', 'labor', 'shortages', 'have')",15
"('labor', 'shortages', 'have', 'become')",15
"('shortages', 'have', 'become', 'more')",15
"('have', 'become', 'more', 'pronounced')",15
"('become', 'more', 'pronounced', 'shortages')",15
"('more', 'pronounced', 'shortages', 'of')",15
"('pronounced', 'shortages', 'of', 'qualified')",15
"('shortages', 'of', 'qualified', 'truck')",15
"('of', 'qualified', 'truck', 'drivers')",15
"('qualified', 'truck', 'drivers', 'have')",15
"('truck', 'drivers', 'have', 'slowed')",15
"('drivers', 'have', 'slowed', 'shipping')",15
"('have', 'slowed', 'shipping', 'growth')",15
"('slowed', 'shipping', 'growth', 'in')",15
"('shipping', 'growth', 'in', 'atlanta')",15
"('growth', 'in', 'atlanta', 'st')",15
"('in', 'atlanta', 'st', 'louis')",15
"('st', 'louis', 'and', 'chicago')",15
"('louis', 'and', 'chicago', 'in')",15
"('and', 'chicago', 'in', 'minneapolis')",15
"('chicago', 'in', 'minneapolis', 'and')",15
"('in', 'minneapolis', 'and', 'new')",15
"('minneapolis', 'and', 'new', 'york')",15
"('and', 'new', 'york', 'labor')",15
"('new', 'york', 'labor', 'shortages')",15
"('york', 'labor', 'shortages', 'have')",15
"('labor', 'shortages', 'have', 'forced')",15
"('shortages', 'have', 'forced', 'manufacturing')",15
"('have', 'forced', 'manufacturing', 'plants')",15
"('forced', 'manufacturing', 'plants', 'to')",15
"('manufacturing', 'plants', 'to', 'move')",15
"('plants', 'to', 'move', 'to')",15
"('to', 'move', 'to', 'other')",15
"('move', 'to', 'other', 'regions')",15
"('to', 'other', 'regions', 'tight')",15
"('other', 'regions', 'tight', 'labor')",15
"('regions', 'tight', 'labor', 'markets')",15
"('in', 'st', 'louis', 'are')",15
"('st', 'louis', 'are', 'affecting')",15
"('louis', 'are', 'affecting', 'many')",15
"('are', 'affecting', 'many', 'firms')",15
"('affecting', 'many', 'firms', 'plans')",15
"('many', 'firms', 'plans', 'for')",15
"('firms', 'plans', 'for', 'expansion')",15
"('plans', 'for', 'expansion', 'or')",15
"('for', 'expansion', 'or', 'relocation')",15
"('expansion', 'or', 'relocation', 'but')",15
"('or', 'relocation', 'but', 'wage')",15
"('relocation', 'but', 'wage', 'pressures')",15
"('but', 'wage', 'pressures', 'remain')",15
"('wage', 'pressures', 'remain', 'subdued')",15
"('pressures', 'remain', 'subdued', 'labor')",15
"('remain', 'subdued', 'labor', 'shortages')",15
"('subdued', 'labor', 'shortages', 'are')",15
"('labor', 'shortages', 'are', 'adversely')",15
"('shortages', 'are', 'adversely', 'affecting')",15
"('are', 'adversely', 'affecting', 'builders')",15
"('adversely', 'affecting', 'builders', 'in')",15
"('affecting', 'builders', 'in', 'the')",15
"('builders', 'in', 'the', 'atlanta')",15
"('in', 'the', 'atlanta', 'and')",15
