NGram,Frequency
"('kansas', 'city', 'and', 'dallas')",47
"('commercial', 'and', 'industrial', 'loans')",45
"('was', 'said', 'to', 'be')",35
"('new', 'york', 'and', 'philadelphia')",35
"('in', 'most', 'districts', 'although')",26
"('in', 'the', 'san', 'francisco')",26
"('the', 'san', 'francisco', 'district')",26
"('st', 'louis', 'and', 'kansas')",25
"('louis', 'and', 'kansas', 'city')",25
"('richmond', 'and', 'san', 'francisco')",25
"('in', 'st', 'louis', 'and')",25
"('at', 'the', 'retail', 'level')",24
"('did', 'not', 'appear', 'to')",23
"('not', 'appear', 'to', 'be')",23
"('appear', 'to', 'be', 'accelerating')",23
"('to', 'be', 'accelerating', 'generally')",23
"('there', 'were', 'some', 'reports')",23
"('were', 'some', 'reports', 'of')",23
"('recent', 'salary', 'increases', 'in')",23
"('salary', 'increases', 'in', 'some')",23
"('increases', 'in', 'some', 'industries')",23
"('in', 'some', 'industries', 'and')",23
"('some', 'industries', 'and', 'regions')",23
"('the', 'holiday', 'shopping', 'period')",23
"('cleveland', 'and', 'st', 'louis')",22
"('chicago', 'st', 'louis', 'kansas')",22
"('st', 'louis', 'kansas', 'city')",22
"('louis', 'kansas', 'city', 'and')",22
"('return', 'to', 'top', 'boston')",21
"('minneapolis', 'and', 'san', 'francisco')",20
"('reports', 'from', 'goodsproducing', 'industries')",20
"('from', 'goodsproducing', 'industries', 'have')",20
"('goodsproducing', 'industries', 'have', 'been')",20
"('industries', 'have', 'been', 'mixed')",20
"('have', 'been', 'mixed', 'boston')",20
"('been', 'mixed', 'boston', 'and')",20
"('mixed', 'boston', 'and', 'richmond')",20
"('boston', 'and', 'richmond', 'reported')",20
"('and', 'richmond', 'reported', 'generally')",20
"('richmond', 'reported', 'generally', 'flat')",20
"('reported', 'generally', 'flat', 'prices')",20
"('generally', 'flat', 'prices', 'during')",20
"('flat', 'prices', 'during', 'november')",20
"('prices', 'during', 'november', 'in')",20
"('during', 'november', 'in', 'the')",20
"('november', 'in', 'the', 'manufacturing')",20
"('in', 'the', 'manufacturing', 'sector')",20
"('the', 'manufacturing', 'sector', 'new')",20
"('manufacturing', 'sector', 'new', 'york')",20
"('sector', 'new', 'york', 'and')",20
"('york', 'and', 'philadelphia', 'reported')",20
"('and', 'philadelphia', 'reported', 'increases')",20
"('philadelphia', 'reported', 'increases', 'other')",20
"('reported', 'increases', 'other', 'districts')",20
"('increases', 'other', 'districts', 'indicated')",20
"('other', 'districts', 'indicated', 'mostly')",20
"('districts', 'indicated', 'mostly', 'steady')",20
"('indicated', 'mostly', 'steady', 'prices')",20
"('mostly', 'steady', 'prices', 'with')",20
"('steady', 'prices', 'with', 'some')",20
"('prices', 'with', 'some', 'increases')",20
"('with', 'some', 'increases', 'products')",20
"('some', 'increases', 'products', 'for')",20
"('increases', 'products', 'for', 'which')",20
"('products', 'for', 'which', 'price')",20
"('for', 'which', 'price', 'increases')",20
"('which', 'price', 'increases', 'were')",20
"('price', 'increases', 'were', 'particularly')",20
"('increases', 'were', 'particularly', 'notable')",20
"('were', 'particularly', 'notable', 'included')",20
"('particularly', 'notable', 'included', 'paper')",20
"('notable', 'included', 'paper', 'boston')",20
"('included', 'paper', 'boston', 'and')",20
"('paper', 'boston', 'and', 'atlanta')",20
"('boston', 'and', 'atlanta', 'building')",20
"('and', 'atlanta', 'building', 'materials')",20
"('atlanta', 'building', 'materials', 'atlanta')",20
"('building', 'materials', 'atlanta', 'minneapolis')",20
"('materials', 'atlanta', 'minneapolis', 'kansas')",20
"('atlanta', 'minneapolis', 'kansas', 'city')",20
"('minneapolis', 'kansas', 'city', 'and')",20
"('city', 'and', 'dallas', 'and')",20
"('and', 'dallas', 'and', 'chemicals')",20
"('dallas', 'and', 'chemicals', 'kansas')",20
"('and', 'chemicals', 'kansas', 'city')",20
