NGram,Frequency
"('in', 'a', 'number', 'of', 'districts')",8
"('kansas', 'city', 'dallas', 'and', 'san')",6
"('city', 'dallas', 'and', 'san', 'francisco')",6
"('atlanta', 'chicago', 'st', 'louis', 'minneapolis')",4
"('since', 'the', 'last', 'report', 'across')",4
"('the', 'services', 'sector', 'were', 'generally')",4
"('remained', 'weak', 'some', 'hiring', 'activity')",4
"('weak', 'some', 'hiring', 'activity', 'was')",4
"('some', 'hiring', 'activity', 'was', 'evident')",4
"('hiring', 'activity', 'was', 'evident', 'particularly')",4
"('activity', 'was', 'evident', 'particularly', 'for')",4
"('was', 'evident', 'particularly', 'for', 'temporary')",4
"('evident', 'particularly', 'for', 'temporary', 'staff')",4
"('pressures', 'were', 'characterized', 'as', 'minimal')",4
"('were', 'characterized', 'as', 'minimal', 'or')",4
"('characterized', 'as', 'minimal', 'or', 'contained')",4
"('prices', 'generally', 'remained', 'level', 'but')",4
"('generally', 'remained', 'level', 'but', 'some')",4
"('remained', 'level', 'but', 'some', 'input')",4
"('level', 'but', 'some', 'input', 'prices')",4
"('during', 'the', 'reporting', 'period', 'new')",4
"('the', 'reporting', 'period', 'new', 'york')",4
"('kansas', 'city', 'and', 'dallas', 'noted')",4
"('city', 'and', 'dallas', 'noted', 'that')",4
"('dallas', 'and', 'san', 'francisco', 'noted')",4
"('minneapolis', 'kansas', 'city', 'dallas', 'and')",4
"('increased', 'since', 'the', 'last', 'report')",4
"('cleveland', 'richmond', 'atlanta', 'and', 'chicago')",4
"('richmond', 'atlanta', 'and', 'chicago', 'reported')",4
"('dallas', 'and', 'san', 'francisco', 'saw')",4
"('richmond', 'kansas', 'city', 'and', 'dallas')",4
"('in', 'the', 'kansas', 'city', 'district')",4
"('labor', 'markets', 'remained', 'weak', 'some')",4
"('in', 'the', 'manufacturing', 'and', 'services')",4
"('the', 'manufacturing', 'and', 'services', 'sectors')",4
"('wage', 'pressures', 'were', 'characterized', 'as')",3
"('retail', 'prices', 'generally', 'remained', 'level')",3
"('but', 'some', 'input', 'prices', 'increased')",3
"('summary', 'districts', 'boston', 'new', 'york')",2
"('districts', 'boston', 'new', 'york', 'philadelphia')",2
"('boston', 'new', 'york', 'philadelphia', 'cleveland')",2
"('new', 'york', 'philadelphia', 'cleveland', 'richmond')",2
"('york', 'philadelphia', 'cleveland', 'richmond', 'atlanta')",2
"('philadelphia', 'cleveland', 'richmond', 'atlanta', 'chicago')",2
"('cleveland', 'richmond', 'atlanta', 'chicago', 'st')",2
"('richmond', 'atlanta', 'chicago', 'st', 'louis')",2
"('chicago', 'st', 'louis', 'minneapolis', 'kansas')",2
"('st', 'louis', 'minneapolis', 'kansas', 'city')",2
"('louis', 'minneapolis', 'kansas', 'city', 'dallas')",2
"('minneapolis', 'kansas', 'city', 'dallas', 'san')",2
"('kansas', 'city', 'dallas', 'san', 'francisco')",2
"('city', 'dallas', 'san', 'francisco', 'full')",2
"('dallas', 'san', 'francisco', 'full', 'report')",2
"('full', 'report', 'prepared', 'at', 'the')",2
"('report', 'prepared', 'at', 'the', 'federal')",2
"('prepared', 'at', 'the', 'federal', 'reserve')",2
"('at', 'the', 'federal', 'reserve', 'bank')",2
"('the', 'federal', 'reserve', 'bank', 'of')",2
"('federal', 'reserve', 'bank', 'of', 'minneapolis')",2
"('reserve', 'bank', 'of', 'minneapolis', 'and')",2
"('bank', 'of', 'minneapolis', 'and', 'based')",2
"('of', 'minneapolis', 'and', 'based', 'on')",2
"('minneapolis', 'and', 'based', 'on', 'information')",2
"('and', 'based', 'on', 'information', 'collected')",2
"('based', 'on', 'information', 'collected', 'before')",2
"('on', 'information', 'collected', 'before', 'april')",2
"('information', 'collected', 'before', 'april', '5')",2
"('collected', 'before', 'april', '5', '2010')",2
"('before', 'april', '5', '2010', 'this')",2
"('april', '5', '2010', 'this', 'document')",2
"('5', '2010', 'this', 'document', 'summarizes')",2
"('2010', 'this', 'document', 'summarizes', 'comments')",2
"('this', 'document', 'summarizes', 'comments', 'received')",2
"('document', 'summarizes', 'comments', 'received', 'from')",2
"('summarizes', 'comments', 'received', 'from', 'business')",2
"('comments', 'received', 'from', 'business', 'and')",2
"('received', 'from', 'business', 'and', 'other')",2
"('from', 'business', 'and', 'other', 'contacts')",2
"('business', 'and', 'other', 'contacts', 'outside')",2
"('and', 'other', 'contacts', 'outside', 'the')",2
"('other', 'contacts', 'outside', 'the', 'federal')",2
"('contacts', 'outside', 'the', 'federal', 'reserve')",2
"('outside', 'the', 'federal', 'reserve', 'system')",2
"('the', 'federal', 'reserve', 'system', 'and')",2
"('federal', 'reserve', 'system', 'and', 'is')",2
"('reserve', 'system', 'and', 'is', 'not')",2
"('system', 'and', 'is', 'not', 'a')",2
"('and', 'is', 'not', 'a', 'commentary')",2
"('is', 'not', 'a', 'commentary', 'on')",2
"('not', 'a', 'commentary', 'on', 'the')",2
"('a', 'commentary', 'on', 'the', 'views')",2
"('commentary', 'on', 'the', 'views', 'of')",2
"('on', 'the', 'views', 'of', 'federal')",2
"('the', 'views', 'of', 'federal', 'reserve')",2
"('views', 'of', 'federal', 'reserve', 'officials')",2
"('of', 'federal', 'reserve', 'officials', 'overall')",2
"('federal', 'reserve', 'officials', 'overall', 'economic')",2
"('reserve', 'officials', 'overall', 'economic', 'activity')",2
"('officials', 'overall', 'economic', 'activity', 'increased')",2
"('overall', 'economic', 'activity', 'increased', 'somewhat')",2
"('economic', 'activity', 'increased', 'somewhat', 'since')",2
"('activity', 'increased', 'somewhat', 'since', 'the')",2
"('increased', 'somewhat', 'since', 'the', 'last')",2
"('somewhat', 'since', 'the', 'last', 'report')",2
"('the', 'last', 'report', 'across', 'all')",2
"('last', 'report', 'across', 'all', 'federal')",2
"('report', 'across', 'all', 'federal', 'reserve')",2
"('across', 'all', 'federal', 'reserve', 'districts')",2
"('all', 'federal', 'reserve', 'districts', 'except')",2
"('federal', 'reserve', 'districts', 'except', 'st')",2
"('reserve', 'districts', 'except', 'st', 'louis')",2
"('districts', 'except', 'st', 'louis', 'which')",2
"('except', 'st', 'louis', 'which', 'reported')",2
