NGram,Frequency
"('dallas', 'and', 'san', 'francisco')",14
"('minneapolis', 'kansas', 'city', 'dallas')",9
"('compared', 'with', 'the', 'previous')",9
"('with', 'the', 'previous', 'reporting')",9
"('the', 'previous', 'reporting', 'period')",9
"('during', 'the', 'reporting', 'period')",8
"('and', 'san', 'francisco', 'districts')",8
"('kansas', 'city', 'dallas', 'and')",7
"('city', 'dallas', 'and', 'san')",7
"('and', 'kansas', 'city', 'districts')",7
"('largely', 'stable', 'or', 'up')",6
"('stable', 'or', 'up', 'slightly')",6
"('the', 'pace', 'of', 'growth')",6
"('the', 'expiration', 'of', 'the')",6
"('and', 'san', 'francisco', 'noted')",6
"('reported', 'an', 'increase', 'in')",6
"('st', 'louis', 'minneapolis', 'kansas')",5
"('louis', 'minneapolis', 'kansas', 'city')",5
"('richmond', 'atlanta', 'and', 'chicago')",5
"('kansas', 'city', 'and', 'san')",5
"('city', 'and', 'san', 'francisco')",5
"('activity', 'was', 'largely', 'stable')",4
"('was', 'largely', 'stable', 'or')",4
"('or', 'up', 'slightly', 'for')",4
"('up', 'slightly', 'for', 'professional')",4
"('slightly', 'for', 'professional', 'and')",4
"('for', 'professional', 'and', 'other')",4
"('professional', 'and', 'other', 'nonfinancial')",4
"('and', 'other', 'nonfinancial', 'services')",4
"('although', 'the', 'pace', 'of')",4
"('expiration', 'of', 'the', 'homebuyer')",4
"('of', 'the', 'homebuyer', 'tax')",4
"('the', 'homebuyer', 'tax', 'credit')",4
"('homebuyer', 'tax', 'credit', 'at')",4
"('tax', 'credit', 'at', 'the')",4
"('credit', 'at', 'the', 'end')",4
"('at', 'the', 'end', 'of')",4
"('the', 'end', 'of', 'june')",4
"('as', 'well', 'demand', 'for')",4
"('for', 'commercial', 'real', 'estate')",4
"('previous', 'reporting', 'period', 'or')",4
"('a', 'decline', 'in', 'the')",4
"('new', 'york', 'and', 'dallas')",4
"('minneapolis', 'and', 'san', 'francisco')",4
"('san', 'francisco', 'districts', 'although')",4
"('in', 'the', 'boston', 'and')",4
"('in', 'demand', 'for', 'healthcare')",4
"('pace', 'of', 'growth', 'slowed')",4
"('and', 'kansas', 'city', 'reported')",4
"('kansas', 'city', 'reported', 'that')",4
"('as', 'a', 'result', 'of')",4
"('chicago', 'reported', 'an', 'increase')",4
"('from', 'the', 'twelve', 'federal')",3
"('the', 'twelve', 'federal', 'reserve')",3
"('twelve', 'federal', 'reserve', 'districts')",3
"('federal', 'reserve', 'districts', 'suggested')",3
"('reserve', 'districts', 'suggested', 'continued')",3
"('districts', 'suggested', 'continued', 'growth')",3
