NGram,Frequency
"('during', 'the', 'survey')",18
"('the', 'survey', 'period')",18
"('in', 'most', 'districts')",12
"('districts', 'pointed', 'to')",12
"('in', 'part', 'by')",12
"('commercial', 'and', 'industrial')",12
"('and', 'kansas', 'city')",12
"('the', 'san', 'francisco')",12
"('san', 'francisco', 'district')",12
"('in', 'many', 'areas')",12
"('kansas', 'city', 'and')",12
"('the', 'previous', 'survey')",9
"('previous', 'survey', 'period')",9
"('a', 'few', 'districts')",9
"('demand', 'for', 'commercial')",9
"('the', 'volume', 'of')",9
"('products', 'and', 'services')",9
"('food', 'and', 'energy')",9
"('increases', 'in', 'the')",9
"('were', 'reported', 'to')",9
"('reported', 'to', 'be')",9
"('several', 'districts', 'noted')",9
"('and', 'san', 'francisco')",9
"('in', 'the', 'boston')",9
"('in', 'new', 'york')",9
"('new', 'york', 'city')",9
"('in', 'the', 'san')",9
"('in', 'the', 'richmond')",9
"('for', 'food', 'and')",9
"('the', 'lower', 'exchange')",9
"('lower', 'exchange', 'value')",9
"('exchange', 'value', 'of')",9
"('value', 'of', 'the')",9
"('of', 'the', 'us')",9
"('the', 'us', 'dollar')",9
"('in', 'some', 'areas')",9
"('city', 'and', 'dallas')",9
"('reports', 'from', 'the')",6
"('suggest', 'that', 'the')",6
"('compared', 'with', 'the')",6
"('with', 'the', 'previous')",6
"('survey', 'period', 'among')",6
"('year', 'by', 'contrast')",6
"('expanded', 'further', 'in')",6
"('continued', 'solid', 'growth')",6
"('solid', 'growth', 'in')",6
"('little', 'change', 'in')",6
"('of', 'available', 'homes')",6
"('downward', 'pressure', 'on')",6
"('commercial', 'real', 'estate')",6
"('real', 'estate', 'remained')",6
"('in', 'most', 'areas')",6
"('signs', 'of', 'leveling')",6
"('of', 'leveling', 'off')",6
"('of', 'commercial', 'and')",6
"('and', 'industrial', 'lending')",6
"('upward', 'pressures', 'on')",6
"('the', 'prices', 'of')",6
"('prices', 'of', 'final')",6
"('of', 'final', 'goods')",6
"('final', 'goods', 'and')",6
"('goods', 'and', 'services')",6
"('for', 'products', 'and')",6
"('and', 'services', 'that')",6
"('services', 'that', 'rely')",6
"('that', 'rely', 'heavily')",6
"('rely', 'heavily', 'on')",6
"('in', 'the', 'costs')",6
"('the', 'costs', 'of')",6
"('costs', 'of', 'energy')",6
"('of', 'energy', 'and')",6
"('to', 'be', 'largely')",6
"('be', 'largely', 'stable')",6
"('were', 'moderate', 'in')",6
"('moderate', 'in', 'general')",6
"('upward', 'wage', 'pressures')",6
"('in', 'a', 'few')",6
"('a', 'few', 'areas')",6
"('for', 'assorted', 'groups')",6
"('assorted', 'groups', 'of')",6
"('in', 'general', 'with')",6
"('relative', 'to', 'the')",6
"('to', 'the', 'preceding')",6
"('the', 'preceding', 'survey')",6
"('preceding', 'survey', 'period')",6
"('minneapolis', 'and', 'kansas')",6
"('kansas', 'city', 'districts')",6
"('in', 'retail', 'sales')",6
"('districts', 'noted', 'continued')",6
"('in', 'sales', 'of')",6
"('noted', 'that', 'demand')",6
"('that', 'demand', 'for')",6
"('of', 'automobiles', 'and')",6
"('flat', 'to', 'down')",6
"('most', 'districts', 'reported')",6
"('districts', 'reported', 'that')",6
"('dallas', 'and', 'san')",6
"('san', 'francisco', 'districts')",6
"('and', 'minneapolis', 'districts')",6
"('activity', 'in', 'the')",6
"('generally', 'was', 'at')",6
"('at', 'a', 'high')",6
"('a', 'high', 'level')",6
"('further', 'in', 'some')",6
"('district', 'reported', 'that')",6
"('in', 'large', 'part')",6
"('large', 'part', 'by')",6
"('with', 'the', 'primary')",6
"('the', 'primary', 'exception')",6
"('primary', 'exception', 'of')",6
"('st', 'louis', 'and')",6
"('louis', 'and', 'minneapolis')",6
"('demand', 'in', 'the')",6
"('reports', 'on', 'the')",6
"('dallas', 'noted', 'that')",6
"('chicago', 'reported', 'that')",6
"('in', 'part', 'because')",6
"('in', 'that', 'district')",6
"('demand', 'for', 'food')",6
"('and', 'st', 'louis')",6
"('lay', 'off', 'workers')",6
"('off', 'workers', 'in')",6
"('district', 'the', 'reports')",6
"('part', 'by', 'the')",6
"('by', 'the', 'lower')",6
"('few', 'districts', 'reported')",6
"('kansas', 'city', 'reported')",6
"('city', 'reported', 'that')",6
"('at', 'high', 'levels')",6
"('on', 'commercial', 'and')",6
"('areas', 'in', 'the')",6
"('than', 'in', 'previous')",6
"('the', 'boston', 'district')",6
"('residential', 'mortgage', 'lending')",6
"('reported', 'by', 'chicago')",6
"('by', 'chicago', 'kansas')",6
"('chicago', 'kansas', 'city')",6
"('and', 'some', 'districts')",6
"('the', 'richmond', 'and')",6
"('richmond', 'and', 'atlanta')",6
"('and', 'atlanta', 'districts')",6
"('and', 'dallas', 'districts')",6
"('the', 'federal', 'reserve')",4
"('return', 'to', 'top')",4
"('november', '28', '2007')",3
"('from', 'the', 'twelve')",3
"('the', 'twelve', 'federal')",3
"('twelve', 'federal', 'reserve')",3
"('federal', 'reserve', 'districts')",3
"('reserve', 'districts', 'suggest')",3
"('districts', 'suggest', 'that')",3
"('that', 'the', 'national')",3
"('the', 'national', 'economy')",3
"('national', 'economy', 'continued')",3
"('economy', 'continued', 'to')",3
"('continued', 'to', 'expand')",3
"('to', 'expand', 'during')",3
"('expand', 'during', 'the')",3
"('survey', 'period', 'of')",3
"('period', 'of', 'october')",3
"('of', 'october', 'through')",3
"('october', 'through', 'midnovember')",3
"('through', 'midnovember', 'but')",3
"('midnovember', 'but', 'at')",3
"('but', 'at', 'a')",3
"('at', 'a', 'reduced')",3
"('a', 'reduced', 'pace')",3
"('reduced', 'pace', 'compared')",3
"('pace', 'compared', 'with')",3
"('period', 'among', 'districts')",3
"('among', 'districts', 'seven')",3
"('districts', 'seven', 'reported')",3
"('seven', 'reported', 'a')",3
"('reported', 'a', 'slower')",3
"('a', 'slower', 'pace')",3
"('slower', 'pace', 'of')",3
"('pace', 'of', 'economic')",3
"('of', 'economic', 'activity')",3
"('economic', 'activity', 'while')",3
"('activity', 'while', 'the')",3
"('while', 'the', 'remainder')",3
"('the', 'remainder', 'generally')",3
"('remainder', 'generally', 'pointed')",3
"('generally', 'pointed', 'to')",3
"('pointed', 'to', 'modest')",3
"('to', 'modest', 'expansion')",3
"('modest', 'expansion', 'or')",3
"('expansion', 'or', 'mixed')",3
"('or', 'mixed', 'conditions')",3
"('mixed', 'conditions', 'district')",3
"('conditions', 'district', 'reports')",3
"('district', 'reports', 'indicated')",3
"('reports', 'indicated', 'relatively')",3
"('indicated', 'relatively', 'soft')",3
"('relatively', 'soft', 'retail')",3
"('soft', 'retail', 'spending')",3
"('retail', 'spending', 'most')",3
"('spending', 'most', 'retailers')",3
"('most', 'retailers', 'said')",3
"('retailers', 'said', 'that')",3
"('said', 'that', 'they')",3
"('that', 'they', 'were')",3
"('they', 'were', 'expecting')",3
"('were', 'expecting', 'a')",3
"('expecting', 'a', 'slow')",3
