NGram,Frequency
"('the', 'san', 'francisco', 'district', 'reports')",34
"('chicago', 'and', 'kansas', 'city', 'districts')",33
"('kansas', 'city', 'and', 'minneapolis', 'districts')",32
"('richmond', 'and', 'st', 'louis', 'districts')",24
"('in', 'the', 'dallas', 'kansas', 'city')",21
"('the', 'dallas', 'kansas', 'city', 'and')",21
"('and', 'san', 'francisco', 'districts', 'report')",20
"('the', 'richmond', 'district', 'reports', 'that')",19
"('new', 'york', 'and', 'richmond', 'districts')",19
"('york', 'and', 'richmond', 'districts', 'report')",19
"('oil', 'exploration', 'is', 'on', 'the')",17
"('exploration', 'is', 'on', 'the', 'rise')",17
"('is', 'on', 'the', 'rise', 'with')",17
"('on', 'the', 'rise', 'with', 'oil')",17
"('the', 'rise', 'with', 'oil', 'rig')",17
"('rise', 'with', 'oil', 'rig', 'counts')",17
"('with', 'oil', 'rig', 'counts', 'in')",17
"('oil', 'rig', 'counts', 'in', 'the')",17
"('rig', 'counts', 'in', 'the', 'dallas')",17
"('counts', 'in', 'the', 'dallas', 'kansas')",17
"('dallas', 'kansas', 'city', 'and', 'minneapolis')",17
"('city', 'and', 'minneapolis', 'districts', 'higher')",17
"('and', 'minneapolis', 'districts', 'higher', 'than')",17
"('minneapolis', 'districts', 'higher', 'than', 'early')",17
"('districts', 'higher', 'than', 'early', 'summer')",17
"('higher', 'than', 'early', 'summer', 'levels')",17
"('than', 'early', 'summer', 'levels', 'in')",17
"('early', 'summer', 'levels', 'in', 'addition')",17
"('summer', 'levels', 'in', 'addition', 'the')",17
"('levels', 'in', 'addition', 'the', 'minneapolis')",17
"('in', 'addition', 'the', 'minneapolis', 'district')",17
"('addition', 'the', 'minneapolis', 'district', 'reports')",17
"('the', 'minneapolis', 'district', 'reports', 'several')",17
"('minneapolis', 'district', 'reports', 'several', 'iron')",17
"('district', 'reports', 'several', 'iron', 'ore')",17
"('reports', 'several', 'iron', 'ore', 'mines')",17
"('several', 'iron', 'ore', 'mines', 'restarting')",17
"('iron', 'ore', 'mines', 'restarting', 'taconite')",17
