NGram,Frequency
"('in', 'the', 'san', 'francisco', 'district')",26
"('st', 'louis', 'and', 'kansas', 'city')",25
"('did', 'not', 'appear', 'to', 'be')",23
"('not', 'appear', 'to', 'be', 'accelerating')",23
"('appear', 'to', 'be', 'accelerating', 'generally')",23
"('there', 'were', 'some', 'reports', 'of')",23
"('recent', 'salary', 'increases', 'in', 'some')",23
"('salary', 'increases', 'in', 'some', 'industries')",23
"('increases', 'in', 'some', 'industries', 'and')",23
"('in', 'some', 'industries', 'and', 'regions')",23
"('chicago', 'st', 'louis', 'kansas', 'city')",22
"('st', 'louis', 'kansas', 'city', 'and')",22
"('reports', 'from', 'goodsproducing', 'industries', 'have')",20
"('from', 'goodsproducing', 'industries', 'have', 'been')",20
"('goodsproducing', 'industries', 'have', 'been', 'mixed')",20
"('industries', 'have', 'been', 'mixed', 'boston')",20
"('have', 'been', 'mixed', 'boston', 'and')",20
"('been', 'mixed', 'boston', 'and', 'richmond')",20
"('mixed', 'boston', 'and', 'richmond', 'reported')",20
"('boston', 'and', 'richmond', 'reported', 'generally')",20
"('and', 'richmond', 'reported', 'generally', 'flat')",20
"('richmond', 'reported', 'generally', 'flat', 'prices')",20
"('reported', 'generally', 'flat', 'prices', 'during')",20
"('generally', 'flat', 'prices', 'during', 'november')",20
"('flat', 'prices', 'during', 'november', 'in')",20
"('prices', 'during', 'november', 'in', 'the')",20
"('during', 'november', 'in', 'the', 'manufacturing')",20
"('november', 'in', 'the', 'manufacturing', 'sector')",20
"('in', 'the', 'manufacturing', 'sector', 'new')",20
"('the', 'manufacturing', 'sector', 'new', 'york')",20
"('manufacturing', 'sector', 'new', 'york', 'and')",20
"('sector', 'new', 'york', 'and', 'philadelphia')",20
"('new', 'york', 'and', 'philadelphia', 'reported')",20
"('york', 'and', 'philadelphia', 'reported', 'increases')",20
"('and', 'philadelphia', 'reported', 'increases', 'other')",20
"('philadelphia', 'reported', 'increases', 'other', 'districts')",20
"('reported', 'increases', 'other', 'districts', 'indicated')",20
"('increases', 'other', 'districts', 'indicated', 'mostly')",20
"('other', 'districts', 'indicated', 'mostly', 'steady')",20
"('districts', 'indicated', 'mostly', 'steady', 'prices')",20
"('indicated', 'mostly', 'steady', 'prices', 'with')",20
"('mostly', 'steady', 'prices', 'with', 'some')",20
"('steady', 'prices', 'with', 'some', 'increases')",20
"('prices', 'with', 'some', 'increases', 'products')",20
"('with', 'some', 'increases', 'products', 'for')",20
"('some', 'increases', 'products', 'for', 'which')",20
"('increases', 'products', 'for', 'which', 'price')",20
"('products', 'for', 'which', 'price', 'increases')",20
"('for', 'which', 'price', 'increases', 'were')",20
"('which', 'price', 'increases', 'were', 'particularly')",20
"('price', 'increases', 'were', 'particularly', 'notable')",20
"('increases', 'were', 'particularly', 'notable', 'included')",20
"('were', 'particularly', 'notable', 'included', 'paper')",20
"('particularly', 'notable', 'included', 'paper', 'boston')",20
"('notable', 'included', 'paper', 'boston', 'and')",20
"('included', 'paper', 'boston', 'and', 'atlanta')",20
"('paper', 'boston', 'and', 'atlanta', 'building')",20
"('boston', 'and', 'atlanta', 'building', 'materials')",20
"('and', 'atlanta', 'building', 'materials', 'atlanta')",20
"('atlanta', 'building', 'materials', 'atlanta', 'minneapolis')",20
"('building', 'materials', 'atlanta', 'minneapolis', 'kansas')",20
