NGram,Frequency
"('minneapolis', 'kansas', 'city', 'and', 'dallas')",42
"('st', 'louis', 'and', 'san', 'francisco')",28
"('kansas', 'city', 'and', 'san', 'francisco')",23
"('chicago', 'st', 'louis', 'minneapolis', 'kansas')",22
"('st', 'louis', 'minneapolis', 'kansas', 'city')",22
"('conditions', 'in', 'energy', 'and', 'mining')",21
"('in', 'energy', 'and', 'mining', 'worsened')",21
"('energy', 'and', 'mining', 'worsened', 'late')",21
"('and', 'mining', 'worsened', 'late', 'last')",21
"('mining', 'worsened', 'late', 'last', 'year')",21
"('worsened', 'late', 'last', 'year', 'according')",21
"('late', 'last', 'year', 'according', 'to')",21
"('last', 'year', 'according', 'to', 'respondents')",21
"('year', 'according', 'to', 'respondents', 'in')",21
"('according', 'to', 'respondents', 'in', 'atlanta')",21
"('to', 'respondents', 'in', 'atlanta', 'minneapolis')",21
"('respondents', 'in', 'atlanta', 'minneapolis', 'kansas')",21
"('in', 'atlanta', 'minneapolis', 'kansas', 'city')",21
"('atlanta', 'minneapolis', 'kansas', 'city', 'and')",21
"('kansas', 'city', 'and', 'dallas', 'despite')",21
"('city', 'and', 'dallas', 'despite', 'the')",21
"('and', 'dallas', 'despite', 'the', 'cold')",21
"('dallas', 'despite', 'the', 'cold', 'snap')",21
"('despite', 'the', 'cold', 'snap', 'in')",21
"('the', 'cold', 'snap', 'in', 'late')",21
"('cold', 'snap', 'in', 'late', 'december')",21
"('snap', 'in', 'late', 'december', 'that')",21
"('in', 'late', 'december', 'that', 'pushed')",21
"('late', 'december', 'that', 'pushed', 'natural')",21
"('december', 'that', 'pushed', 'natural', 'gas')",21
"('that', 'pushed', 'natural', 'gas', 'prices')",21
"('pushed', 'natural', 'gas', 'prices', 'up')",21
"('natural', 'gas', 'prices', 'up', 'slightly')",21
"('gas', 'prices', 'up', 'slightly', 'contacts')",21
"('prices', 'up', 'slightly', 'contacts', 'in')",21
"('up', 'slightly', 'contacts', 'in', 'minneapolis')",21
"('slightly', 'contacts', 'in', 'minneapolis', 'kansas')",21
"('contacts', 'in', 'minneapolis', 'kansas', 'city')",21
"('in', 'minneapolis', 'kansas', 'city', 'and')",21
"('kansas', 'city', 'and', 'dallas', 'report')",21
"('city', 'and', 'dallas', 'report', 'that')",21
"('and', 'dallas', 'report', 'that', 'us')",21
"('dallas', 'report', 'that', 'us', 'rig')",21
"('report', 'that', 'us', 'rig', 'counts')",21
"('that', 'us', 'rig', 'counts', 'are')",21
"('us', 'rig', 'counts', 'are', 'near')",21
"('rig', 'counts', 'are', 'near', 'postworld')",21
"('counts', 'are', 'near', 'postworld', 'war')",21
"('are', 'near', 'postworld', 'war', 'ii')",21
"('near', 'postworld', 'war', 'ii', 'lows')",21
"('postworld', 'war', 'ii', 'lows', 'the')",21
"('war', 'ii', 'lows', 'the', 'rig')",21
"('ii', 'lows', 'the', 'rig', 'count')",21
"('lows', 'the', 'rig', 'count', 'has')",21
"('the', 'rig', 'count', 'has', 'fallen')",21
"('rig', 'count', 'has', 'fallen', '34')",21
"('count', 'has', 'fallen', '34', 'percent')",21
"('has', 'fallen', '34', 'percent', 'yearoveryear')",21
"('fallen', '34', 'percent', 'yearoveryear', 'in')",21
"('34', 'percent', 'yearoveryear', 'in', 'the')",21
"('percent', 'yearoveryear', 'in', 'the', 'kansas')",21
"('yearoveryear', 'in', 'the', 'kansas', 'city')",21
"('in', 'the', 'kansas', 'city', 'district')",21
"('the', 'kansas', 'city', 'district', 'and')",21
"('kansas', 'city', 'district', 'and', 'by')",21
"('city', 'district', 'and', 'by', 'even')",21
"('district', 'and', 'by', 'even', 'larger')",21
"('and', 'by', 'even', 'larger', 'percentages')",21
"('by', 'even', 'larger', 'percentages', 'in')",21
"('even', 'larger', 'percentages', 'in', 'montana')",21
"('larger', 'percentages', 'in', 'montana', 'and')",21
"('percentages', 'in', 'montana', 'and', 'north')",21
"('in', 'montana', 'and', 'north', 'dakota')",21
"('montana', 'and', 'north', 'dakota', 'energy')",21
"('and', 'north', 'dakota', 'energy', 'producers')",21
"('north', 'dakota', 'energy', 'producers', 'have')",21
"('dakota', 'energy', 'producers', 'have', 'cut')",21
"('energy', 'producers', 'have', 'cut', 'exploration')",21
"('producers', 'have', 'cut', 'exploration', 'capital')",21
"('have', 'cut', 'exploration', 'capital', 'spending')",21
"('cut', 'exploration', 'capital', 'spending', 'and')",21
"('exploration', 'capital', 'spending', 'and', 'production')",21
"('capital', 'spending', 'and', 'production', 'plans')",21
"('spending', 'and', 'production', 'plans', 'demand')",21
"('and', 'production', 'plans', 'demand', 'for')",21
"('production', 'plans', 'demand', 'for', 'capital')",21
"('plans', 'demand', 'for', 'capital', 'equipment')",21
"('demand', 'for', 'capital', 'equipment', 'and')",21
"('for', 'capital', 'equipment', 'and', 'oil')",21
"('capital', 'equipment', 'and', 'oil', 'services')",21
"('equipment', 'and', 'oil', 'services', 'is')",21
"('and', 'oil', 'services', 'is', 'deteriorating')",21
"('oil', 'services', 'is', 'deteriorating', 'and')",21
"('services', 'is', 'deteriorating', 'and', 'in')",21
"('is', 'deteriorating', 'and', 'in', 'the')",21
"('deteriorating', 'and', 'in', 'the', 'dallas')",21
"('and', 'in', 'the', 'dallas', 'district')",21
"('in', 'the', 'dallas', 'district', 'energy')",21
"('the', 'dallas', 'district', 'energy', 'sector')",21
"('dallas', 'district', 'energy', 'sector', 'layoffs')",21
