NGram,Frequency
"('in', 'July', 'and', 'early', 'August')",13
"('since', 'the', 'last', 'Beige', 'Book')",6
"('Return', 'to', 'top', 'Consumer', 'Spending')",5
"('over', 'the', 'next', 'six', 'months')",5
"('from', 'earlier', 'in', 'the', 'year')",4
"('that', 'their', 'inventories', 'were', 'too')",4
"('the', 'same', 'period', 'last', 'year')",4
"('over', 'the', 'past', 'six', 'weeks')",4
"('through', 'the', 'end', 'of', 'the')",3
"('St', 'Louis', 'and', 'Kansas', 'City')",3
"('since', 'the', 'previous', 'Beige', 'Book')",3
"('for', 'commercial', 'and', 'industrial', 'loans')",3
"('than', 'earlier', 'in', 'the', 'year')",3
"('somewhat', 'since', 'the', 'last', 'report')",3
"('sales', 'in', 'July', 'and', 'early')",3
"('reported', 'a', 'modest', 'increase', 'in')",3
"('compared', 'to', 'a', 'year', 'ago')",3
"('the', 'same', 'period', 'in', '2011')",3
"('from', 'the', 'prior', 'reporting', 'period')",3
"('reported', 'that', 'their', 'inventories', 'were')",3
"('percent', 'of', 'the', 'car', 'dealers')",3
"('of', 'the', 'car', 'dealers', 'surveyed')",3
"('expand', 'operations', 'and', 'hire', 'new')",3
"('compared', 'with', 'a', 'year', 'ago')",3
"('from', 'the', 'same', 'period', 'last')",3
"('over', 'the', 'next', 'three', 'months')",3
"('since', 'the', 'last', 'report', 'but')",3
"('activity', 'remained', 'at', 'high', 'levels')",3
"('St', 'Louis', 'Dallas', 'and', 'San')",2
"('Louis', 'Dallas', 'and', 'San', 'Francisco')",2
"('Boston', 'New', 'York', 'Richmond', 'Atlanta')",2
"('New', 'York', 'Richmond', 'Atlanta', 'Minneapolis')",2
"('York', 'Richmond', 'Atlanta', 'Minneapolis', 'and')",2
"('Richmond', 'Atlanta', 'Minneapolis', 'and', 'San')",2
"('Atlanta', 'Minneapolis', 'and', 'San', 'Francisco')",2
"('New', 'York', 'Philadelphia', 'Cleveland', 'Atlanta')",2
"('York', 'Philadelphia', 'Cleveland', 'Atlanta', 'Chicago')",2
"('real', 'estate', 'conditions', 'were', 'mixed')",2
"('Consumer', 'Spending', 'and', 'Tourism', 'Most')",2
"('said', 'that', 'sales', 'were', 'up')",2
"('that', 'sales', 'were', 'up', 'slightly')",2
"('better', 'than', 'traditional', 'department', 'stores')",2
"('than', 'traditional', 'department', 'stores', 'while')",2
"('pace', 'of', 'growth', 'in', 'consumer')",2
"('of', 'growth', 'in', 'consumer', 'spending')",2
"('to', 'heavy', 'discounting', 'by', 'retailers')",2
"('the', 'end', 'of', 'the', 'year')",2
"('cited', 'a', 'sharp', 'increase', 'in')",2
"('and', 'San', 'Francisco', 'Districts', 'reported')",2
"('Manufacturing', 'and', 'Related', 'Services', 'The')",2
"('reported', 'steady', 'to', 'increasing', 'demand')",2
"('steady', 'to', 'increasing', 'demand', 'for')",2
"('sales', 'at', 'hightech', 'services', 'firms')",2
"('Rail', 'contacts', 'reported', 'continued', 'increases')",2
"('contacts', 'reported', 'continued', 'increases', 'in')",2
"('reported', 'continued', 'increases', 'in', 'intermodal')",2
"('continued', 'increases', 'in', 'intermodal', 'shipments')",2
"('start', 'to', 'the', 'traditional', 'freight')",2
"('to', 'the', 'traditional', 'freight', 'season')",2
"('improved', 'over', 'the', 'reporting', 'period')",2
"('a', 'moderate', 'loosening', 'of', 'lending')",2
"('moderate', 'loosening', 'of', 'lending', 'guidelines')",2
"('Louis', 'and', 'Kansas', 'City', 'Districts')",2
"('firms', 'and', 'for', 'the', 'purpose')",2
"('and', 'for', 'the', 'purpose', 'of')",2
"('for', 'the', 'purpose', 'of', 'refinancing')",2
"('demand', 'for', 'commercial', 'and', 'industrial')",2
"('demand', 'for', 'residential', 'real', 'estate')",2
"('for', 'residential', 'real', 'estate', 'loans')",2
"('put', 'some', 'upward', 'pressure', 'on')",2
"('Office', 'and', 'industrial', 'real', 'estate')",2
"('Districts', 'including', 'Boston', 'New', 'York')",2
"('including', 'Boston', 'New', 'York', 'Philadelphia')",2
"('contacts', 'in', 'the', 'Kansas', 'City')",2
"('or', 'stayed', 'the', 'same', 'in')",2
"('stayed', 'the', 'same', 'in', 'the')",2
"('closures', 'along', 'the', 'East', 'Coast')",2
"('in', 'the', 'St', 'Louis', 'District')",2
"('expected', 'to', 'fall', 'below', '2011')",2
"('to', 'fall', 'below', '2011', 'levels')",2
"('due', 'to', 'reduced', 'demand', 'for')",2
"('to', 'reduced', 'demand', 'for', 'thermal')",2
"('reduced', 'demand', 'for', 'thermal', 'coal')",2
"('demand', 'for', 'thermal', 'coal', 'from')",2
"('for', 'thermal', 'coal', 'from', 'domestic')",2
"('thermal', 'coal', 'from', 'domestic', 'utilities')",2
"('coal', 'from', 'domestic', 'utilities', 'and')",2
"('continued', 'to', 'operate', 'at', 'high')",2
"('to', 'operate', 'at', 'high', 'capacity')",2
"('upward', 'pressure', 'on', 'lumber', 'prices')",2
"('compared', 'with', 'a', 'year', 'earlier')",2
"('A', 'contact', 'in', 'the', 'chemical')",2
"('it', 'has', 'been', 'in', 'recent')",2
"('in', 'the', 'second', 'quarter', 'of')",2
