NGram,Frequency
"('in', 'the')",286
"('kansas', 'city')",89
"('of', 'the')",89
"('noted', 'that')",79
"('st', 'louis')",73
"('continued', 'to')",71
"('in', 'some')",68
"('conditions', 'in')",65
"('in', 'most')",55
"('san', 'francisco')",54
"('and', 'kansas')",53
"('district', 'noted')",51
"('contacts', 'in')",51
"('reported', 'that')",48
"('increase', 'in')",48
"('observed', 'that')",48
"('costs', 'and')",45
"('suggested', 'that')",43
"('new', 'york')",42
"('low', 'prices')",42
"('most', 'districts')",40
"('an', 'increase')",40
"('activity', 'in')",40
"('with', 'the')",40
"('the', 'districts')",38
"('a', 'few')",37
"('there', 'were')",36
"('to', 'be')",36
"('weather', 'conditions')",35
"('the', 'chicago')",35
"('louis', 'and')",35
"('in', 'financial')",34
"('that', 'an')",34
"('prices', 'in')",34
"('energy', 'activity')",34
"('crop', 'conditions')",33
"('was', 'the')",32
"('and', 'san')",32
"('district', 'reports')",31
"('lending', 'activity')",31
"('the', 'atlanta')",31
"('the', 'industry')",31
"('and', 'a')",31
"('remained', 'very')",30
"('yields', 'and')",30
"('the', 'southern')",30
"('adversely', 'affected')",30
"('reports', 'of')",29
"('chicago', 'district')",29
"('real', 'estate')",28
"('softening', 'in')",28
"('labor', 'markets')",27
"('districts', 'while')",27
"('strong', 'in')",27
"('next', 'year')",27
"('in', 'september')",26
"('city', 'noted')",26
"('from', 'the')",26
"('deterioration', 'in')",26
"('wages', 'and')",26
"('and', 'prices')",26
"('atlanta', 'district')",26
"('demand', 'from')",25
"('most', 'often')",24
"('atlanta', 'and')",24
"('to', 'a')",24
"('over', 'the')",24
"('the', 'dallas')",24
"('less', 'favorable')",24
"('the', 'last')",24
"('labor', 'market')",24
"('chicago', 'and')",23
"('at', 'or')",23
"('the', 'boston')",23
"('picked', 'up')",23
"('in', 'october')",23
"('districts', 'but')",22
"('francisco', 'districts')",22
"('especially', 'in')",21
"('business', 'loans')",21
"('in', 'new')",21
"('noted', 'a')",21
"('philadelphia', 'cleveland')",20
"('reports', 'suggested')",20
"('but', 'there')",20
"('activity', 'continued')",20
"('businesses', 'and')",20
"('most', 'of')",20
"('of', 'higher')",20
"('the', 'only')",20
"('only', 'district')",20
"('consumer', 'lending')",20
"('that', 'the')",19
"('signs', 'of')",19
"('commercial', 'real')",19
"('and', 'minneapolis')",19
"('minneapolis', 'reported')",19
"('up', 'in')",19
"('and', 'richmond')",19
"('to', 'recent')",19
"('recent', 'volatility')",19
"('volatility', 'in')",19
"('financial', 'markets')",19
"('activity', 'was')",19
"('interest', 'rates')",19
"('loans', 'was')",19
"('return', 'to')",19
"('to', 'top')",19
"('districts', 'reported')",18
"('some', 'areas')",18
"('conditions', 'varied')",18
"('the', 'fall')",18
"('fall', 'harvest')",18
"('weakness', 'in')",18
"('district', 'reported')",18
"('business', 'lending')",18
"('cleveland', 'and')",18
"('top', 'boston')",18
"('remained', 'generally')",17
"('were', 'a')",17
"('upward', 'pressure')",17
"('pressure', 'on')",17
"('boston', 'and')",17
"('sales', 'of')",17
"('most', 'areas')",17
"('other', 'natural')",17
"('natural', 'resources')",17
"('resources', 'activity')",17
"('the', 'extractive')",17
"('extractive', 'industries')",17
"('industries', 'continued')",17
"('continued', 'weak')",17
"('weak', 'kansas')",17
"('in', 'oil')",17
"('oil', 'prices')",17
"('september', 'had')",17
"('had', 'resulted')",17
"('resulted', 'in')",17
"('in', 'a')",17
"('a', 'marginal')",17
"('marginal', 'gain')",17
"('gain', 'in')",17
"('in', 'energy')",17
"('activity', 'however')",17
"('however', 'declining')",17
"('declining', 'prices')",17
"('october', 'were')",17
"('were', 'expected')",17
"('expected', 'to')",17
"('to', 'reverse')",17
"('reverse', 'that')",17
"('that', 'move')",17
"('move', 'dallas')",17
"('dallas', 'observed')",17
"('that', 'energy')",17
"('to', 'decline')",17
"('decline', 'in')",17
"('in', 'that')",17
"('that', 'region')",17
"('region', 'and')",17
"('and', 'that')",17
"('that', 'oil')",17
"('oil', 'directed')",17
"('directed', 'drilling')",17
"('drilling', 'was')",17
"('was', 'near')",17
"('near', 'an')",17
"('an', 'alltime')",17
"('alltime', 'low')",17
"('low', 'severe')",17
"('severe', 'weather')",17
"('the', 'gulf')",17
"('gulf', 'of')",17
"('of', 'mexico')",17
"('mexico', 'forced')",17
"('forced', 'temporary')",17
"('temporary', 'abandonment')",17
"('abandonment', 'of')",17
"('of', 'some')",17
"('some', 'drilling')",17
"('drilling', 'rigs')",17
"('rigs', 'but')",17
"('but', 'damage')",17
"('damage', 'was')",17
"('was', 'less')",17
"('less', 'than')",17
"('than', 'expected')",17
"('expected', 'minneapolis')",17
"('minneapolis', 'noted')",17
"('in', 'steel')",17
"('steel', 'imports')",17
"('imports', 'forced')",17
"('forced', 'the')",17
"('the', 'curtailment')",17
"('curtailment', 'of')",17
"('of', 'activity')",17
"('some', 'minnesota')",17
"('minnesota', 'iron')",17
"('iron', 'mines')",17
"('mines', 'return')",17
"('be', 'very')",16
"('of', 'credit')",16
"('producers', 'of')",16
"('the', 'exception')",16
"('exception', 'of')",16
"('of', 'dairy')",16
"('dairy', 'producers')",16
"('producers', 'who')",16
"('who', 'were')",16
"('were', 'benefitting')",16
"('benefitting', 'from')",16
"('from', 'low')",16
"('low', 'feed')",16
"('feed', 'costs')",16
"('and', 'near')",16
"('near', 'record')",16
"('record', 'product')",16
"('product', 'prices')",16
"('prices', 'the')",16
"('industry', 'was')",16
"('was', 'facing')",16
"('facing', 'low')",16
"('prices', 'that')",16
"('that', 'resulted')",16
"('resulted', 'from')",16
"('the', 'squeeze')",16
"('squeeze', 'generated')",16
"('generated', 'by')",16
"('by', 'a')",16
"('a', 'substantial')",16
"('substantial', 'carryover')",16
"('carryover', 'large')",16
"('large', 'new')",16
"('new', 'crop')",16
"('crop', 'production')",16
"('production', 'and')",16
"('a', 'marked')",16
"('marked', 'cutback')",16
"('cutback', 'in')",16
"('in', 'demand')",16
"('from', 'foreign')",16
"('foreign', 'markets')",16
"('markets', 'asia')",16
"('asia', 'in')",16
"('in', 'particular')",16
"('particular', 'contacts')",16
"('dallas', 'district')",16
"('that', 'as')",16
"('as', 'many')",16
"('many', 'as')",16
"('as', '25')",16
"('25', 'percent')",16
"('percent', 'of')",16
"('the', 'regions')",16
"('regions', 'producers')",16
"('producers', 'would')",16
"('would', 'discontinue')",16
"('discontinue', 'production')",16
"('production', 'over')",16
"('the', 'next')",16
"('year', 'kansas')",16
"('city', 'observed')",16
"('the', 'downturn')",16
"('downturn', 'in')",16
"('the', 'farm')",16
"('farm', 'economy')",16
"('economy', 'was')",16
"('was', 'also')",16
"('also', 'being')",16
"('being', 'felt')",16
"('felt', 'by')",16
"('by', 'rural')",16
"('rural', 'main')",16
"('main', 'street')",16
"('street', 'businesses')",16
"('and', 'farm')",16
"('farm', 'equipment')",16
"('equipment', 'dealers')",16
"('dealers', 'and')",16
"('and', 'manufacturers')",16
"('manufacturers', 'other')",16
"('and', 'construction')",15
"('often', 'cited')",15
"('cited', 'as')",15
"('markets', 'remained')",15
"('very', 'tight')",15
"('tight', 'in')",15
"('up', 'as')",15
"('york', 'and')",15
"('while', 'atlanta')",15
"('most', 'regions')",15
"('agriculture', 'agricultural')",15
"('agricultural', 'conditions')",15
"('varied', 'widely')",15
"('widely', 'across')",15
"('across', 'regions')",15
"('regions', 'and')",15
"('and', 'concern')",15
"('concern', 'about')",15
"('about', 'deterioration')",15
"('financial', 'conditions')",15
"('industry', 'increased')",15
"('increased', 'the')",15
"('harvest', 'generally')",15
"('generally', 'progressed')",15
"('progressed', 'at')",15
"('or', 'ahead')",15
"('ahead', 'of')",15
"('of', 'normal')",15
"('normal', 'in')",15
"('the', 'midwestern')",15
"('midwestern', 'districts')",15
"('districts', 'chicago')",15
"('chicago', 'cleveland')",15
"('cleveland', 'st')",15
"('that', 'corn')",15
"('corn', 'and')",15
"('and', 'soybean')",15
"('soybean', 'yields')",15
"('and', 'quality')",15
"('quality', 'were')",15
"('were', 'good')",15
"('good', 'to')",15
"('to', 'excellent')",15
"('excellent', 'however')",15
"('however', 'crop')",15
"('southern', 'and')",15
"('and', 'western')",15
"('western', 'us')",15
"('us', 'were')",15
"('were', 'decidedly')",15
"('decidedly', 'less')",15
"('favorable', 'dallas')",15
"('dallas', 'noted')",15
"('that', 'conditions')",15
"('conditions', 'remained')",15
"('very', 'difficult')",15
"('difficult', 'with')",15
"('the', 'combination')",15
"('combination', 'of')",15
"('of', 'bad')",15
"('bad', 'weather')",15
"('weather', 'high')",15
"('high', 'costs')",15
"('and', 'low')",15
"('prices', 'leaving')",15
"('leaving', 'many')",15
"('many', 'agricultural')",15
"('agricultural', 'operations')",15
"('operations', 'in')",15
"('in', 'serious')",15
"('serious', 'financial')",15
"('financial', 'shape')",15
"('shape', 'st')",15
"('louis', 'observed')",15
"('that', 'weather')",15
"('southern', 'part')",15
"('part', 'of')",15
"('of', 'its')",15
"('its', 'district')",15
"('district', 'had')",15
"('had', 'adversely')",15
"('affected', 'crop')",15
"('conditions', 'san')",15
"('francisco', 'reported')",15
"('that', 'poor')",15
"('poor', 'yields')",15
"('a', 'late')",15
"('late', 'harvest')",15
"('harvest', 'adversely')",15
"('affected', 'the')",15
"('the', 'california')",15
"('california', 'industry')",15
"('industry', 'with')",15
"('low', 'commodity')",14
"('commodity', 'prices')",14
"('agricultural', 'banks')",14
"('such', 'as')",14
"('few', 'reports')",14
"('was', 'reported')",14
"('minneapolis', 'and')",14
"('on', 'wages')",14
"('prices', 'remained')",14
"('generally', 'subdued')",14
"('subdued', 'according')",14
"('according', 'to')",14
"('to', 'most')",14
"('most', 'district')",14
"('reports', 'cleveland')",14
"('cleveland', 'however')",14
"('however', 'noted')",14
"('that', 'temporary')",14
"('temporary', 'help')",14
"('help', 'agencies')",14
"('agencies', 'had')",14
"('had', 'increased')",14
"('increased', 'wages')",14
"('wages', 'in')",14
"('in', 'order')",14
"('order', 'to')",14
"('to', 'fill')",14
"('fill', 'positions')",14
"('positions', 'in')",14
"('last', 'three')",14
"('three', 'months')",14
"('months', 'contacts')",14
"('district', 'suggested')",14
"('that', 'while')",14
"('while', 'wages')",14
"('wages', 'continued')",14
"('to', 'go')",14
"('go', 'up')",14
"('in', 'parts')",14
"('parts', 'of')",14
"('the', 'region')",14
"('region', 'employers')",14
"('employers', 'were')",14
"('were', 'absorbing')",14
"('absorbing', 'most')",14
"('the', 'added')",14
"('added', 'costs')",14
"('and', 'not')",14
"('not', 'passing')",14
"('passing', 'them')",14
"('them', 'along')",14
"('along', 'in')",14
"('the', 'form')",14
"('form', 'of')",14
"('higher', 'prices')",14
"('prices', 'most')",14
"('most', 'producers')",14
"('producers', 'input')",14
"('input', 'prices')",14
"('prices', 'declined')",14
"('declined', 'while')",14
"('while', 'output')",14
"('output', 'prices')",14
"('prices', 'generally')",14
"('generally', 'remained')",14
"('remained', 'flat')",14
"('flat', 'the')",14
"('the', 'general')",14
"('general', 'tone')",14
"('tone', 'of')",14
"('of', 'district')",14
"('reports', 'suggests')",14
"('suggests', 'little')",14
"('little', 'if')",14
"('if', 'any')",14
"('any', 'change')",14
"('change', 'in')",14
"('in', 'retail')",14
"('retail', 'price')",14
"('price', 'pressures')",14
"('pressures', 'agriculture')",14
"('reported', 'to')",13
"('tightening', 'standards')",13
"('economic', 'outlook')",13
"('and', 'st')",13
"('the', 'cleveland')",13
"('and', 'chicago')",13
"('dallas', 'and')",13
"('of', 'other')",13
"('slowed', 'in')",13
"('the', 'richmond')",13
"('richmond', 'district')",13
"('reflecting', 'a')",13
"('a', 'general')",13
"('general', 'softening')",13
"('the', 'industrial')",13
"('industrial', 'sector')",13
"('sector', 'manufacturing')",13
"('manufacturing', 'employment')",13
"('employment', 'reportedly')",13
"('reportedly', 'declined')",13
"('declined', 'in')",13
"('in', 'nearly')",13
"('nearly', 'half')",13
"('half', 'the')",13
"('while', 'st')",13
"('city', 'indicated')",13
"('indicated', 'increased')",13
"('increased', 'hiring')",13
"('hiring', 'in')",13
"('some', 'segments')",13
"('segments', 'the')",13
"('and', 'new')",13
"('york', 'districts')",13
"('districts', 'noted')",13
"('noted', 'layoffs')",13
"('layoffs', 'and')",13
"('and', 'bonus')",13
"('bonus', 'reductions')",13
"('reductions', 'in')",13
"('the', 'financial')",13
"('financial', 'services')",13
