NGram,Frequency
"('districts', 'reported', 'that')",74
"('appeared', 'to', 'be')",54
"('san', 'francisco', 'reported')",51
"('francisco', 'reported', 'that')",51
"('in', 'most', 'districts')",44
"('due', 'to', 'labor')",40
"('in', 'the', 'retail')",40
"('new', 'york', 'and')",39
"('that', 'demand', 'for')",38
"('prices', 'minneapolis', 'noted')",38
"('minneapolis', 'noted', 'that')",38
"('in', 'the', 'last')",38
"('reported', 'that', 'wage')",38
"('some', 'districts', 'reported')",36
"('kansas', 'city', 'and')",35
"('most', 'of', 'the')",35
"('and', 'minneapolis', 'reported')",35
"('and', 'industrial', 'space')",34
"('most', 'districts', 'reported')",32
"('for', 'commercial', 'and')",31
"('commercial', 'and', 'industrial')",31
"('minneapolis', 'reported', 'that')",31
"('chicago', 'noted', 'that')",31
"('due', 'to', 'falling')",30
"('for', 'consumer', 'loans')",28
"('in', 'the', 'st')",26
"('the', 'st', 'louis')",26
"('st', 'louis', 'district')",26
"('in', 'the', 'chicago')",26
"('the', 'chicago', 'district')",26
"('due', 'to', 'intense')",25
"('to', 'intense', 'competition')",25
"('intense', 'competition', 'and')",25
"('competition', 'and', 'lower')",25
"('and', 'lower', 'import')",25
"('lower', 'import', 'prices')",25
"('st', 'louis', 'and')",25
"('reported', 'that', 'demand')",25
"('industrial', 'space', 'in')",24
"('last', 'month', 'although')",24
"('boston', 'new', 'york')",23
"('continued', 'to', 'be')",23
"('districts', 'reported', 'increased')",23
"('reported', 'increased', 'wage')",23
"('increased', 'wage', 'pressures')",23
"('return', 'to', 'top')",23
"('tight', 'or', 'very')",22
"('or', 'very', 'tight')",22
"('to', 'labor', 'shortages')",22
"('strong', 'demand', 'for')",22
"('demand', 'for', 'commercial')",22
"('to', 'top', 'boston')",22
"('and', 'real', 'estate')",21
"('while', 'reports', 'of')",21
"('reports', 'of', 'price')",21
"('of', 'price', 'changes')",21
"('price', 'changes', 'for')",21
"('changes', 'for', 'goods')",21
"('for', 'goods', 'and')",21
"('goods', 'and', 'services')",21
"('and', 'services', 'were')",21
"('services', 'were', 'mixed')",21
"('were', 'mixed', 'prices')",21
"('mixed', 'prices', 'overall')",21
"('prices', 'overall', 'remained')",21
"('overall', 'remained', 'generally')",21
"('remained', 'generally', 'flat')",21
"('generally', 'flat', 'at')",21
"('flat', 'at', 'the')",21
"('at', 'the', 'retail')",21
"('the', 'retail', 'level')",21
"('retail', 'level', 'many')",21
"('level', 'many', 'districts')",21
"('many', 'districts', 'reported')",21
"('reported', 'that', 'most')",21
"('that', 'most', 'of')",21
"('of', 'the', 'holiday')",21
"('the', 'holiday', 'sales')",21
"('holiday', 'sales', 'occurred')",21
"('sales', 'occurred', 'late')",21
"('occurred', 'late', 'in')",21
"('late', 'in', 'the')",21
"('in', 'the', 'season')",21
"('the', 'season', 'at')",21
"('season', 'at', 'large')",21
"('at', 'large', 'discount')",21
"('large', 'discount', 'levels')",21
"('discount', 'levels', 'richmond')",21
"('levels', 'richmond', 'reported')",21
"('richmond', 'reported', 'that')",21
"('reported', 'that', 'prices')",21
"('that', 'prices', 'in')",21
"('prices', 'in', 'the')",21
"('the', 'retail', 'service')",21
"('retail', 'service', 'and')",21
"('service', 'and', 'manufacturing')",21
"('and', 'manufacturing', 'sectors')",21
"('manufacturing', 'sectors', 'grew')",21
"('sectors', 'grew', 'at')",21
"('grew', 'at', 'a')",21
"('at', 'a', 'somewhat')",21
"('a', 'somewhat', 'slower')",21
"('somewhat', 'slower', 'pace')",21
"('slower', 'pace', 'than')",21
"('pace', 'than', 'in')",21
"('than', 'in', 'the')",21
"('the', 'last', 'report')",21
"('last', 'report', 'except')",21
"('report', 'except', 'for')",21
"('except', 'for', 'soaring')",21
"('for', 'soaring', 'prices')",21
"('soaring', 'prices', 'for')",21
"('prices', 'for', 'starter')",21
"('for', 'starter', 'homes')",21
"('starter', 'homes', 'in')",21
"('homes', 'in', 'a')",21
"('in', 'a', 'specific')",21
"('a', 'specific', 'area')",21
"('specific', 'area', 'of')",21
"('area', 'of', 'north')",21
"('of', 'north', 'carolina')",21
"('north', 'carolina', 'manufacturers')",21
"('carolina', 'manufacturers', 'in')",21
"('manufacturers', 'in', 'most')",21
"('in', 'most', 'areas')",21
"('most', 'areas', 'reported')",21
"('areas', 'reported', 'stable')",21
"('reported', 'stable', 'prices')",21
"('stable', 'prices', 'for')",21
"('prices', 'for', 'their')",21
"('for', 'their', 'inputs')",21
"('their', 'inputs', 'and')",21
"('inputs', 'and', 'final')",21
"('and', 'final', 'goods')",21
"('final', 'goods', 'due')",21
"('goods', 'due', 'to')",21
"('import', 'prices', 'minneapolis')",21
"('noted', 'that', 'manufacturers')",21
"('that', 'manufacturers', 'of')",21
"('manufacturers', 'of', 'intermediate')",21
"('of', 'intermediate', 'goods')",21
"('intermediate', 'goods', 'continued')",21
"('goods', 'continued', 'to')",21
"('continued', 'to', 'receive')",21
"('to', 'receive', 'pressure')",21
"('receive', 'pressure', 'from')",21
"('pressure', 'from', 'customers')",21
"('from', 'customers', 'to')",21
"('customers', 'to', 'lower')",21
"('to', 'lower', 'prices')",21
"('lower', 'prices', 'tourism')",21
"('prices', 'tourism', 'appeared')",21
"('tourism', 'appeared', 'to')",21
"('to', 'be', 'an')",21
"('be', 'an', 'exception')",21
"('an', 'exception', 'from')",21
"('exception', 'from', 'the')",21
"('from', 'the', 'overall')",21
"('the', 'overall', 'price')",21
"('overall', 'price', 'picture')",21
"('price', 'picture', 'with')",21
"('picture', 'with', 'boston')",21
"('with', 'boston', 'new')",21
"('york', 'and', 'atlanta')",21
"('and', 'atlanta', 'reporting')",21
"('atlanta', 'reporting', 'higher')",21
"('reporting', 'higher', 'rates')",21
"('higher', 'rates', 'for')",21
"('rates', 'for', 'hotel')",21
"('for', 'hotel', 'rooms')",21
"('hotel', 'rooms', 'higher')",21
"('rooms', 'higher', 'rental')",21
"('higher', 'rental', 'rates')",21
"('rental', 'rates', 'were')",21
"('rates', 'were', 'also')",21
"('were', 'also', 'reported')",21
"('also', 'reported', 'for')",21
"('reported', 'for', 'commercial')",21
"('space', 'in', 'many')",21
"('in', 'many', 'urban')",21
"('many', 'urban', 'areas')",21
"('urban', 'areas', 'return')",21
"('areas', 'return', 'to')",21
"('oil', 'and', 'natural')",20
"('and', 'natural', 'gas')",20
"('and', 'dallas', 'noted')",20
"('remained', 'strong', 'in')",20
"('strong', 'in', 'most')",20
"('most', 'districts', 'suggested')",20
"('districts', 'suggested', 'that')",20
"('suggested', 'that', 'employers')",20
"('that', 'employers', 'continued')",20
"('employers', 'continued', 'to')",20
"('to', 'be', 'creative')",20
"('be', 'creative', 'in')",20
"('creative', 'in', 'finding')",20
"('in', 'finding', 'and')",20
"('finding', 'and', 'recruiting')",20
"('and', 'recruiting', 'additional')",20
"('recruiting', 'additional', 'labor')",20
"('additional', 'labor', 'some')",20
"('labor', 'some', 'companies')",20
"('some', 'companies', 'were')",20
"('companies', 'were', 'subsidizing')",20
"('were', 'subsidizing', 'transportation')",20
"('subsidizing', 'transportation', 'for')",20
"('transportation', 'for', 'employees')",20
"('for', 'employees', 'located')",20
"('employees', 'located', 'far')",20
"('located', 'far', 'away')",20
"('far', 'away', 'from')",20
"('away', 'from', 'their')",20
"('from', 'their', 'work')",20
"('their', 'work', 'sites')",20
"('work', 'sites', 'employers')",20
"('sites', 'employers', 'in')",20
"('employers', 'in', 'several')",20
"('in', 'several', 'districts')",20
"('several', 'districts', 'adopted')",20
"('districts', 'adopted', 'flexible')",20
"('adopted', 'flexible', 'work')",20
"('flexible', 'work', 'schedules')",20
"('work', 'schedules', 'and')",20
"('schedules', 'and', 'more')",20
"('and', 'more', 'generous')",20
"('more', 'generous', 'benefit')",20
"('generous', 'benefit', 'packages')",20
"('benefit', 'packages', 'while')",20
"('packages', 'while', 'reports')",20
"('minneapolis', 'kansas', 'city')",19
"('wage', 'pressures', 'especially')",19
"('pressures', 'especially', 'for')",19
"('especially', 'for', 'some')",19
"('for', 'some', 'specific')",19
"('some', 'specific', 'industries')",19
"('specific', 'industries', 'and')",19
"('industries', 'and', 'skilled')",19
"('and', 'skilled', 'occupations')",19
"('skilled', 'occupations', 'boston')",19
"('occupations', 'boston', 'and')",19
"('boston', 'and', 'richmond')",19
"('and', 'richmond', 'reported')",19
"('richmond', 'reported', 'upward')",19
"('reported', 'upward', 'wage')",19
"('upward', 'wage', 'pressures')",19
"('wage', 'pressures', 'in')",19
"('pressures', 'in', 'the')",19
"('the', 'retail', 'sector')",19
"('retail', 'sector', 'boston')",19
"('sector', 'boston', 'also')",19
"('boston', 'also', 'noted')",19
"('also', 'noted', 'that')",19
"('noted', 'that', 'some')",19
"('that', 'some', 'manufacturers')",19
"('some', 'manufacturers', 'began')",19
"('manufacturers', 'began', 'offering')",19
"('began', 'offering', 'doubledigit')",19
"('offering', 'doubledigit', 'pay')",19
"('doubledigit', 'pay', 'increases')",19
"('pay', 'increases', 'in')",19
"('increases', 'in', 'categories')",19
"('in', 'categories', 'such')",19
"('categories', 'such', 'as')",19
"('such', 'as', 'engineering')",19
"('as', 'engineering', 'san')",19
"('engineering', 'san', 'francisco')",19
"('that', 'wage', 'and')",19
"('wage', 'and', 'salary')",19
"('and', 'salary', 'pressures')",19
"('salary', 'pressures', 'remained')",19
"('pressures', 'remained', 'high')",19
"('remained', 'high', 'in')",19
"('high', 'in', 'financial')",19
"('in', 'financial', 'institutions')",19
"('financial', 'institutions', 'some')",19
"('institutions', 'some', 'employers')",19
"('some', 'employers', 'in')",19
"('employers', 'in', 'the')",19
"('in', 'the', 'dallas')",19
"('the', 'dallas', 'district')",19
"('dallas', 'district', 'began')",19
"('district', 'began', 'offering')",19
"('began', 'offering', 'higher')",19
"('offering', 'higher', 'compensation')",19
"('higher', 'compensation', 'for')",19
"('compensation', 'for', 'skilled')",19
"('for', 'skilled', 'and')",19
"('skilled', 'and', 'semiskilled')",19
"('and', 'semiskilled', 'workers')",19
"('semiskilled', 'workers', 'in')",19
"('workers', 'in', 'the')",19
"('in', 'the', 'service')",19
"('the', 'service', 'sector')",19
"('service', 'sector', 'and')",19
"('sector', 'and', 'for')",19
"('and', 'for', 'skilled')",19
"('for', 'skilled', 'workers')",19
"('skilled', 'workers', 'in')",19
"('workers', 'in', 'construction')",19
"('in', 'construction', 'fabricated')",19
"('construction', 'fabricated', 'metals')",19
"('fabricated', 'metals', 'bricks')",19
"('metals', 'bricks', 'and')",19
"('bricks', 'and', 'lumber')",19
"('and', 'lumber', 'atlanta')",19
"('lumber', 'atlanta', 'chicago')",19
"('atlanta', 'chicago', 'and')",19
"('chicago', 'and', 'minneapolis')",19
"('that', 'wage', 'pressures')",19
"('wage', 'pressures', 'were')",19
"('pressures', 'were', 'generally')",19
"('were', 'generally', 'being')",19
"('generally', 'being', 'held')",19
"('being', 'held', 'in')",19
"('held', 'in', 'check')",19
"('in', 'check', 'with')",19
"('check', 'with', 'more')",19
"('with', 'more', 'significant')",19
"('more', 'significant', 'wage')",19
"('significant', 'wage', 'pressures')",19
"('wage', 'pressures', 'confined')",19
"('pressures', 'confined', 'to')",19
"('confined', 'to', 'specific')",19
"('to', 'specific', 'skilled')",19
"('specific', 'skilled', 'workers')",19
"('skilled', 'workers', 'most')",19
"('workers', 'most', 'districts')",19
"('agriculture', 'reports', 'were')",18
"('reports', 'were', 'generally')",18
"('were', 'generally', 'favorable')",18
"('generally', 'favorable', 'although')",18
"('york', 'and', 'dallas')",18
"('labor', 'markets', 'wages')",18
"('markets', 'wages', 'and')",18
"('wages', 'and', 'prices')",18
"('and', 'prices', 'all')",18
"('prices', 'all', 'districts')",18
"('all', 'districts', 'reported')",18
"('reported', 'that', 'labor')",18
"('that', 'labor', 'markets')",18
"('labor', 'markets', 'were')",18
"('markets', 'were', 'tight')",18
"('were', 'tight', 'or')",18
"('very', 'tight', 'last')",18
"('tight', 'last', 'month')",18
"('month', 'although', 'labor')",18
"('although', 'labor', 'shortages')",18
"('labor', 'shortages', 'appeared')",18
"('shortages', 'appeared', 'to')",18
"('to', 'be', 'broadbased')",18
"('be', 'broadbased', 'some')",18
"('broadbased', 'some', 'skilled')",18
"('some', 'skilled', 'workers')",18
"('skilled', 'workers', 'were')",18
"('workers', 'were', 'in')",18
"('were', 'in', 'especially')",18
"('in', 'especially', 'short')",18
"('especially', 'short', 'supply')",18
"('short', 'supply', 'most')",18
"('supply', 'most', 'areas')",18
"('most', 'areas', 'noted')",18
"('areas', 'noted', 'problems')",18
"('noted', 'problems', 'in')",18
"('problems', 'in', 'finding')",18
"('in', 'finding', 'computerrelated')",18
"('finding', 'computerrelated', 'workers')",18
"('computerrelated', 'workers', 'construction')",18
"('workers', 'construction', 'skilled')",18
"('construction', 'skilled', 'tradesmen')",18
"('skilled', 'tradesmen', 'and')",18
"('tradesmen', 'and', 'technicians')",18
"('and', 'technicians', 'shipbuilders')",18
"('technicians', 'shipbuilders', 'in')",18
"('shipbuilders', 'in', 'new')",18
"('in', 'new', 'orleans')",18
"('new', 'orleans', 'were')",18
"('orleans', 'were', 'looking')",18
"('were', 'looking', 'to')",18
"('looking', 'to', 'hire')",18
"('to', 'hire', 'foreign')",18
"('hire', 'foreign', 'welders')",18
"('foreign', 'welders', 'shipfitters')",18
"('welders', 'shipfitters', 'electricians')",18
"('shipfitters', 'electricians', 'and')",18
"('electricians', 'and', 'others')",18
"('and', 'others', 'a')",18
"('others', 'a', 'company')",18
"('a', 'company', 'in')",18
"('company', 'in', 'nashville')",18
"('in', 'nashville', 'was')",18
"('nashville', 'was', 'forced')",18
"('was', 'forced', 'to')",18
"('forced', 'to', 'idle')",18
"('to', 'idle', 'more')",18
"('idle', 'more', 'than')",18
"('more', 'than', '10')",18
"('than', '10', 'percent')",18
"('10', 'percent', 'of')",18
"('percent', 'of', 'its')",18
"('of', 'its', 'equipment')",18
"('its', 'equipment', 'due')",18
"('equipment', 'due', 'to')",18
"('labor', 'shortages', 'in')",18
"('shortages', 'in', 'the')",18
"('chicago', 'district', 'some')",18
"('district', 'some', 'projects')",18
"('some', 'projects', 'were')",18
"('projects', 'were', 'canceled')",18
"('were', 'canceled', 'due')",18
"('canceled', 'due', 'to')",18
"('due', 'to', 'a')",18
"('to', 'a', 'lack')",18
"('a', 'lack', 'of')",18
"('lack', 'of', 'labor')",18
"('of', 'labor', 'while')",18
"('labor', 'while', 'in')",18
"('while', 'in', 'the')",18
"('louis', 'district', 'some')",18
"('district', 'some', 'contacts')",18
"('some', 'contacts', 'were')",18
"('contacts', 'were', 'unable')",18
