NGram,Frequency
"('in', 'the')",48
"('kansas', 'city')",46
"('san', 'francisco')",44
"('of', 'the')",36
"('and', 'san')",33
"('new', 'york')",32
"('st', 'louis')",29
"('and', 'dallas')",29
"('demand', 'for')",27
"('chicago', 'and')",24
"('indicated', 'that')",21
"('city', 'and')",18
"('and', 'kansas')",18
"('several', 'districts')",15
"('according', 'to')",15
"('and', 'other')",14
"('on', 'the')",14
"('real', 'estate')",14
"('the', 'districts')",12
"('rising', 'energy')",12
"('reported', 'strong')",12
"('sales', 'were')",12
"('richmond', 'chicago')",12
"('to', 'be')",12
"('louis', 'and')",12
"('federal', 'reserve')",9
"('francisco', 'noted')",9
"('and', 'atlanta')",9
"('by', 'contrast')",9
"('and', 'cleveland')",9
"('and', 'richmond')",9
"('stated', 'that')",9
"('dallas', 'noted')",9
"('noted', 'that')",9
"('estate', 'markets')",9
"('or', 'rising')",9
"('energy', 'prices')",9
"('flat', 'or')",9
"('york', 'chicago')",9
"('contacts', 'in')",9
"('selling', 'prices')",9
"('prices', 'were')",9
"('the', 'richmond')",9
"('and', 'minneapolis')",9
"('customers', 'however')",9
"('increases', 'in')",9
"('the', 'manufacturing')",9
"('most', 'districts')",9
"('energy', 'costs')",9
"('reports', 'on')",9
"('minneapolis', 'and')",9
"('dallas', 'and')",9
"('to', 'the')",9
"('consumer', 'spending')",8
"('prices', 'and')",8
"('minneapolis', 'kansas')",7
"('reports', 'from')",6
"('early', 'april')",6
"('noted', 'solid')",6
"('solid', 'growth')",6
"('dallas', 'characterized')",6
"('growth', 'as')",6
"('york', 'and')",6
"('reported', 'that')",6
"('that', 'retail')",6
"('among', 'the')",6
"('the', 'remaining')",6
"('was', 'generally')",6
"('activity', 'as')",6
"('levels', 'with')",6
"('continuing', 'at')",6
"('at', 'solid')",6
"('solid', 'levels')",6
"('residential', 'real')",6
"('most', 'of')",6
"('the', 'country')",6
"('price', 'pressures')",6
"('pressures', 'have')",6
"('in', 'a')",6
"('number', 'of')",6
"('of', 'districts')",6
"('districts', 'and')",6
"('report', 'that')",6
"('that', 'high')",6
"('high', 'or')",6
"('and', 'tourism')",6
"('retail', 'sales')",6
"('or', 'disappointing')",6
"('contacts', 'indicated')",6
"('the', 'previous')",6
"('also', 'reported')",6
"('boston', 'philadelphia')",6
"('to', 'solid')",6
"('five', 'districts')",6
"('districts', 'new')",6
"('while', 'cleveland')",6
"('cleveland', 'and')",6
"('during', 'the')",6
"('spending', 'in')",6
"('in', 'part')",6
"('part', 'to')",6
"('conditions', 'and')",6
"('energy', 'and')",6
"('gasoline', 'prices')",6
"('to', 'date')",6
"('some', 'contacts')",6
"('contacts', 'cited')",6
"('in', 'most')",6
"('districts', 'reporting')",6
"('reporting', 'on')",6
"('a', 'year')",6
"('year', 'ago')",6
"('in', 'several')",6
"('also', 'mentioned')",6
"('despite', 'higher')",6
"('in', 'many')",6
"('much', 'of')",6
"('compared', 'with')",6
"('philadelphia', 'and')",6
"('minneapolis', 'districts')",6
"('demand', 'at')",6
"('dallas', 'indicated')",6
"('trucking', 'and')",6
"('passing', 'on')",6
"('on', 'higher')",6
"('costs', 'to')",6
"('districts', 'indicated')",6
"('with', 'the')",6
"('weakness', 'in')",6
"('manufacturing', 'sector')",6
"('strong', 'or')",6
"('building', 'materials')",6
"('shortages', 'of')",6
"('chicago', 'minneapolis')",6
"('all', 'districts')",6
"('rising', 'costs')",6
"('at', 'least')",6
"('districts', 'mentioned')",6
"('that', 'the')",6
"('and', 'early')",6
"('firms', 'were')",6
"('to', 'their')",6
"('their', 'customers')",6
"('the', 'cleveland')",6
"('cleveland', 'district')",6
"('and', 'rising')",6
"('in', 'new')",6
"('capital', 'spending')",6
"('growth', 'in')",6
"('and', 'philadelphia')",6
"('their', 'capital')",6
"('was', 'strong')",6
"('york', 'richmond')",6
"('richmond', 'and')",6
"('construction', 'was')",6
"('financial', 'services')",6
"('for', 'loans')",6
"('the', 'new')",6
"('city', 'districts')",6
"('part', 'of')",6
"('city', 'reported')",6
"('cleveland', 'cited')",6
"('in', 'parts')",6
"('parts', 'of')",6
"('the', 'minneapolis')",6
"('costs', 'are')",6
"('are', 'rising')",6
"('concern', 'that')",6
"('prices', 'for')",6
"('dallas', 'contacts')",6
"('suggested', 'that')",6
"('philadelphia', 'cleveland')",5
"('cleveland', 'richmond')",5
"('atlanta', 'chicago')",5
"('chicago', 'st')",5
"('louis', 'minneapolis')",5
"('at', 'the')",5
"('business', 'activity')",5
"('across', 'sectors')",5
"('districts', 'reported')",5
"('service', 'industries')",5
"('commercial', 'real')",5
"('durable', 'goods')",5
"('manufacturers', 'in')",5
"('the', 'federal')",4
"('return', 'to')",4
"('to', 'top')",4
"('april', '20')",3
"('20', '2005')",3
"('full', 'report')",3
"('from', 'all')",3
"('all', 'twelve')",3
"('twelve', 'federal')",3
"('reserve', 'districts')",3
"('districts', 'indicate')",3
"('indicate', 'that')",3
"('that', 'business')",3
"('activity', 'continued')",3
"('continued', 'to')",3
"('to', 'expand')",3
"('expand', 'from')",3
"('from', 'late')",3
"('late', 'february')",3
"('february', 'through')",3
"('through', 'early')",3
"('april', 'kansas')",3
"('growth', 'chicago')",3
"('characterized', 'growth')",3
"('as', 'moderate')",3
"('moderate', 'and')",3
"('atlanta', 'reported')",3
"('reported', 'a')",3
"('a', 'robust')",3
"('robust', 'pace')",3
"('pace', 'by')",3
"('contrast', 'while')",3
"('while', 'citing')",3
"('citing', 'positive')",3
"('positive', 'growth')",3
"('growth', 'new')",3
"('cleveland', 'mentioned')",3
"('mentioned', 'uneven')",3
"('uneven', 'progress')",3
"('progress', 'across')",3
"('sectors', 'and')",3
"('richmond', 'stated')",3
"('that', 'signs')",3
"('signs', 'of')",3
"('of', 'improvement')",3
"('improvement', 'in')",3
"('in', 'april')",3
"('april', 'followed')",3
"('followed', 'a')",3
"('a', 'restrained')",3
"('than', 'onehalf')",3
"('onehalf', 'of')",3
"('retail', 'activity')",3
"('activity', 'was')",3
"('was', 'up')",3
"('up', 'from')",3
"('from', 'modestly')",3
"('modestly', 'to')",3
"('to', 'strongly')",3
"('strongly', 'among')",3
"('remaining', 'districts')",3
"('districts', 'chicago')",3
"('chicago', 'said')",3
"('said', 'consumer')",3
"('spending', 'was')",3
"('was', 'subdued')",3
"('subdued', 'dallas')",3
"('that', 'retailers')",3
"('retailers', 'were')",3
"('were', 'disappointed')",3
"('disappointed', 'with')",3
"('with', 'recent')",3
"('recent', 'growth')",3
"('growth', 'and')",3
"('cleveland', 'reported')",3
"('reported', 'some')",3
"('some', 'deterioration')",3
"('deterioration', 'after')",3
"('after', 'improvement')",3
"('improvement', 'earlier')",3
"('earlier', 'in')",3
"('the', 'year')",3
"('year', 'tourism')",3
"('tourism', 'was')",3
"('generally', 'doing')",3
"('doing', 'well')",3
"('well', 'in')",3
"('in', 'those')",3
"('those', 'districts')",3
"('districts', 'that')",3
"('that', 'mentioned')",3
"('described', 'manufacturing')",3
"('manufacturing', 'activity')",3
"('as', 'ahead')",3
"('ahead', 'of')",3
"('of', 'yearearlier')",3
"('yearearlier', 'or')",3
"('or', 'previouslyreported')",3
"('previouslyreported', 'levels')",3
"('with', 'reports')",3
"('reports', 'ranging')",3
"('ranging', 'from')",3
"('from', 'rising')",3
"('rising', 'briskly')",3
"('briskly', 'in')",3
"('the', 'kansas')",3
"('city', 'district')",3
"('district', 'to')",3
