NGram,Frequency
"('since', 'the', 'last', 'report')",13
"('at', 'a', 'moderate', 'pace')",11
"('since', 'the', 'previous', 'report')",11
"('over', 'the', 'reporting', 'period')",10
"('more', 'information', 'about', 'District')",9
"('information', 'about', 'District', 'economic')",9
"('about', 'District', 'economic', 'conditions')",9
"('District', 'economic', 'conditions', 'visit')",9
"('compared', 'with', 'a', 'year')",9
"('expanded', 'at', 'a', 'moderate')",8
"('at', 'a', 'modest', 'pace')",7
"('at', 'a', 'moderate', 'rate')",7
"('the', 'previous', 'survey', 'period')",7
"('in', 'late', 'July', 'and')",6
"('late', 'July', 'and', 'August')",6
"('in', 'the', 'months', 'ahead')",6
"('as', 'a', 'result', 'of')",6
"('the', 'previous', 'report', 'On')",6
"('with', 'a', 'year', 'earlier')",6
"('grew', 'at', 'a', 'moderate')",5
"('continued', 'to', 'expand', 'at')",5
"('to', 'expand', 'at', 'a')",5
"('activity', 'expanded', 'at', 'a')",5
"('Economic', 'activity', 'in', 'the')",5
"('of', 'Economic', 'Activity', 'Economic')",5
"('compared', 'to', 'the', 'previous')",5
"('percent', 'of', 'survey', 'respondents')",5
"('higher', 'than', 'a', 'year')",5
"('economy', 'expanded', 'at', 'a')",4
"('continued', 'to', 'grow', 'at')",4
"('to', 'grow', 'at', 'a')",4
"('commercial', 'real', 'estate', 'markets')",4
"('activity', 'continued', 'to', 'expand')",4
"('were', 'unable', 'to', 'pass')",4
"('real', 'estate', 'activity', 'was')",4
"('in', 'the', 'manufacturing', 'sector')",4
"('Economic', 'Activity', 'Economic', 'activity')",4
"('Activity', 'Economic', 'activity', 'in')",4
"('from', 'a', 'year', 'earlier')",4
"('over', 'the', 'next', 'six')",4
"('firms', 'continued', 'to', 'report')",4
"('during', 'the', 'reporting', 'period')",4
"('they', 'were', 'unable', 'to')",4
"('since', 'our', 'previous', 'report')",4
"('in', 'July', 'and', 'early')",4
"('July', 'and', 'early', 'August')",4
"('over', 'the', 'next', '6')",4
"('the', 'next', '6', 'to')",4
"('next', '6', 'to', '12')",4
"('6', 'to', '12', 'months')",4
"('relative', 'to', 'a', 'year')",4
"('modestly', 'since', 'the', 'previous')",4
"('previous', 'report', 'On', 'net')",4
"('of', 'survey', 'respondents', 'indicated')",4
"('than', 'a', 'year', 'ago')",4
"('to', 'a', 'year', 'ago')",4
"('July', 'and', 'August', 'and')",4
"('to', 'the', 'previous', 'survey')",4
"('through', 'the', 'end', 'of')",3
"('pace', 'since', 'the', 'last')",3
"('a', 'moderate', 'rate', 'in')",3
"('were', 'reported', 'to', 'be')",3
"('while', 'commercial', 'real', 'estate')",3
"('real', 'estate', 'markets', 'have')",3
"('estate', 'markets', 'have', 'firmed')",3
"('a', 'modest', 'pace', 'of')",3
"('to', 'pass', 'along', 'higher')",3
"('was', 'flat', 'compared', 'with')",3
"('picked', 'up', 'to', 'a')",3
"('up', 'to', 'a', 'moderate')",3
"('to', 'a', 'moderate', 'pace')",3
"('spending', 'increased', 'modestly', 'and')",3
"('construction', 'and', 'real', 'estate')",3
"('and', 'real', 'estate', 'activity')",3
"('appeared', 'set', 'to', 'forge')",3
"('set', 'to', 'forge', 'a')",3
"('to', 'forge', 'a', 'new')",3
"('despite', 'continued', 'labor', 'constraints')",3
"('growth', 'was', 'moderate', 'to')",3
"('was', 'moderate', 'to', 'strong')",3
"('modestly', 'in', 'late', 'July')",3
"('expanded', 'at', 'a', 'solid')",3
"('at', 'a', 'solid', 'pace')",3
"('Conditions', 'in', 'the', 'labor')",3
"('in', 'the', 'labor', 'market')",3
"('the', 'labor', 'market', 'tightened')",3
"('labor', 'market', 'tightened', 'further')",3
"('Sales', 'of', 'retail', 'goods')",3
"('of', 'retail', 'goods', 'picked')",3
"('retail', 'goods', 'picked', 'up')",3
"('goods', 'picked', 'up', 'moderately')",3
"('consumer', 'and', 'business', 'services')",3
"('Activity', 'in', 'the', 'manufacturing')",3
"('Lending', 'activity', 'ticked', 'up')",3
"('continued', 'at', 'a', 'modest')",3
"('manufacturing', 'contacts', 'reported', 'that')",3
"('Commercial', 'real', 'estate', 'activity')",3
"('in', 'upstate', 'New', 'York')",3
