NGram,Frequency
"('and',)",573
"('in',)",485
"('the',)",483
"('to',)",368
"('of',)",293
"('a',)",216
"('were',)",171
"('reported',)",164
"('for',)",159
"('that',)",158
"('contacts',)",124
"('activity',)",122
"('prices',)",119
"('was',)",117
"('growth',)",110
"('increased',)",110
"('continued',)",106
"('demand',)",104
"('sales',)",102
"('District',)",91
"('at',)",87
"('firms',)",82
"('with',)",78
"('remained',)",78
"('from',)",74
"('as',)",73
"('but',)",72
"('slightly',)",71
"('strong',)",70
"('increases',)",70
"('on',)",67
"('noted',)",66
"('by',)",61
"('while',)",59
"('up',)",59
"('construction',)",59
"('higher',)",57
"('costs',)",55
"('report',)",54
"('period',)",54
"('some',)",53
"('real',)",52
"('estate',)",52
"('labor',)",52
"('moderately',)",51
"('moderate',)",50
"('modestly',)",50
"('pace',)",48
"('modest',)",47
"('services',)",47
"('since',)",47
"('business',)",47
"('manufacturing',)",46
"('have',)",45
"('year',)",45
"('their',)",45
"('across',)",44
"('previous',)",44
"('than',)",43
"('tariffs',)",42
"('over',)",41
"('last',)",41
"('The',)",40
"('September',)",40
"('percent',)",40
"('rising',)",39
"('A',)",39
"('rates',)",39
"('months',)",39
"('levels',)",38
"('sectors',)",36
"('expected',)",36
"('increase',)",36
"('they',)",36
"('more',)",35
"('reporting',)",34
"('workers',)",34
"('New',)",33
"('indicated',)",33
"('commercial',)",33
"('conditions',)",33
"('Contacts',)",32
"('production',)",32
"('flat',)",32
"('markets',)",31
"('recent',)",31
"('new',)",31
"('wage',)",30
"('price',)",30
"('also',)",30
"('about',)",30
"('an',)",30
"('In',)",30
"('retail',)",29
"('mixed',)",29
"('due',)",29
"('rose',)",29
"('grew',)",29
"('transportation',)",28
"('August',)",28
"('has',)",27
"('contact',)",27
"('trade',)",26
"('However',)",26
"('both',)",26
"('survey',)",26
"('Economic',)",25
"('input',)",25
"('Activity',)",24
"('sector',)",23
"('said',)",23
"('down',)",23
"('loan',)",23
"('York',)",22
"('slight',)",22
"('balance',)",22
"('be',)",22
"('are',)",22
"('low',)",21
"('spending',)",21
"('most',)",21
"('hiring',)",21
"('steady',)",21
"('lower',)",21
"('One',)",21
"('manufacturers',)",20
"('residential',)",20
"('or',)",20
"('wages',)",20
"('compared',)",20
"('market',)",20
"('had',)",20
"('expanded',)",19
"('materials',)",19
"('consumer',)",19
"('generally',)",19
"('high',)",19
"('all',)",19
"('retailers',)",19
"('pressures',)",19
"('employment',)",19
"('somewhat',)",19
"('industry',)",19
"('weeks',)",19
"('industrial',)",19
"('during',)",19
"('overall',)",18
"('robust',)",18
"('picked',)",18
"('tight',)",18
"('selling',)",18
"('although',)",17
"('Wages',)",17
"('which',)",17
"('Residential',)",17
"('been',)",17
"('rate',)",17
"('Manufacturing',)",17
"('Districts',)",16
"('shortages',)",16
"('next',)",16
"('Construction',)",16
"('improved',)",16
"('areas',)",16
"('firm',)",16
"('expectations',)",16
"('goods',)",15
"('inventories',)",15
"('slowed',)",15
"('not',)",15
"('through',)",15
"('decline',)",15
"('economic',)",15
"('declined',)",15
"('supply',)",15
"('majority',)",14
"('saw',)",14
"('home',)",14
"('tourism',)",14
"('businesses',)",14
"('Most',)",14
"('economy',)",14
"('outlook',)",14
"('positive',)",14
"('Retail',)",14
"('quality',)",14
"('City',)",14
"('early',)",14
"('gains',)",14
"('expect',)",14
"('homes',)",14
"('information',)",14
"('number',)",14
"('orders',)",14
"('stable',)",13
"('Services',)",13
"('Overall',)",13
"('earlier',)",13
"('other',)",13
"('wholesale',)",13
"('professional',)",13
"('energy',)",13
"('it',)",13
"('Estate',)",13
"('interest',)",13
"('service',)",13
"('industries',)",13
"('loans',)",13
"('because',)",13
"('On',)",12
"('including',)",12
"('little',)",12
"('increasing',)",12
"('six',)",12
"('oil',)",12
"('reports',)",12
"('Price',)",12
"('future',)",12
"('further',)",12
"('this',)",12
"('coming',)",12
"('decreased',)",12
"('particularly',)",12
"('rents',)",12
"('gas',)",12
"('quarter',)",12
"('South',)",11
"('Carolina',)",11
"('Hurricane',)",11
"('Florence',)",11
"('IT',)",11
"('rise',)",11
"('attributed',)",11
"('yearoveryear',)",11
"('very',)",11
"('is',)",11
"('October',)",11
"('anticipated',)",11
"('ahead',)",11
"('Commercial',)",11
"('one',)",11
"('fell',)",11
"('capital',)",11
"('products',)",11
"('same',)",11
"('level',)",11
"('prior',)",11
"('capacity',)",11
"('respondents',)",11
"('financial',)",10
"('Business',)",10
"('Demand',)",10
"('inventory',)",10
"('crops',)",10
"('drivers',)",10
"('though',)",10
"('growing',)",10
"('expand',)",10
"('despite',)",10
"('solid',)",10
"('impact',)",10
"('auto',)",10
"('its',)",10
"('half',)",10
"('visit',)",10
"('time',)",10
"('hospitality',)",10
"('uncertainty',)",10
"('volumes',)",10
"('lending',)",10
"('late',)",10
"('Minnesota',)",10
"('Reports',)",9
"('however',)",9
"('qualified',)",9
"('North',)",9
"('such',)",9
"('raised',)",9
"('agricultural',)",9
"('accelerated',)",9
"('our',)",9
"('pressure',)",9
"('Loan',)",9
"('few',)",9
"('traffic',)",9
"('occupancy',)",9
"('unchanged',)",9
"('limited',)",9
"('cited',)",9
"('job',)",9
"('among',)",9
"('those',)",9
"('Spending',)",9
"('well',)",9
"('current',)",9
"('remain',)",9
"('Meanwhile',)",9
"('many',)",9
"('several',)",8
"('andor',)",8
"('Employment',)",8
"('professionals',)",8
"('worker',)",8
"('Some',)",8
"('Retailers',)",8
"('average',)",8
"('reduced',)",8
"('changed',)",8
"('held',)",8
"('noticeably',)",8
"('showed',)",8
"('small',)",8
"('Several',)",8
"('competition',)",8
"('major',)",8
"('Tourism',)",8
"('end',)",8
"('dealers',)",8
"('Boston',)",8
"('equipment',)",8
"('above',)",8
"('customer',)",8
"('Real',)",8
"('slow',)",8
"('vacancy',)",8
"('singlefamily',)",8
"('tax',)",8
"('grow',)",8
"('note',)",8
"('there',)",8
"('upstate',)",8
"('large',)",8
"('credit',)",8
"('space',)",8
"('general',)",8
"('hours',)",8
"('builders',)",8
"('trucking',)",8
"('additional',)",8
"('still',)",8
"('centers',)",8
"('healthy',)",8
"('US',)",8
"('yields',)",8
"('ago',)",8
"('Dakota',)",8
"('Finance',)",7
"('Consumer',)",7
"('nonfinancial',)",7
"('difficulties',)",7
"('crop',)",7
"('no',)",7
"('turnover',)",7
"('Wage',)",7
"('Manufacturers',)",7
"('fuel',)",7
"('upward',)",7
"('building',)",7
"('pickup',)",7
"('widespread',)",7
"('notably',)",7
"('back',)",7
"('led',)",7
"('stronger',)",7
"('constraints',)",7
"('Sales',)",7
"('summer',)",7
"('states',)",7
"('restaurant',)",7
"('pass',)",7
"('past',)",7
"('these',)",7
"('far',)",7
"('revenue',)",7
"('optimistic',)",7
"('described',)",7
"('net',)",7
"('projects',)",7
"('margins',)",7
"('roughly',)",7
"('month',)",7
"('declines',)",7
"('banks',)",7
"('slowing',)",7
"('While',)",7
"('Home',)",7
"('standards',)",7
"('received',)",7
"('expecting',)",7
"('offset',)",7
"('especially',)",7
"('uptick',)",7
"('relative',)",7
"('continue',)",7
"('12',)",7
"('part',)",7
"('California',)",7
"('Reserve',)",6
"('Data',)",6
"('output',)",6
"('Labor',)",6
"('constrained',)",6
"('farmers',)",6
"('skilled',)",6
"('Many',)",6
"('raising',)",6
"('raw',)",6
"('metals',)",6
"('cover',)",6
"('cost',)",6
"('concerns',)",6
"('Firms',)",6
"('strengthened',)",6
"('positions',)",6
"('As',)",6
"('variety',)",6
"('remains',)",6
"('another',)",6
"('could',)",6
"('fall',)",6
"('so',)",6
"('faster',)",6
"('2018',)",6
"('Island',)",6
"('decrease',)",6
"('expressed',)",6
"('leisure',)",6
"('staffing',)",6
"('availability',)",6
"('much',)",6
"('multifamily',)",6
"('mortgages',)",6
"('percentage',)",6
"('paid',)",6
"('after',)",6
"('difficulty',)",6
"('third',)",6
"('lack',)",6
"('weak',)",6
"('region',)",6
"('deposits',)",6
"('addition',)",6
"('steel',)",6
"('agriculture',)",6
"('Bankers',)",6
"('freight',)",6
"('Virginia',)",6
"('yearago',)",6
"('corn',)",6
"('soybean',)",6
"('cotton',)",6
"('6',)",6
"('Federal',)",5
"('Resources',)",5
"('Financial',)",5
"('Louis',)",5
"('faced',)",5
"('finding',)",5
"('livestock',)",5
"('employees',)",5
"('Prices',)",5
"('see',)",5
"('expansion',)",5
"('inflation',)",5
"('Nonresidential',)",5
"('closures',)",5
"('nonresidential',)",5
"('quantity',)",5
"('weaker',)",5
"('experienced',)",5
"('outlooks',)",5
"('Conditions',)",5
"('season',)",5
"('slower',)",5
"('only',)",5
"('response',)",5
"('recently',)",5
"('driving',)",5
"('tariff',)",5
"('state',)",5
"('sharply',)",5
"('moving',)",5
"('imports',)",5
"('ongoing',)",5
"('exports',)",5
"('resulted',)",5
"('reportedly',)",5
"('reflecting',)",5
"('technical',)",5
"('condos',)",5
"('optimism',)",5
"('holiday',)",5
"('robustly',)",5
"('health',)",5
"('chain',)",5
"('raise',)",5
"('employers',)",5
"('hikes',)",5
"('elevated',)",5
"('confidence',)",5
"('concern',)",5
"('2017',)",5
"('contrast',)",5
"('Jersey',)",5
"('edged',)",5
"('office',)",5
"('continues',)",5
"('staff',)",5
"('significant',)",5
"('shipments',)",5
"('record',)",5
"('noting',)",5
"('Expectations',)",5
"('seasonal',)",5
"('material',)",5
"('food',)",5
"('Fifth',)",5
"('natural',)",5
"('negative',)",5
"('larger',)",5
"('affected',)",5
"('healthcare',)",5
"('entrylevel',)",5
"('dairy',)",5
"('Arkansas',)",5
"('Missouri',)",5
"('Louisville',)",5
"('Fed',)",5
"('St',)",4
"('Dallas',)",4
"('driven',)",4
"('exception',)",4
"('finance',)",4
"('truck',)",4
"('implemented',)",4
"('nonwage',)",4
"('retain',)",4
"('bonuses',)",4
"('offering',)",4
"('work',)",4
"('schedules',)",4
"('mostly',)",4
"('out',)",4
"('resulting',)",4
"('latest',)",4
"('maintained',)",4
"('will',)",4
"('lost',)",4
"('suffered',)",4
"('hurricane',)",4
"('precipitation',)",4
"('Hiring',)",4
"('policy',)",4
"('harvests',)",4
"('hightech',)",4
"('Input',)",4
"('posted',)",4
"('result',)",4
"('order',)",4
"('least',)",4
"('retailer',)",4
"('suppliers',)",4
"('being',)",4
"('10',)",4
"('already',)",4
"('online',)",4
"('land',)",4
"('automotive',)",4
"('forward',)",4
"('performance',)",4
"('impacts',)",4
"('area',)",4
"('Office',)",4
"('greater',)",4
"('elsewhere',)",4
"('For',)",4
"('closed',)",4
"('Rhode',)",4
"('Despite',)",4
"('openings',)",4
"('signs',)",4
"('weakened',)",4
"('according',)",4
"('northern',)",4
"('federal',)",4
"('leasing',)",4
"('may',)",4
"('40',)",4
"('25',)",4
"('candidates',)",4
"('3',)",4
"('clients',)",4
"('less',)",4
"('nearly',)",4
"('twothirds',)",4
"('announced',)",4
"('foreign',)",4
"('primary',)",4
"('primarily',)",4
"('paper',)",4
"('expenditures',)",4
"('improvement',)",4
"('local',)",4
"('keep',)",4
"('trucks',)",4
"('national',)",4
"('times',)",4
"('side',)",4
"('backlogs',)",4
"('strength',)",4
"('along',)",4
"('ports',)",4
"('property',)",4
"('producer',)",4
"('did',)",4
"('effects',)",4
"('hotel',)",4
"('Credit',)",4
"('Natural',)",4
"('rain',)",4
"('fourth',)",4
"('pipeline',)",4
"('delivery',)",4
"('rice',)",4
