NGram,Frequency
"('since', 'the', 'previous', 'report')",15
"('at', 'a', 'moderate', 'pace')",11
"('since', 'the', 'last', 'report')",11
"('over', 'the', 'reporting', 'period')",11
"('at', 'a', 'modest', 'pace')",10
"('more', 'information', 'about', 'District')",10
"('information', 'about', 'District', 'economic')",10
"('about', 'District', 'economic', 'conditions')",10
"('District', 'economic', 'conditions', 'visit')",10
"('the', 'previous', 'survey', 'period')",8
"('slightly', 'since', 'the', 'previous')",8
"('real', 'estate', 'activity', 'was')",7
"('in', 'the', 'months', 'ahead')",7
"('and', 'commercial', 'real', 'estate')",6
"('in', 'September', 'and', 'early')",6
"('September', 'and', 'early', 'October')",6
"('compared', 'with', 'a', 'year')",6
"('Economic', 'Activity', 'Economic', 'activity')",5
"('the', 'next', 'six', 'months')",5
"('activity', 'continued', 'to', 'expand')",5
"('since', 'the', 'previous', 'survey')",5
"('of', 'Economic', 'Activity', 'Economic')",5
"('in', 'New', 'York', 'City')",5
"('over', 'the', 'next', 'six')",5
"('moderately', 'in', 'recent', 'weeks')",5
"('with', 'a', 'year', 'earlier')",5
"('in', 'the', 'coming', 'months')",5
"('difficulties', 'finding', 'qualified', 'workers')",4
"('increased', 'at', 'a', 'moderate')",4
"('continued', 'to', 'expand', 'at')",4
"('to', 'expand', 'at', 'a')",4
"('since', 'our', 'previous', 'report')",4
"('expanded', 'at', 'a', 'moderate')",4
"('the', 'quantity', 'and', 'quality')",4
"('quantity', 'and', 'quality', 'of')",4
"('activity', 'expanded', 'at', 'a')",4
"('in', 'the', 'manufacturing', 'sector')",4
"('Activity', 'Economic', 'activity', 'in')",4
"('Commercial', 'real', 'estate', 'activity')",4
"('at', 'a', 'moderate', 'rate')",4
"('than', 'in', 'the', 'prior')",4
"('firms', 'continued', 'to', 'report')",4
"('rising', 'interest', 'rates', 'and')",4
"('slightly', 'from', 'the', 'previous')",4
"('in', 'late', 'August', 'and')",4
"('late', 'August', 'and', 'September')",4
"('over', 'the', 'next', '6')",4
"('the', 'next', '6', 'to')",4
"('next', '6', 'to', '12')",4
"('6', 'to', '12', 'months')",4
"('relative', 'to', 'a', 'year')",4
"('to', 'a', 'year', 'ago')",4
"('over', 'the', 'past', 'six')",4
"('the', 'past', 'six', 'weeks')",4
"('A', 'contact', 'in', 'the')",4
"('retail', 'and', 'nonfinancial', 'services')",3
"('Labor', 'markets', 'remained', 'tight')",3
"('markets', 'remained', 'tight', 'and')",3
"('in', 'the', 'latest', 'reporting')",3
"('the', 'latest', 'reporting', 'period')",3
"('Residential', 'and', 'commercial', 'real')",3
"('commercial', 'real', 'estate', 'markets')",3
"('real', 'estate', 'markets', 'have')",3
"('estate', 'markets', 'have', 'been')",3
"('spending', 'increased', 'modestly', 'and')",3
"('and', 'real', 'estate', 'activity')",3
"('conditions', 'were', 'little', 'changed')",3
"('Greaterthanusual', 'precipitation', 'slowed', 'the')",3
"('harvest', 'and', 'reduced', 'the')",3
"('and', 'reduced', 'the', 'quantity')",3
"('reduced', 'the', 'quantity', 'and')",3
"('conditions', 'in', 'the', 'District')",3
"('in', 'the', 'District', 'have')",3
"('the', 'District', 'have', 'improved')",3
"('have', 'improved', 'slightly', 'since')",3
"('wholesale', 'trade', 'transportation', 'and')",3
"('trade', 'transportation', 'and', 'professional')",3
"('transportation', 'and', 'professional', 'and')",3
"('and', 'professional', 'and', 'hightech')",3
"('professional', 'and', 'hightech', 'sectors')",3
"('expand', 'at', 'a', 'moderate')",3
"('Conditions', 'in', 'the', 'labor')",3
"('in', 'the', 'labor', 'market')",3
"('the', 'labor', 'market', 'tightened')",3
"('labor', 'market', 'tightened', 'noticeably')",3
"('Sales', 'of', 'retail', 'goods')",3
"('of', 'retail', 'goods', 'picked')",3
"('retail', 'goods', 'picked', 'up')",3
"('goods', 'picked', 'up', 'slightly')",3
"('consumer', 'and', 'business', 'services')",3
"('Activity', 'in', 'the', 'manufacturing')",3
"('the', 'manufacturing', 'sector', 'expanded')",3
"('manufacturing', 'sector', 'expanded', 'moderately')",3
"('Lending', 'activity', 'picked', 'up')",3
"('continued', 'at', 'a', 'moderate')",3
"('in', 'September', 'compared', 'with')",3
"('in', 'the', 'Boston', 'area')",3
"('in', 'the', 'form', 'of')",3
"('Economic', 'activity', 'in', 'the')",3
"('in', 'the', 'wholesale', 'trade')",3
"('in', 'wholesale', 'trade', 'and')",3
"('in', 'upstate', 'New', 'York')",3
"('a', 'year', 'earlier', 'and')",3
"('in', 'prices', 'paid', 'and')",3
"('received', 'for', 'their', 'own')",3
"('during', 'the', 'prior', 'period')",3
"('to', 'grow', 'at', 'a')",3
"('reported', 'an', 'increase', 'in')",3
"('the', 'percentage', 'of', 'firms')",3
"('lower', 'than', 'in', 'the')",3
"('because', 'of', 'a', 'lack')",3
"('of', 'a', 'lack', 'of')",3
"('contacts', 'continued', 'to', 'report')",3
"('contacts', 'continued', 'to', 'note')",3
"('to', 'keep', 'up', 'with')",3
"('previous', 'survey', 'period', 'but')",3
"('commercial', 'real', 'estate', 'activity')",3
"('in', 'recent', 'weeks', 'A')",3
"('to', 'the', 'recent', 'tariffs')",3
"('since', 'our', 'last', 'report')",3
"('contacts', 'across', 'the', 'District')",3
"('across', 'the', 'District', 'reported')",3
"('reported', 'a', 'slight', 'increase')",3
"('a', 'slight', 'increase', 'in')",3
"('Most', 'contacts', 'indicated', 'that')",3
"('from', 'the', 'previous', 'reporting')",3
"('the', 'previous', 'reporting', 'period')",3
"('Residential', 'real', 'estate', 'activity')",3
"('modestly', 'since', 'the', 'previous')",3
"('a', 'year', 'ago', 'and')",3
"('in', 'the', 'third', 'quarter')",3
"('moderately', 'since', 'the', 'last')",3
"('previous', 'survey', 'period', 'and')",3
"('at', 'a', 'faster', 'pace')",3
"('with', 'the', 'majority', 'of')",2
"('Dallas', 'reported', 'robust', 'growth')",2
"('manufacturing', 'retail', 'and', 'nonfinancial')",2
"('Demand', 'for', 'transportation', 'services')",2
"('for', 'transportation', 'services', 'remained')",2
"('low', 'levels', 'of', 'inventory')",2
"('across', 'most', 'of', 'the')",2
"('tight', 'labor', 'markets', 'and')",2
"('labor', 'markets', 'and', 'difficulties')",2
"('markets', 'and', 'difficulties', 'finding')",2
"('and', 'difficulties', 'finding', 'qualified')",2
"('growth', 'in', 'some', 'sectors')",2
"('nonwage', 'strategies', 'to', 'recruit')",2
"('strategies', 'to', 'recruit', 'and')",2
"('to', 'recruit', 'and', 'retain')",2
"('recruit', 'and', 'retain', 'workers')",2
"('and', 'retain', 'workers', 'such')",2
"('retain', 'workers', 'such', 'as')",2
"('workers', 'such', 'as', 'giving')",2
"('flexible', 'work', 'schedules', 'and')",2
"('costs', 'of', 'raw', 'materials')",2
"('slightly', 'in', 'the', 'latest')",2
"('input', 'prices', 'and', 'selling')",2
"('prices', 'and', 'selling', 'prices')",2
