NGram,Frequency
"('at', 'a', 'moderate', 'pace')",17
"('since', 'the', 'last', 'report')",16
"('over', 'the', 'reporting', 'period')",15
"('at', 'a', 'modest', 'pace')",10
"('more', 'information', 'about', 'District')",9
"('information', 'about', 'District', 'economic')",9
"('about', 'District', 'economic', 'conditions')",9
"('District', 'economic', 'conditions', 'visit')",9
"('since', 'the', 'previous', 'report')",8
"('in', 'the', 'months', 'ahead')",7
"('on', 'a', 'yearoveryear', 'basis')",7
"('since', 'our', 'previous', 'report')",7
"('expanded', 'at', 'a', 'moderate')",6
"('over', 'the', 'next', '6')",6
"('the', 'next', '6', 'to')",6
"('next', '6', 'to', '12')",6
"('6', 'to', '12', 'months')",6
"('continued', 'to', 'expand', 'at')",5
"('to', 'expand', 'at', 'a')",5
"('continued', 'to', 'grow', 'at')",5
"('Contacts', 'continued', 'to', 'report')",5
"('the', 'same', 'period', 'a')",5
"('same', 'period', 'a', 'year')",5
"('the', 'next', 'six', 'months')",5
"('the', 'previous', 'survey', 'period')",5
"('compared', 'to', 'the', 'previous')",5
"('the', 'first', 'two', 'months')",5
"('first', 'two', 'months', 'of')",5
"('over', 'the', 'past', 'six')",5
"('the', 'past', 'six', 'weeks')",5
"('Economic', 'Activity', 'Economic', 'activity')",4
"('activity', 'continued', 'to', 'expand')",4
"('and', 'real', 'estate', 'activity')",4
"('and', 'commercial', 'real', 'estate')",4
"('commercial', 'real', 'estate', 'markets')",4
"('markets', 'have', 'been', 'steady')",4
"('to', 'grow', 'at', 'a')",4
"('a', 'moderate', 'pace', 'while')",4
"('as', 'a', 'result', 'of')",4
"('for', 'the', 'agricultural', 'sector')",4
"('expand', 'at', 'a', 'moderate')",4
"('in', 'the', 'manufacturing', 'sector')",4
"('a', 'moderate', 'pace', 'in')",4
"('in', 'upstate', 'New', 'York')",4
"('in', 'New', 'York', 'City')",4
"('over', 'the', 'next', 'six')",4
"('contacts', 'continued', 'to', 'report')",4
"('in', 'recent', 'weeks', 'while')",4
"('slightly', 'since', 'the', 'previous')",4
"('two', 'months', 'of', 'the')",4
"('months', 'of', 'the', 'year')",4
"('in', 'late', 'February', 'and')",4
"('late', 'February', 'and', 'March')",4
"('a', 'modest', 'increase', 'in')",4
"('moderately', 'since', 'the', 'last')",4
"('to', 'the', 'previous', 'survey')",4
"('Economic', 'activity', 'continued', 'to')",3
