NGram,Frequency
"('since', 'the', 'last', 'report')",10
"('since', 'the', 'previous', 'report')",9
"('over', 'the', 'reporting', 'period')",9
"('at', 'a', 'moderate', 'pace')",8
"('in', 'October', 'and', 'early')",7
"('October', 'and', 'early', 'November')",7
"('and', 'San', 'Francisco', 'Districts')",6
"('Minneapolis', 'and', 'San', 'Francisco')",6
"('in', 'the', 'number', 'of')",6
"('from', 'a', 'year', 'earlier')",6
"('in', 'the', 'coming', 'months')",6
"('contacts', 'continued', 'to', 'report')",6
"('Chicago', 'St', 'Louis', 'and')",5
"('compared', 'to', 'those', 'of')",5
"('over', 'the', 'next', 'six')",5
"('the', 'first', 'quarter', 'of')",5
"('the', 'same', 'time', 'period')",5
"('or', 'slightly', 'higher', 'than')",5
"('than', 'a', 'year', 'ago')",5
"('in', 'the', 'third', 'quarter')",5
"('continued', 'to', 'expand', 'at')",5
"('to', 'expand', 'at', 'a')",5
"('Residential', 'real', 'estate', 'activity')",4
"('St', 'Louis', 'and', 'Kansas')",4
"('Louis', 'and', 'Kansas', 'City')",4
"('the', 'previous', 'reporting', 'period')",4
"('those', 'of', 'a', 'year')",4
"('Kansas', 'City', 'and', 'Dallas')",4
"('at', 'a', 'modest', 'pace')",4
"('the', 'previous', 'Beige', 'Book')",4
"('noted', 'an', 'increase', 'in')",4
"('of', 'the', 'same', 'time')",4
"('home', 'sales', 'were', 'flat')",4
"('sales', 'were', 'flat', 'to')",4
"('slightly', 'over', 'the', 'reporting')",4
"('higher', 'or', 'slightly', 'higher')",4
"('since', 'our', 'previous', 'report')",4
"('one', 'contact', 'noted', 'that')",4
"('a', 'shift', 'in', 'demand')",3
"('shift', 'in', 'demand', 'toward')",3
"('in', 'demand', 'toward', 'used')",3
"('demand', 'toward', 'used', 'vehicles')",3
"('were', 'generally', 'satisfied', 'with')",3
"('to', 'weigh', 'on', 'farm')",3
"('weigh', 'on', 'farm', 'income')",3
"('oil', 'and', 'gas', 'drilling')",3
"('Kansas', 'City', 'and', 'San')",3
"('City', 'and', 'San', 'Francisco')",3
"('Kansas', 'City', 'reported', 'that')",3
"('in', 'St', 'Louis', 'and')",3
"('St', 'Louis', 'and', 'Minneapolis')",3
"('New', 'York', 'Philadelphia', 'Atlanta')",3
"('Atlanta', 'St', 'Louis', 'Kansas')",3
"('St', 'Louis', 'Kansas', 'City')",3
"('reported', 'that', 'sales', 'were')",3
"('in', 'the', 'near', 'term')",3
"('a', 'modest', 'pickup', 'in')",3
"('of', 'a', 'year', 'earlier')",3
"('Estate', 'and', 'Construction', 'Residential')",3
"('and', 'Construction', 'Residential', 'real')",3
"('Construction', 'Residential', 'real', 'estate')",3
"('Minneapolis', 'Kansas', 'City', 'and')",3
"('compared', 'with', 'the', 'prior')",3
"('New', 'York', 'Philadelphia', 'and')",3
"('demand', 'for', 'commercial', 'and')",3
"('for', 'commercial', 'and', 'industrial')",3
"('commercial', 'and', 'industrial', 'loans')",3
"('that', 'the', 'strong', 'dollar')",3
"('to', 'those', 'of', 'a')",3
"('that', 'oil', 'and', 'gas')",3
"('more', 'than', '5', 'percent')",3
"('that', 'wage', 'pressures', 'were')",3
"('wage', 'pressures', 'were', 'more')",3
"('Return', 'to', 'topConsumer', 'Spending')",3
"('and', 'early', 'November', 'and')",3
"('continued', 'to', 'edge', 'up')",3
"('on', 'the', 'other', 'hand')",3
"('modestly', 'in', 'recent', 'weeks')",3
"('in', 'recent', 'weeks', 'while')",3
"('report', 'little', 'change', 'in')",3
"('for', 'consumer', 'loans', 'and')",3
"('the', 'next', 'six', 'months')",3
"('while', 'selling', 'prices', 'were')",3
"('in', 'the', 'energy', 'sector')",3
"('According', 'to', 'our', 'most')",3
"('to', 'our', 'most', 'recent')",3
"('since', 'the', 'previous', 'Beige')",3
"('uptick', 'in', 'the', 'number')",3
"('across', 'the', 'District', 'were')",3
"('from', 'a', 'year', 'ago')",3
