NGram,Frequency
"('since', 'the', 'last', 'report')",18
"('at', 'a', 'moderate', 'pace')",16
"('at', 'a', 'modest', 'pace')",11
"('during', 'the', 'reporting', 'period')",11
"('since', 'the', 'previous', 'report')",10
"('more', 'information', 'about', 'district')",9
"('information', 'about', 'district', 'economic')",9
"('about', 'district', 'economic', 'conditions')",9
"('district', 'economic', 'conditions', 'visit')",9
"('the', 'previous', 'reporting', 'period')",9
"('over', 'the', 'reporting', 'period')",9
"('in', 'the', 'months', 'ahead')",8
"('at', 'a', 'slower', 'pace')",8
"('economic', 'activity', 'in', 'the')",7
"('since', 'our', 'previous', 'report')",7
"('slower', 'pace', 'than', 'in')",7
"('the', 'pace', 'of', 'growth')",6
"('continued', 'to', 'grow', 'at')",6
"('to', 'grow', 'at', 'a')",6
"('picked', 'up', 'to', 'a')",6
"('since', 'the', 'previous', 'survey')",6
"('pace', 'than', 'in', 'the')",6
"('a', 'slower', 'pace', 'than')",6
"('prices', 'continued', 'to', 'rise')",5
"('to', 'a', 'modest', 'pace')",5
"('construction', 'and', 'real', 'estate')",5
"('a', 'moderate', 'pace', 'and')",5
"('continued', 'to', 'expand', 'at')",5
"('to', 'expand', 'at', 'a')",5
"('in', 'late', 'may', 'and')",5
"('late', 'may', 'and', 'june')",5
"('reported', 'an', 'increase', 'in')",5
"('the', 'previous', 'survey', 'period')",5
"('in', 'the', 'coming', 'months')",5
"('economic', 'activity', 'economic', 'activity')",4
"('gains', 'in', 'the', 'months')",4
"('grow', 'at', 'a', 'modest')",4
"('continued', 'to', 'rise', 'modestly')",4
"('but', 'at', 'a', 'slower')",4
"('the', 'manufacturing', 'sector', 'improved')",4
"('expand', 'at', 'a', 'moderate')",4
"('in', 'the', 'manufacturing', 'sector')",4
"('the', 'same', 'period', 'a')",4
"('same', 'period', 'a', 'year')",4
"('over', 'the', 'same', 'period')",4
"('noted', 'a', 'pickup', 'in')",4
"('in', 'upstate', 'new', 'york')",4
"('from', 'a', 'year', 'ago')",4
"('an', 'increase', 'in', 'the')",4
"('continued', 'at', 'a', 'moderate')",4
"('over', 'the', 'next', 'six')",4
"('than', 'in', 'the', 'previous')",4
"('in', 'the', 'previous', 'reporting')",4
"('from', 'a', 'year', 'earlier')",4
"('over', 'the', 'past', 'six')",4
"('the', 'past', 'six', 'weeks')",4
"('the', 'months', 'ahead', 'consumer')",3
"('months', 'ahead', 'consumer', 'spending')",3
"('wages', 'continued', 'to', 'grow')",3
"('home', 'prices', 'continued', 'to')",3
"('in', 'the', 'first', 'district')",3
"('expanded', 'at', 'a', 'modest')",3
"('up', 'to', 'a', 'modest')",3
"('commercial', 'real', 'estate', 'markets')",3
"('albeit', 'at', 'a', 'slower')",3
"('and', 'real', 'estate', 'activity')",3
"('real', 'estate', 'activity', 'increased')",3
"('estate', 'activity', 'increased', 'modestly')",3
"('conditions', 'were', 'little', 'changed')",3
"('improved', 'since', 'our', 'previous')",3
"('in', 'june', 'and', 'most')",3
"('expected', 'additional', 'gains', 'in')",3
"('additional', 'gains', 'in', 'the')",3
"('overall', 'price', 'inflation', 'was')",3
"('price', 'inflation', 'was', 'flat')",3
"('in', 'the', 'consumer', 'and')",3
"('the', 'consumer', 'and', 'business')",3
"('consumer', 'and', 'business', 'services')",3
"('conditions', 'in', 'the', 'manufacturing')",3
"('conditions', 'in', 'the', 'financial')",3
"('in', 'the', 'financial', 'services')",3
"('the', 'financial', 'services', 'sector')",3
"('financial', 'services', 'sector', 'remained')",3
"('commercial', 'real', 'estate', 'activity')",3
"('period', 'a', 'year', 'earlier')",3
"('a', 'year', 'earlier', 'and')",3
"('of', 'economic', 'activity', 'economic')",3
"('activity', 'economic', 'activity', 'in')",3
"('percent', 'from', 'a', 'year')",3
"('in', 'new', 'york', 'city')",3
"('wholesale', 'trade', 'and', 'transportation')",3
"('reported', 'little', 'change', 'in')",3
"('parts', 'of', 'the', 'district')",3
"('a', 'modest', 'pace', 'while')",3
"('growth', 'over', 'the', 'next')",3
"('firms', 'continued', 'to', 'report')",3
"('period', 'the', 'pace', 'of')",3
"('manufacturing', 'contacts', 'continued', 'to')",3
"('the', 'next', 'six', 'months')",3
"('reported', 'a', 'slight', 'decline')",3
"('a', 'slight', 'decline', 'in')",3
"('continued', 'to', 'report', 'modest')",3
"('to', 'report', 'modest', 'growth')",3
"('pace', 'during', 'the', 'reporting')",3
"('at', 'a', 'slightly', 'slower')",3
"('a', 'slightly', 'slower', 'pace')",3
"('slightly', 'slower', 'pace', 'than')",3
"('increase', 'in', 'the', 'number')",3
"('in', 'the', 'number', 'of')",3
"('to', 'a', 'year', 'ago')",3
"('from', 'the', 'previous', 'reporting')",3
"('due', 'to', 'a', 'typical')",3
"('modestly', 'since', 'our', 'previous')",3
"('modestly', 'since', 'the', 'previous')",3
"('continued', 'to', 'report', 'that')",3
"('activity', 'continued', 'to', 'expand')",3
"('real', 'estate', 'contacts', 'continued')",3
"('estate', 'contacts', 'continued', 'to')",3
"('slower', 'pace', 'than', 'the')",3
"('with', 'the', 'exception', 'of')",3
"('that', 'the', 'pace', 'of')",3
"('contacts', 'continued', 'to', 'report')",3
"('in', 'much', 'of', 'the')",3
"('much', 'of', 'the', 'district')",3
"('a', 'moderate', 'pace', 'in')",3
"('the', 'next', '6', 'to')",3
"('next', '6', 'to', '12')",3
"('6', 'to', '12', 'months')",3
"('an', 'increase', 'in', 'demand')",3
"('slightly', 'from', 'the', 'previous')",3
"('continued', 'to', 'be', 'strong')",3
"('lower', 'than', 'a', 'year')",3
"('compared', 'with', 'a', 'year')",3
"('with', 'a', 'year', 'earlier')",3
"('modestly', 'in', 'most', 'sectors')",3
"('anticipated', 'in', 'the', 'coming')",3
"('than', 'a', 'year', 'ago')",3
"('with', 'the', 'pace', 'of')",2
"('the', 'majority', 'of', 'districts')",2
"('modest', 'to', 'moderate', 'gains')",2
"('activity', 'continued', 'to', 'grow')",2
"('loan', 'demand', 'was', 'steady')",2
"('demand', 'was', 'steady', 'to')",2
"('a', 'modest', 'to', 'moderate')",2
"('modest', 'to', 'moderate', 'pace')",2
"('both', 'low', 'and', 'highskilled')",2
"('low', 'and', 'highskilled', 'positions')",2
"('in', 'the', 'construction', 'and')",2
"('rising', 'wage', 'pressures', 'were')",2
"('rising', 'costs', 'of', 'benefits')",2
"('prices', 'continued', 'to', 'increase')",2
"('activity', 'in', 'the', 'first')",2
"('the', 'first', 'district', 'expanded')",2
"('first', 'district', 'expanded', 'at')",2
"('district', 'expanded', 'at', 'a')",2
"('a', 'modest', 'pace', 'in')",2
"('modest', 'pace', 'in', 'recent')",2
"('pace', 'in', 'recent', 'weeks')",2
"('wage', 'increases', 'remained', 'moderate')",2
"('labor', 'markets', 'have', 'tightened')",2
"('markets', 'have', 'tightened', 'further')",2
"('hiring', 'has', 'picked', 'up')",2
"('while', 'selling', 'prices', 'continued')",2
"('selling', 'prices', 'continued', 'to')",2
"('housing', 'markets', 'have', 'strengthened')",2
"('real', 'estate', 'markets', 'have')",2
"('a', 'modest', 'pace', 'on')",2
"('on', 'balance', 'employment', 'and')",2
"('balance', 'employment', 'and', 'wages')",2
"('employment', 'and', 'wages', 'continued')",2
"('and', 'wages', 'continued', 'to')",2
"('continued', 'to', 'grow', 'modestly')",2
"('pace', 'of', 'growth', 'was')",2
"('labor', 'markets', 'continued', 'to')",2
"('but', 'at', 'a', 'somewhat')",2
"('at', 'a', 'somewhat', 'faster')",2
"('a', 'somewhat', 'faster', 'pace')",2
"('retail', 'sales', 'increased', 'and')",2
"('and', 'price', 'increases', 'were')",2
"('manufacturing', 'activity', 'grew', 'albeit')",2
"('activity', 'grew', 'albeit', 'at')",2
"('grew', 'albeit', 'at', 'a')",2
"('up', 'to', 'a', 'moderate')",2
"('to', 'a', 'moderate', 'pace')",2
"('prices', 'rose', 'modestly', 'employment')",2
"('rose', 'modestly', 'employment', 'business')",2
"('modestly', 'employment', 'business', 'spending')",2
"('employment', 'business', 'spending', 'and')",2
"('business', 'spending', 'and', 'manufacturing')",2
"('spending', 'and', 'manufacturing', 'grew')",2
"('and', 'manufacturing', 'grew', 'at')",2
"('manufacturing', 'grew', 'at', 'moderate')",2
"('grew', 'at', 'moderate', 'rates')",2
"('at', 'moderate', 'rates', 'while')",2
"('moderate', 'rates', 'while', 'consumer')",2
"('rates', 'while', 'consumer', 'spending')",2
"('while', 'consumer', 'spending', 'and')",2
"('consumer', 'spending', 'and', 'construction')",2
"('spending', 'and', 'construction', 'and')",2
"('and', 'construction', 'and', 'real')",2
"('activity', 'increased', 'modestly', 'conditions')",2
"('increased', 'modestly', 'conditions', 'were')",2
"('modestly', 'conditions', 'were', 'little')",2
"('were', 'little', 'changed', 'in')",2
"('little', 'changed', 'in', 'the')",2
"('changed', 'in', 'the', 'financial')",2
"('in', 'the', 'financial', 'and')",2
"('the', 'financial', 'and', 'agricultural')",2
"('slightly', 'improved', 'since', 'our')",2
"('our', 'previous', 'report', 'employers')",2
"('previous', 'report', 'employers', 'reported')",2
"('due', 'to', 'difficulties', 'finding')",2
"('to', 'difficulties', 'finding', 'qualified')",2
"('difficulties', 'finding', 'qualified', 'candidates')",2
"('putting', 'upward', 'pressure', 'on')",2
"('construction', 'manufacturing', 'energy', 'and')",2
"('manufacturing', 'energy', 'and', 'mining')",2
"('activity', 'in', 'the', 'tenth')",2
"('in', 'the', 'tenth', 'district')",2
"('the', 'tenth', 'district', 'expanded')",2
"('tenth', 'district', 'expanded', 'moderately')",2
"('district', 'expanded', 'moderately', 'in')",2
"('expanded', 'moderately', 'in', 'june')",2
"('moderately', 'in', 'june', 'and')",2
"('june', 'and', 'most', 'sectors')",2
"('and', 'most', 'sectors', 'expected')",2
"('most', 'sectors', 'expected', 'additional')",2
"('sectors', 'expected', 'additional', 'gains')",2
"('pace', 'of', 'growth', 'in')",2
"('in', 'the', 'energy', 'sector')",2
"('growth', 'in', 'retail', 'sales')",2
"('there', 'were', 'reports', 'of')",2
"('reports', 'of', 'sales', 'improving')",2
"('activity', 'in', 'the', 'energy')",2
"('demand', 'for', 'staffing', 'services')",2
"('activity', 'in', 'the', 'twelfth')",2
"('in', 'the', 'twelfth', 'district')",2
"('the', 'twelfth', 'district', 'continued')",2
"('twelfth', 'district', 'continued', 'to')",2
"('district', 'continued', 'to', 'expand')",2
"('inflation', 'was', 'flat', 'while')",2
"('was', 'flat', 'while', 'upward')",2
"('flat', 'while', 'upward', 'wage')",2
"('while', 'upward', 'wage', 'pressures')",2
"('upward', 'wage', 'pressures', 'strengthened')",2
"('wage', 'pressures', 'strengthened', 'sales')",2
"('pressures', 'strengthened', 'sales', 'of')",2
"('strengthened', 'sales', 'of', 'retail')",2
"('sales', 'of', 'retail', 'goods')",2
"('of', 'retail', 'goods', 'were')",2
"('retail', 'goods', 'were', 'modest')",2
"('goods', 'were', 'modest', 'and')",2
"('were', 'modest', 'and', 'growth')",2
"('modest', 'and', 'growth', 'in')",2
"('and', 'growth', 'in', 'the')",2
"('growth', 'in', 'the', 'consumer')",2
"('and', 'business', 'services', 'sectors')",2
"('business', 'services', 'sectors', 'remained')",2
"('services', 'sectors', 'remained', 'strong')",2
"('sectors', 'remained', 'strong', 'conditions')",2
"('remained', 'strong', 'conditions', 'in')",2
"('strong', 'conditions', 'in', 'the')",2
"('business', 'activity', 'in', 'the')",2
"('by', 'moderate', 'margins', 'on')",2
"('moderate', 'margins', 'on', 'average')",2
"('a', 'modest', 'decline', 'in')",2
"('residential', 'real', 'estate', 'sales')",2
"('wage', 'growth', 'in', 'the')",2
"('percent', 'a', 'data', 'storage')",2
"('software', 'and', 'it', 'firms')",2
"('a', 'cardboard', 'box', 'manufacturer')",2
"('in', 'the', 'price', 'of')",2
"('retail', 'contacts', 'reported', 'that')",2
"('the', 'hotel', 'occupancy', 'rate')",2
"('hotel', 'occupancy', 'rate', 'for')",2
"('from', 'the', 'same', 'period')",2
"('demand', 'from', 'the', 'auto')",2
"('from', 'the', 'auto', 'industry')",2
"('and', 'information', 'technology', 'services')",2
"('real', 'estate', 'markets', 'were')",2
"('in', 'the', 'district', 'in')",2
"('for', 'new', 'construction', 'remains')",2
"('real', 'estate', 'residential', 'real')",2
"('estate', 'residential', 'real', 'estate')",2
"('residential', 'real', 'estate', 'markets')",2
"('continued', 'upward', 'pressure', 'on')",2
"('upward', 'pressure', 'on', 'prices')",2
"('four', 'of', 'the', 'six')",2
"('reported', 'yearoveryear', 'changes', 'to')",2
"('the', 'greater', 'boston', 'area')",2
"('reported', 'a', 'moderate', 'decline')",2
"('a', 'moderate', 'decline', 'in')",2
"('sales', 'increased', 'in', 'every')",2
"('district', 'has', 'expanded', 'at')",2
"('has', 'expanded', 'at', 'a')",2
"('pace', 'since', 'the', 'last')",2
"('the', 'last', 'report', 'while')",2
"('have', 'continued', 'to', 'rise')",2
"('picked', 'up', 'a', 'bit')",2
"('mixed', 'but', 'slightly', 'softer')",2
"('has', 'been', 'steady', 'at')",2
"('been', 'steady', 'at', 'a')",2
"('construction', 'has', 'picked', 'up')",2
"('reported', 'that', 'loan', 'demand')",2
"('the', 'labor', 'market', 'has')",2
"('a', 'pickup', 'in', 'demand')",2
"('than', 'in', 'the', 'last')",2
"('in', 'the', 'last', 'report')",2
"('the', 'last', 'report', 'businesses')",2
"('last', 'report', 'businesses', 'in')",2
"('report', 'businesses', 'in', 'the')",2
"('reported', 'modest', 'increases', 'in')",2
"('for', 'the', 'second', 'half')",2
"('the', 'second', 'half', 'of')",2
"('upstate', 'new', 'york', 'reported')",2
"('new', 'york', 'reported', 'that')",2
"('optimistic', 'about', 'the', 'outlook')",2
"('one', 'contact', 'noted', 'that')",2
"('that', 'business', 'activity', 'has')",2
"('a', 'pickup', 'in', 'activity')",2
"('contacts', 'reported', 'little', 'change')",2
"('a', 'number', 'of', 'contacts')",2
"('are', 'reported', 'to', 'be')",2
"('were', 'reported', 'to', 'be')",2
"('by', 'a', 'lack', 'of')",2
"('over', 'the', 'past', 'year')",2
"('in', 'northern', 'new', 'jersey')",2
"('demand', 'for', 'consumer', 'loans')",2
"('for', 'all', 'types', 'of')",2
"('all', 'types', 'of', 'loans')",2
"('noted', 'an', 'increase', 'in')",2
"('modest', 'growth', 'that', 'had')",2
"('growth', 'that', 'had', 'occurred')",2
"('that', 'had', 'occurred', 'during')",2
"('had', 'occurred', 'during', 'the')",2
"('occurred', 'during', 'the', 'prior')",2
"('during', 'the', 'prior', 'period')",2
"('compared', 'with', 'the', 'prior')",2
"('a', 'slight', 'increase', 'in')",2
"('growth', 'in', 'general', 'activity')",2
"('sales', 'continued', 'to', 'be')",2
"('the', 'prior', 'beige', 'book')",2
"('prior', 'beige', 'book', 'period')",2
"('strong', 'growth', 'in', 'loan')",2
"('commercial', 'and', 'industrial', 'loan')",2
"('and', 'industrial', 'loan', 'volumes')",2
"('at', 'a', 'robust', 'pace')",2
"('the', 'same', 'period', 'last')",2
"('real', 'estate', 'contacts', 'reported')",2
"('of', 'economic', 'activity', 'growth')",2
"('economic', 'activity', 'growth', 'in')",2
"('activity', 'growth', 'in', 'economic')",2
"('growth', 'in', 'economic', 'activity')",2
"('slowed', 'to', 'a', 'modest')",2
"('upward', 'pressures', 'on', 'prices')",2
"('pressures', 'on', 'prices', 'paid')",2
"('although', 'at', 'a', 'slower')",2
"('market', 'activity', 'picked', 'up')",2
"('remained', 'above', 'yearago', 'levels')",2
"('and', 'selling', 'prices', 'were')",2
"('activity', 'in', 'the', 'commercial')",2
"('in', 'the', 'commercial', 'real')",2
"('the', 'commercial', 'real', 'estate')",2
"('although', 'at', 'a', 'slightly')",2
"('wage', 'pressures', 'for', 'skilled')",2
"('percent', 'compared', 'to', 'those')",2
"('compared', 'to', 'those', 'of')",2
"('the', 'same', 'time', 'period')",2
"('compared', 'to', 'a', 'year')",2
"('a', 'moderate', 'pace', 'during')",2
"('moderate', 'pace', 'during', 'the')",2
"('from', 'oil', 'and', 'gas')",2
"('of', 'economic', 'activity', 'the')",2
"('to', 'a', 'typical', 'seasonal')",2
"('a', 'typical', 'seasonal', 'slowdown')",2
"('and', 'continued', 'to', 'increase')",2
"('home', 'sales', 'were', 'up')",2
"('compared', 'to', 'the', 'previous')",2
"('according', 'to', 'our', 'most')",2
"('to', 'our', 'most', 'recent')",2
"('a', 'moderate', 'increase', 'in')",2
"('in', 'the', 'next', 'six')",2
"('continued', 'to', 'increase', 'modestly')",2
"('an', 'increase', 'in', 'sales')",2
"('in', 'western', 'north', 'carolina')",2
"('to', 'the', 'same', 'time')",2
"('the', 'same', 'time', 'last')",2
"('same', 'time', 'last', 'year')",2
"('estate', 'and', 'construction', 'residential')",2
"('and', 'construction', 'residential', 'real')",2
"('construction', 'residential', 'real', 'estate')",2
"('increased', 'modestly', 'since', 'the')",2
"('that', 'buyer', 'traffic', 'was')",2
"('loan', 'demand', 'continued', 'to')",2
"('demand', 'continued', 'to', 'grow')",2
"('grow', 'at', 'a', 'moderate')",2
"('since', 'the', 'previous', 'reporting')",2
"('commercial', 'real', 'estate', 'contacts')",2
"('pace', 'than', 'the', 'previous')",2
"('in', 'an', 'effort', 'to')",2
"('contacts', 'across', 'the', 'district')",2
"('across', 'the', 'district', 'reported')",2
"('of', 'the', 'summer', 'season')",2
"('were', 'up', 'year', 'over')",2
"('up', 'year', 'over', 'year')",2
"('from', 'the', 'yearago', 'level')",2
"('over', 'the', 'next', 'three')",2
"('indicated', 'that', 'the', 'pace')",2
"('the', 'pace', 'of', 'multifamily')",2
"('pace', 'of', 'multifamily', 'construction')",2
"('construction', 'activity', 'to', 'increase')",2
"('continued', 'to', 'rise', 'but')",2
"('to', 'rise', 'but', 'at')",2
"('rise', 'but', 'at', 'a')",2
"('inventories', 'remained', 'above', 'average')",2
"('conditions', 'in', 'much', 'of')",2
"('on', 'a', 'yearoveryear', 'basis')",2
"('moderate', 'pace', 'in', 'late')",2
"('pace', 'in', 'late', 'may')",2
"('at', 'a', 'moderate', 'rate')",2
"('period', 'and', 'contacts', 'expected')",2
"('to', 'continue', 'at', 'that')",2
"('continue', 'at', 'that', 'pace')",2
"('at', 'that', 'pace', 'for')",2
"('that', 'pace', 'for', 'the')",2
"('pace', 'for', 'the', 'next')",2
"('for', 'the', 'next', '6')",2
"('there', 'was', 'an', 'increase')",2
"('was', 'an', 'increase', 'in')",2
"('the', 'number', 'of', 'contacts')",2
"('contacts', 'said', 'that', 'the')",2
"('may', 'and', 'june', 'retail')",2
"('spending', 'consumer', 'spending', 'increased')",2
"('increased', 'modestly', 'over', 'the')",2
"('modestly', 'over', 'the', 'reporting')",2
"('expected', 'the', 'pace', 'of')",2
"('remained', 'at', 'a', 'moderate')",2
"('were', 'at', 'comfortable', 'levels')",2
"('demand', 'for', 'electricity', 'was')",2
"('the', 'energy', 'and', 'mining')",2
"('energy', 'and', 'mining', 'sectors')",2
"('some', 'contacts', 'noted', 'that')",2
"('little', 'changed', 'on', 'balance')",2
"('contacts', 'reported', 'an', 'increase')",2
"('increase', 'in', 'demand', 'for')",2
"('our', 'previous', 'report', 'manufacturing')",2
"('in', 'louisville', 'noted', 'that')",2
"('reported', 'moderate', 'growth', 'in')",2
"('in', 'the', 'labor', 'market')",2
"('a', 'contact', 'in', 'the')",2
"('report', 'may', 'sales', 'tax')",2
"('may', 'sales', 'tax', 'collections')",2
"('sales', 'tax', 'collections', 'in')",2
"('higher', 'than', 'one', 'year')",2
"('real', 'estate', 'activity', 'has')",2
"('from', 'the', 'previous', 'month')",2
"('interest', 'rates', 'have', 'had')",2
"('construction', 'activity', 'continued', 'to')",2
"('activity', 'continued', 'to', 'be')",2
"('grew', 'at', 'a', 'strong')",2
"('at', 'a', 'strong', 'pace')",2
"('rated', 'fair', 'or', 'better')",2
"('held', 'back', 'by', 'poor')",2
"('back', 'by', 'poor', 'labor')",2
"('by', 'poor', 'labor', 'availability')",2
"('grew', 'moderately', 'to', 'strongly')",2
"('price', 'pressures', 'remained', 'modest')",2
"('activity', 'was', 'flat', 'overall')",2
"('a', 'year', 'earlier', 'with')",2
"('of', 'the', 'state', 'were')",2
"('overall', 'since', 'the', 'last')",2
"('the', 'last', 'report', 'a')",2
"('compared', 'with', 'a', 'month')",2
"('with', 'a', 'month', 'earlier')",2
"('in', 'may', 'from', 'a')",2
"('may', 'from', 'a', 'year')",2
"('slightly', 'since', 'the', 'last')",2
"('the', 'last', 'report', 'may')",2
"('were', 'down', '2', 'percent')",2
"('down', '2', 'percent', 'from')",2
"('2', 'percent', 'from', 'a')",2
"('a', 'year', 'earlier', 'in')",2
"('increased', 'moderately', 'since', 'the')",2
"('moderately', 'since', 'the', 'last')",2
"('the', 'last', 'report', 'according')",2
"('last', 'report', 'according', 'to')",2
"('increased', 'over', 'the', 'past')",2
"('was', 'mixed', 'since', 'the')",2
"('mixed', 'since', 'the', 'last')",2
"('was', 'lower', 'than', 'a')",2
"('than', 'a', 'year', 'earlier')",2
"('larger', 'cities', 'in', 'the')",2
"('real', 'estate', 'was', 'mixed')",2
"('professional', 'hightech', 'and', 'transportation')",2
"('while', 'wholesale', 'trade', 'and')",2
"('trade', 'and', 'transportation', 'firms')",2
"('residential', 'and', 'commercial', 'construction')",2
"('home', 'sales', 'declined', 'slightly')",2
"('the', 'number', 'of', 'active')",2
"('drilling', 'rigs', 'continued', 'to')",2
"('rigs', 'continued', 'to', 'increase')",2
"('continued', 'to', 'increase', 'but')",2
"('district', 'farm', 'revenue', 'remained')",2
"('farm', 'revenue', 'remained', 'subdued')",2
"('as', 'most', 'agricultural', 'commodity')",2
"('most', 'agricultural', 'commodity', 'prices')",2
"('agricultural', 'commodity', 'prices', 'remained')",2
"('commodity', 'prices', 'remained', 'low')",2
"('previous', 'survey', 'period', 'and')",2
"('input', 'prices', 'were', 'up')",2
"('prices', 'were', 'up', 'modestly')",2
"('were', 'up', 'modestly', 'in')",2
"('up', 'modestly', 'in', 'most')",2
"('previous', 'survey', 'period', 'while')",2
"('above', 'yearago', 'levels', 'several')",2
"('was', 'anticipated', 'in', 'the')",2
"('than', 'in', 'the', 'prior')",2
"('rose', 'at', 'a', 'modest')",2
"('gains', 'were', 'expected', 'in')",2
"('were', 'expected', 'in', 'the')",2
"('in', 'the', 'next', 'few')",2
"('the', 'next', 'few', 'months')",2
"('next', 'few', 'months', 'and')",2
"('sales', 'in', 'the', 'next')",2
"('declined', 'slightly', 'from', 'the')",2
"('for', 'commercial', 'and', 'industrial')",2
"('oil', 'and', 'gas', 'prices')",2
"('the', 'oil', 'and', 'gas')",2
"('previous', 'reporting', 'period', 'as')",2
"('corn', 'and', 'wheat', 'prices')",2
"('outlooks', 'remained', 'positive', 'although')",2
"('oilfield', 'services', 'firms', 'noted')",2
"('accommodation', 'and', 'food', 'services')",2
"('and', 'food', 'services', 'contacts')",2
"('the', 'reporting', 'period', 'contacts')",2
"('and', 'activity', 'in', 'the')",2
"('activity', 'in', 'the', 'agriculture')",2
"('in', 'the', 'agriculture', 'sector')",2
"('the', 'agriculture', 'sector', 'picked')",2
"('agriculture', 'sector', 'picked', 'up')",2
"('sector', 'picked', 'up', 'to')",2
"('tourism', 'demand', 'remained', 'strong')",2
"('through', 'the', 'end', 'of')",2
"('the', 'end', 'of', 'the')",2
"('the', 'federal', 'reserve', 'the')",1
"('federal', 'reserve', 'the', 'central')",1
"('reserve', 'the', 'central', 'bank')",1
"('the', 'central', 'bank', 'of')",1
"('central', 'bank', 'of', 'the')",1
"('bank', 'of', 'the', 'united')",1
"('of', 'the', 'united', 'states')",1
"('the', 'united', 'states', 'provides')",1
"('united', 'states', 'provides', 'the')",1
"('states', 'provides', 'the', 'nation')",1
"('provides', 'the', 'nation', 'with')",1
"('the', 'nation', 'with', 'a')",1
"('nation', 'with', 'a', 'safe')",1
"('with', 'a', 'safe', 'flexible')",1
"('a', 'safe', 'flexible', 'and')",1
"('safe', 'flexible', 'and', 'stable')",1
