NGram,Frequency
"('since', 'the', 'last', 'report')",20
"('since', 'the', 'previous', 'report')",14
"('at', 'a', 'moderate', 'pace')",13
"('at', 'a', 'modest', 'pace')",11
"('in', 'late', 'February', 'and')",11
"('late', 'February', 'and', 'March')",11
"('over', 'the', 'reporting', 'period')",11
"('more', 'information', 'about', 'District')",9
"('information', 'about', 'District', 'economic')",9
"('about', 'District', 'economic', 'conditions')",9
"('District', 'economic', 'conditions', 'visit')",9
"('over', 'the', 'past', 'six')",9
"('the', 'past', 'six', 'weeks')",9
"('to', 'expand', 'at', 'a')",8
"('continued', 'to', 'expand', 'at')",7
"('over', 'the', 'next', 'six')",7
"('in', 'the', 'number', 'of')",7
"('Economic', 'Activity', 'Economic', 'activity')",6
"('during', 'the', 'reporting', 'period')",6
"('Economic', 'activity', 'in', 'the')",6
"('from', 'a', 'year', 'earlier')",6
"('in', 'the', 'first', 'quarter')",6
"('reported', 'an', 'increase', 'in')",6
"('continued', 'at', 'a', 'moderate')",5
"('with', 'the', 'exception', 'of')",5
"('of', 'Economic', 'Activity', 'Economic')",5
"('in', 'upstate', 'New', 'York')",5
"('an', 'increase', 'in', 'the')",5
"('February', 'and', 'March', 'and')",5
"('since', 'our', 'previous', 'report')",5
"('the', 'previous', 'survey', 'period')",5
"('in', 'the', 'coming', 'months')",5
"('the', 'next', 'six', 'months')",4
"('were', 'flat', 'to', 'slightly')",4
"('at', 'a', 'slightly', 'faster')",4
"('real', 'estate', 'activity', 'increased')",4
"('modestly', 'from', 'the', 'previous')",4
"('from', 'the', 'previous', 'report')",4
"('commercial', 'real', 'estate', 'activity')",4
"('in', 'the', 'First', 'District')",4
"('Activity', 'Economic', 'activity', 'in')",4
"('modestly', 'since', 'the', 'last')",4
"('increase', 'in', 'the', 'number')",4
"('noted', 'an', 'increase', 'in')",4
"('over', 'the', 'next', 'three')",4
"('slowed', 'to', 'a', 'modest')",4
"('to', 'a', 'modest', 'pace')",4
"('input', 'and', 'selling', 'prices')",4
"('than', 'a', 'year', 'ago')",4
"('modestly', 'since', 'the', 'previous')",3
"('continued', 'to', 'increase', 'at')",3
"('to', 'increase', 'at', 'a')",3
"('increase', 'at', 'a', 'modest')",3
"('while', 'commercial', 'real', 'estate')",3
"('continued', 'to', 'rise', 'modestly')",3
"('to', 'rise', 'at', 'a')",3
"('The', 'labor', 'market', 'remained')",3
"('labor', 'market', 'remained', 'tight')",3
"('a', 'solid', 'increase', 'in')",3
"('and', 'real', 'estate', 'activity')",3
"('estate', 'activity', 'increased', 'modestly')",3
"('Consumer', 'spending', 'was', 'flat')",3
"('conditions', 'were', 'little', 'changed')",3
"('crop', 'prices', 'put', 'further')",3
"('prices', 'put', 'further', 'stress')",3
"('put', 'further', 'stress', 'on')",3
"('further', 'stress', 'on', 'the')",3
"('stress', 'on', 'the', 'agricultural')",3
"('improved', 'modestly', 'from', 'the')",3
"('in', 'the', 'Tenth', 'District')",3
"('Manufacturing', 'activity', 'expanded', 'at')",3
