NGram,Frequency
"('since', 'the', 'last', 'report')",18
"('at', 'a', 'modest', 'pace')",16
"('at', 'a', 'moderate', 'pace')",14
"('since', 'the', 'previous', 'report')",11
"('continued', 'to', 'expand', 'at')",9
"('to', 'expand', 'at', 'a')",9
"('the', 'next', 'six', 'months')",9
"('expand', 'at', 'a', 'moderate')",8
"('the', 'previous', 'reporting', 'period')",8
"('since', 'our', 'previous', 'report')",8
"('more', 'information', 'about', 'District')",8
"('information', 'about', 'District', 'economic')",8
"('about', 'District', 'economic', 'conditions')",8
"('District', 'economic', 'conditions', 'visit')",8
"('over', 'the', 'next', 'six')",8
"('over', 'the', 'reporting', 'period')",8
"('than', 'a', 'year', 'ago')",8
"('continued', 'at', 'a', 'modest')",7
"('real', 'estate', 'activity', 'was')",6
"('the', 'first', 'half', 'of')",6
"('in', 'upstate', 'New', 'York')",6
"('over', 'the', 'past', 'six')",6
"('the', 'past', 'six', 'weeks')",6
"('prices', 'continued', 'to', 'rise')",5
"('at', 'a', 'modest', 'rate')",5
"('Economic', 'activity', 'in', 'the')",5
"('activity', 'continued', 'to', 'expand')",5
"('in', 'the', 'manufacturing', 'sector')",5
"('reported', 'little', 'change', 'in')",5
"('continued', 'to', 'rise', 'at')",5
"('to', 'rise', 'at', 'a')",5
"('from', 'a', 'year', 'earlier')",5
"('in', 'new', 'orders', 'and')",5
"('the', 'remainder', 'of', 'the')",5
"('the', 'same', 'period', 'last')",5
"('same', 'period', 'last', 'year')",5
"('in', 'late', 'August', 'and')",5
"('late', 'August', 'and', 'September')",5
"('higher', 'than', 'a', 'year')",5
"('compared', 'with', 'a', 'year')",5
"('a', 'moderate', 'pace', 'since')",4
"('continued', 'to', 'rise', 'moderately')",4
"('a', 'modest', 'pace', 'of')",4
"('modest', 'pace', 'of', 'growth')",4
"('pace', 'since', 'our', 'previous')",4
"('of', 'Economic', 'Activity', 'Economic')",4
"('Economic', 'Activity', 'Economic', 'activity')",4
"('Activity', 'Economic', 'activity', 'in')",4
"('reported', 'an', 'increase', 'in')",4
"('to', 'grow', 'at', 'a')",4
"('new', 'orders', 'and', 'shipments')",4
"('the', 'prior', 'Beige', 'Book')",4
"('prior', 'Beige', 'Book', 'period')",4
"('relative', 'to', 'the', 'previous')",4
"('compared', 'to', 'those', 'of')",4
"('to', 'those', 'of', 'a')",4
"('those', 'of', 'a', 'year')",4
"('to', 'a', 'year', 'ago')",4
"('contact', 'in', 'Little', 'Rock')",4
"('noted', 'an', 'increase', 'in')",4
"('since', 'the', 'last', 'survey')",4
"('during', 'the', 'reporting', 'period')",4
"('Hurricanes', 'Harvey', 'and', 'Irma')",3
"('in', 'the', 'energy', 'sector')",3
"('modestly', 'since', 'the', 'last')",3
"('in', 'the', 'labor', 'market')",3
"('Construction', 'and', 'real', 'estate')",3
"('and', 'real', 'estate', 'activity')",3
"('estate', 'activity', 'was', 'little')",3
"('activity', 'was', 'little', 'changed')",3
"('corn', 'and', 'soybean', 'harvests')",3
"('and', 'soybean', 'harvests', 'to')",3
"('soybean', 'harvests', 'to', 'be')",3
"('harvests', 'to', 'be', 'close')",3
"('to', 'be', 'close', 'to')",3
"('a', 'modest', 'pace', 'since')",3
"('activity', 'in', 'the', 'Tenth')",3
"('in', 'the', 'Tenth', 'District')",3
"('District', 'continued', 'to', 'expand')",3
"('transportation', 'and', 'wholesale', 'trade')",3
"('and', 'wholesale', 'trade', 'firms')",3
"('Overall', 'price', 'inflation', 'was')",3
"('price', 'inflation', 'was', 'flat')",3
"('inflation', 'was', 'flat', 'and')",3
"('was', 'flat', 'and', 'remained')",3
"('flat', 'and', 'remained', 'low')",3
"('consumer', 'and', 'business', 'services')",3
"('in', 'the', 'First', 'District')",3
"('half', 'of', 'the', 'year')",3
"('of', 'our', 'contacts', 'reported')",3
"('compared', 'with', 'last', 'year')",3
"('noted', 'a', 'pickup', 'in')",3
"('have', 'been', 'mixed', 'but')",3
"('been', 'mixed', 'but', 'on')",3
"('mixed', 'but', 'on', 'balance')",3
"('have', 'continued', 'to', 'rise')",3
"('continued', 'to', 'rise', 'modestly')",3
"('continued', 'to', 'report', 'modest')",3
"('to', 'report', 'modest', 'growth')",3
"('around', 'New', 'York', 'City')",3
"('an', 'increase', 'in', 'the')",3
"('continued', 'to', 'grow', 'at')",3
"('next', 'six', 'months', 'The')",3
"('moderate', 'pace', 'since', 'our')",3
"('in', 'the', 'commercial', 'real')",3
"('the', 'commercial', 'real', 'estate')",3
"('first', 'half', 'of', '2017')",3
"('the', 'oil', 'and', 'gas')",3
"('in', 'the', 'third', 'quarter')",3
"('of', 'Economic', 'Activity', 'The')",3
"('grew', 'at', 'a', 'moderate')",3
"('moderately', 'in', 'recent', 'weeks')",3
"('compared', 'to', 'the', 'previous')",3
