NGram,Frequency
"('in', 'the', 'Kansas', 'City', 'District')",5
"('Dallas', 'and', 'San', 'Francisco', 'Districts')",4
"('Kansas', 'City', 'and', 'San', 'Francisco')",4
"('since', 'the', 'last', 'report', 'The')",4
"('during', 'the', 'reporting', 'period', 'but')",4
"('Return', 'to', 'top', 'Consumer', 'Spending')",4
"('since', 'the', 'last', 'Beige', 'Book')",4
"('expiration', 'of', 'the', 'payroll', 'tax')",3
"('of', 'the', 'payroll', 'tax', 'cut')",3
"('residential', 'and', 'commercial', 'real', 'estate')",3
"('Kansas', 'City', 'and', 'Dallas', 'Districts')",3
"('the', 'Richmond', 'and', 'Chicago', 'Districts')",3
"('the', 'best', 'growth', 'prospects', 'in')",3
"('best', 'growth', 'prospects', 'in', 'five')",3
"('growth', 'prospects', 'in', 'five', 'years')",3
"('in', 'the', 'Philadelphia', 'District', 'and')",3
"('in', 'the', 'Boston', 'District', 'said')",3
"('in', 'the', 'Chicago', 'District', 'were')",3
"('in', 'the', 'San', 'Francisco', 'District')",3
"('an', 'increase', 'in', 'demand', 'for')",3
"('Minneapolis', 'Kansas', 'City', 'Dallas', 'and')",3
"('Kansas', 'City', 'Dallas', 'and', 'San')",3
"('City', 'Dallas', 'and', 'San', 'Francisco')",3
"('City', 'and', 'San', 'Francisco', 'Districts')",3
"('in', 'the', 'Washington', 'DC', 'area')",3
"('picked', 'up', 'since', 'the', 'last')",3
"('up', 'since', 'the', 'last', 'report')",3
"('later', 'in', 'the', 'year', 'as')",3
"('rose', 'at', 'a', 'slower', 'pace')",3
"('pace', 'since', 'the', 'last', 'report')",3
"('compared', 'to', 'a', 'year', 'ago')",3
"('percent', 'from', 'a', 'year', 'ago')",3
"('the', 'first', 'quarter', 'of', '2013')",3
"('contacts', 'continued', 'to', 'report', 'that')",3
"('during', 'the', 'next', 'few', 'months')",3
"('the', 'end', 'of', 'last', 'year')",3
"('since', 'the', 'last', 'report', 'A')",3
"('and', 'was', 'expected', 'to', 'strengthen')",3
"('Districts', 'reported', 'uncertainty', 'or', 'weakness')",2
"('reported', 'uncertainty', 'or', 'weakness', 'in')",2
"('in', 'some', 'Districts', 'cited', 'higher')",2
"('some', 'Districts', 'cited', 'higher', 'gasoline')",2
"('Districts', 'cited', 'higher', 'gasoline', 'prices')",2
"('cited', 'higher', 'gasoline', 'prices', 'expiration')",2
"('higher', 'gasoline', 'prices', 'expiration', 'of')",2
"('gasoline', 'prices', 'expiration', 'of', 'the')",2
"('prices', 'expiration', 'of', 'the', 'payroll')",2
"('the', 'payroll', 'tax', 'cut', 'and')",2
"('payroll', 'tax', 'cut', 'and', 'winter')",2
"('tax', 'cut', 'and', 'winter', 'weather')",2
"('cut', 'and', 'winter', 'weather', 'as')",2
"('and', 'winter', 'weather', 'as', 'factors')",2
"('winter', 'weather', 'as', 'factors', 'restraining')",2
"('weather', 'as', 'factors', 'restraining', 'sales')",2
"('as', 'factors', 'restraining', 'sales', 'growth')",2
"('sales', 'growth', 'in', 'the', 'near')",2
"('growth', 'in', 'the', 'near', 'term')",2
"('sales', 'remained', 'strong', 'or', 'increased')",2
"('Loan', 'demand', 'was', 'steady', 'to')",2
"('demand', 'was', 'steady', 'to', 'slightly')",2
"('was', 'steady', 'to', 'slightly', 'up')",2
"('coal', 'production', 'continued', 'to', 'decline')",2
"('conditions', 'remained', 'unchanged', 'or', 'improved')",2
"('and', 'reports', 'of', 'hiring', 'were')",2
"('in', 'the', 'manufacturing', 'residential', 'construction')",2
"('the', 'manufacturing', 'residential', 'construction', 'information')",2
"('manufacturing', 'residential', 'construction', 'information', 'technology')",2
"('residential', 'construction', 'information', 'technology', 'and')",2
"('construction', 'information', 'technology', 'and', 'professional')",2
"('information', 'technology', 'and', 'professional', 'services')",2
"('technology', 'and', 'professional', 'services', 'sectors')",2
"('experiencing', 'labor', 'shortages', 'such', 'as')",2
"('labor', 'shortages', 'such', 'as', 'information')",2
"('shortages', 'such', 'as', 'information', 'technology')",2
