NGram,Frequency
"('since', 'the', 'last', 'report')",12
"('the', 'past', 'six', 'weeks')",10
"('during', 'the', 'reporting', 'period')",7
"('the', 'last', 'beige', 'book')",7
"('since', 'our', 'last', 'report')",7
"('real', 'estate', 'and', 'construction')",6
"('and', 'san', 'francisco', 'districts')",6
"('the', 'end', 'of', 'the')",6
"('since', 'the', 'last', 'beige')",6
"('from', 'a', 'year', 'ago')",6
"('compared', 'with', 'the', 'same')",6
"('with', 'the', 'same', 'period')",6
"('upward', 'pressure', 'on', 'wages')",5
"('the', 'affordable', 'care', 'act')",5
"('return', 'to', 'top', 'consumer')",5
"('to', 'top', 'consumer', 'spending')",5
"('that', 'the', 'government', 'shutdown')",5
"('the', 'same', 'period', 'last')",5
"('same', 'period', 'last', 'year')",5
"('over', 'the', 'past', 'six')",5
"('kansas', 'city', 'and', 'san')",4
"('city', 'and', 'san', 'francisco')",4
"('activity', 'continued', 'to', 'expand')",4
"('attributed', 'to', 'seasonal', 'factors')",4
"('dallas', 'and', 'san', 'francisco')",4
"('noted', 'an', 'increase', 'in')",4
"('when', 'compared', 'to', 'the')",4
"('kansas', 'city', 'and', 'dallas')",4
"('of', 'homes', 'for', 'sale')",4
"('commercial', 'real', 'estate', 'activity')",4
"('for', 'commercial', 'and', 'industrial')",4
"('earlier', 'in', 'the', 'year')",4
"('end', 'of', 'the', 'year')",4
"('construction', 'and', 'real', 'estate')",4
"('residential', 'real', 'estate', 'markets')",4
"('in', 'the', 'third', 'quarter')",4
"('over', 'the', 'reporting', 'period')",4
"('over', 'the', 'past', 'three')",4
"('the', 'past', 'three', 'months')",4
"('from', 'the', 'previous', 'survey')",4
"('at', 'a', 'modest', 'to')",3
"('a', 'modest', 'to', 'moderate')",3
"('modest', 'to', 'moderate', 'pace')",3
"('in', 'the', 'new', 'york')",3
"('st', 'louis', 'minneapolis', 'and')",3
"('at', 'a', 'moderate', 'pace')",3
"('chicago', 'kansas', 'city', 'and')",3
"('the', 'holiday', 'shopping', 'season')",3
"('of', 'new', 'motor', 'vehicles')",3
"('the', 'federal', 'government', 'shutdown')",3
"('residential', 'real', 'estate', 'activity')",3
"('real', 'estate', 'activity', 'improved')",3
"('showed', 'a', 'modest', 'increase')",3
"('pressure', 'on', 'wages', 'and')",3
"('and', 'other', 'types', 'of')",3
"('noted', 'a', 'reduction', 'in')",3
"('cleveland', 'and', 'st', 'louis')",3
"('and', 'kansas', 'city', 'districts')",3
"('software', 'and', 'information', 'technology')",3
"('compared', 'to', 'the', 'same')",3
"('to', 'the', 'same', 'time')",3
"('the', 'same', 'time', 'period')",3
"('during', 'the', 'holiday', 'season')",3
"('consumer', 'spending', 'and', 'tourism')",3
"('for', 'the', 'holiday', 'season')",3
"('for', 'the', 'first', 'time')",3
"('in', 'the', 'san', 'francisco')",3
"('at', 'a', 'slower', 'pace')",3
"('the', 'inventory', 'of', 'homes')",3
"('inventory', 'of', 'homes', 'for')",3
"('cleveland', 'kansas', 'city', 'and')",3
"('a', 'scarcity', 'of', 'highskilled')",3
"('scarcity', 'of', 'highskilled', 'trade')",3
"('of', 'highskilled', 'trade', 'workers')",3
"('for', 'commercial', 'real', 'estate')",3
"('commercial', 'real', 'estate', 'in')",3
"('demand', 'for', 'commercial', 'and')",3
"('than', 'earlier', 'in', 'the')",3
"('agriculture', 'and', 'natural', 'resources')",3
"('the', 'rate', 'of', 'increase')",3
"('is', 'expected', 'to', 'be')",3
"('noted', 'that', 'they', 'are')",3
"('more', 'optimistic', 'than', 'they')",3
"('optimistic', 'than', 'they', 'were')",3
"('through', 'the', 'end', 'of')",3
"('continues', 'to', 'be', 'strong')",3
"('from', 'the', 'government', 'shutdown')",3
"('in', 'the', 'months', 'ahead')",3
"('the', 'rest', 'of', 'the')",3
"('in', 'october', 'and', 'early')",3
"('october', 'and', 'early', 'november')",3
"('from', 'a', 'year', 'earlier')",3
"('commercial', 'real', 'estate', 'markets')",3
"('at', 'a', 'high', 'level')",3
"('little', 'change', 'in', 'the')",3
"('over', 'the', 'next', 'six')",3
"('the', 'next', 'six', 'months')",3
"('in', 'commercial', 'real', 'estate')",3
"('reported', 'little', 'change', 'in')",3
"('during', 'the', 'past', 'six')",3
"('compared', 'to', 'a', 'year')",3
"('to', 'a', 'year', 'ago')",3
"('contacts', 'indicated', 'that', 'they')",3
"('contacts', 'noted', 'increases', 'in')",3
"('the', 'same', 'period', 'in')",3
"('same', 'period', 'in', '2012')",3
"('compared', 'with', 'a', 'year')",3
"('with', 'a', 'year', 'earlier')",3
"('on', 'a', 'yearoveryear', 'basis')",3
"('contacts', 'continued', 'to', 'cite')",3
"('in', 'the', 'near', 'term')",3
"('reported', 'that', 'inventories', 'were')",3
"('commercial', 'and', 'industrial', 'loans')",3
"('percent', 'of', 'contacts', 'reported')",3
"('a', 'contact', 'in', 'louisville')",3
"('industrial', 'real', 'estate', 'market')",3
"('loans', 'remained', 'mostly', 'unchanged')",3
"('remained', 'mostly', 'unchanged', 'while')",3
"('the', 'value', 'of', 'october')",3
"('due', 'to', 'seasonal', 'factors')",3
"('louis', 'minneapolis', 'and', 'dallas')",2
"('minneapolis', 'and', 'dallas', 'districts')",2
"('grew', 'at', 'a', 'moderate')",2
"('manufacturing', 'activity', 'continued', 'to')",2
"('sales', 'of', 'new', 'motor')",2
"('as', 'moderate', 'to', 'strong')",2
"('moderate', 'to', 'strong', 'growth')",2
