NGram,Frequency
"('since', 'the', 'last', 'report')",14
"('and', 'San', 'Francisco', 'Districts')",13
"('over', 'the', 'reporting', 'period')",9
"('the', 'second', 'half', 'of')",7
"('in', 'the', 'New', 'York')",7
"('in', 'the', 'Richmond', 'District')",6
"('Real', 'Estate', 'and', 'Construction')",6
"('from', 'a', 'year', 'ago')",6
"('the', 'last', 'Beige', 'Book')",6
"('since', 'our', 'last', 'report')",6
"('in', 'the', 'Dallas', 'District')",5
"('in', 'the', 'St', 'Louis')",5
"('in', 'the', 'Chicago', 'District')",5
"('and', 'Kansas', 'City', 'Districts')",5
"('St', 'Louis', 'Minneapolis', 'and')",5
"('Kansas', 'City', 'and', 'Dallas')",5
"('for', 'the', 'remainder', 'of')",5
"('over', 'the', 'next', 'three')",5
"('the', 'next', 'three', 'months')",5
"('and', 'St', 'Louis', 'Districts')",4
"('Dallas', 'and', 'San', 'Francisco')",4
"('in', 'the', 'Richmond', 'and')",4
"('in', 'the', 'Kansas', 'City')",4
"('the', 'Kansas', 'City', 'District')",4
"('in', 'the', 'coming', 'months')",4
"('Return', 'to', 'top', 'Consumer')",4
"('to', 'top', 'Consumer', 'Spending')",4
"('from', 'a', 'year', 'earlier')",4
"('since', 'the', 'last', 'Beige')",4
"('throughout', 'most', 'of', 'the')",4
"('the', 'past', 'six', 'weeks')",4
"('to', 'a', 'year', 'ago')",4
"('at', 'a', 'modest', 'pace')",4
"('on', 'a', 'yearoveryear', 'basis')",4
"('at', 'a', 'robust', 'pace')",4
"('at', 'the', 'end', 'of')",4
"('second', 'half', 'of', 'the')",4
"('half', 'of', 'the', 'year')",4
"('percent', 'of', 'total', 'loans')",4
"('of', 'total', 'loans', 'increased')",4
"('pace', 'in', 'most', 'Districts')",3
"('Manufacturing', 'and', 'Other', 'Business')",3
"('and', 'Other', 'Business', 'Activity')",3
"('contacts', 'in', 'the', 'Cleveland')",3
"('San', 'Francisco', 'Districts', 'noted')",3
"('for', 'the', 'second', 'half')",3
"('in', 'the', 'Philadelphia', 'and')",3
"('the', 'St', 'Louis', 'and')",3
"('St', 'Louis', 'and', 'San')",3
"('Louis', 'and', 'San', 'Francisco')",3
"('picked', 'up', 'in', 'the')",3
"('in', 'the', 'San', 'Francisco')",3
"('the', 'San', 'Francisco', 'District')",3
"('the', 'New', 'York', 'Philadelphia')",3
"('Consumer', 'Spending', 'and', 'Tourism')",3
"('during', 'the', 'reporting', 'period')",3
"('Minneapolis', 'and', 'San', 'Francisco')",3
"('City', 'and', 'Dallas', 'Districts')",3
"('The', 'New', 'York', 'District')",3
"('Contacts', 'in', 'the', 'New')",3
"('in', 'the', 'Philadelphia', 'Richmond')",3
"('the', 'same', 'period', 'last')",3
"('same', 'period', 'last', 'year')",3
"('since', 'the', 'previous', 'report')",3
"('conditions', 'continued', 'to', 'improve')",3
"('flat', 'to', 'slightly', 'up')",3
"('in', 'the', 'Atlanta', 'and')",3
"('compared', 'with', 'the', 'same')",3
"('in', 'the', 'manufacturing', 'sector')",3
"('in', 'the', 'second', 'quarter')",3
"('for', 'the', 'rest', 'of')",3
"('upward', 'pressure', 'on', 'prices')",3
"('with', 'a', 'year', 'ago')",3
"('the', 'last', 'report', 'The')",3
"('Construction', 'and', 'Real', 'Estate')",3
"('over', 'the', 'past', 'year')",3
"('improve', 'over', 'the', 'next')",3
"('over', 'the', 'next', 'six')",3
"('the', 'next', 'six', 'months')",3
"('the', 'remainder', 'of', 'the')",3
"('remainder', 'of', 'the', 'year')",3
"('for', 'the', 'fiscal', 'year')",3
"('for', 'commercial', 'real', 'estate')",3
"('the', 'end', 'of', 'the')",3
"('earlier', 'in', 'the', 'year')",3
"('oil', 'and', 'natural', 'gas')",3
"('the', 'Affordable', 'Care', 'Act')",3
"('real', 'estate', 'activity', 'continued')",3
"('estate', 'activity', 'continued', 'to')",3
"('activity', 'continued', 'to', 'increase')",3
"('in', 'the', 'second', 'half')",3
"('home', 'sales', 'were', 'up')",3
"('commercial', 'real', 'estate', 'activity')",3
"('construction', 'activity', 'continued', 'to')",3
"('The', 'value', 'of', 'June')",3
"('in', 'the', 'MinneapolisSt', 'Paul')",3
"('the', 'MinneapolisSt', 'Paul', 'area')",3
"('during', 'the', 'survey', 'period')",3
"('parts', 'of', 'the', 'District')",3
"('Hiring', 'held', 'steady', 'or')",2
"('held', 'steady', 'or', 'increased')",2
"('steady', 'or', 'increased', 'at')",2
"('or', 'increased', 'at', 'a')",2
"('increased', 'at', 'a', 'measured')",2
"('at', 'a', 'measured', 'pace')",2
"('a', 'measured', 'pace', 'in')",2
"('measured', 'pace', 'in', 'most')",2
"('to', 'hire', 'permanent', 'or')",2
"('hire', 'permanent', 'or', 'fulltime')",2
"('remained', 'stable', 'or', 'modest')",2
"('Other', 'Business', 'Activity', 'Manufacturing')",2
"('in', 'the', 'Cleveland', 'Chicago')",2
"('the', 'Cleveland', 'Chicago', 'and')",2
