NGram,Frequency
"('since', 'the', 'last', 'Beige', 'Book')",6
"('compared', 'with', 'the', 'same', 'period')",5
"('the', 'same', 'period', 'last', 'year')",5
"('over', 'the', 'past', 'six', 'weeks')",5
"('Kansas', 'City', 'and', 'San', 'Francisco')",4
"('the', 'end', 'of', 'the', 'year')",4
"('Return', 'to', 'top', 'Consumer', 'Spending')",4
"('with', 'the', 'same', 'period', 'last')",4
"('over', 'the', 'past', 'three', 'months')",4
"('at', 'a', 'modest', 'to', 'moderate')",3
"('a', 'modest', 'to', 'moderate', 'pace')",3
"('when', 'compared', 'to', 'the', 'same')",3
"('to', 'the', 'same', 'time', 'period')",3
"('inventory', 'of', 'homes', 'for', 'sale')",3
"('a', 'scarcity', 'of', 'highskilled', 'trade')",3
"('scarcity', 'of', 'highskilled', 'trade', 'workers')",3
"('for', 'commercial', 'real', 'estate', 'in')",3
"('than', 'earlier', 'in', 'the', 'year')",3
"('Dallas', 'and', 'San', 'Francisco', 'Districts')",3
"('more', 'optimistic', 'than', 'they', 'were')",3
"('through', 'the', 'end', 'of', 'the')",3
"('in', 'October', 'and', 'early', 'November')",3
"('over', 'the', 'next', 'six', 'months')",3
"('during', 'the', 'past', 'six', 'weeks')",3
"('the', 'same', 'period', 'in', '2012')",3
"('compared', 'with', 'a', 'year', 'earlier')",3
"('for', 'commercial', 'and', 'industrial', 'loans')",3
"('St', 'Louis', 'Minneapolis', 'and', 'Dallas')",2
"('Louis', 'Minneapolis', 'and', 'Dallas', 'Districts')",2
"('grew', 'at', 'a', 'moderate', 'pace')",2
"('Chicago', 'Kansas', 'City', 'and', 'San')",2
"('Sales', 'of', 'new', 'motor', 'vehicles')",2
"('Residential', 'real', 'estate', 'activity', 'improved')",2
"('Some', 'slowing', 'in', 'singlefamily', 'home')",2
"('slowing', 'in', 'singlefamily', 'home', 'sales')",2
"('in', 'singlefamily', 'home', 'sales', 'was')",2
"('singlefamily', 'home', 'sales', 'was', 'attributed')",2
"('home', 'sales', 'was', 'attributed', 'to')",2
"('sales', 'was', 'attributed', 'to', 'seasonal')",2
"('was', 'attributed', 'to', 'seasonal', 'factors')",2
"('stable', 'or', 'improved', 'slightly', 'across')",2
"('or', 'improved', 'slightly', 'across', 'many')",2
"('improved', 'slightly', 'across', 'many', 'Districts')",2
"('Hiring', 'showed', 'a', 'modest', 'increase')",2
"('about', 'future', 'cost', 'increases', 'attributable')",2
"('future', 'cost', 'increases', 'attributable', 'to')",2
"('cost', 'increases', 'attributable', 'to', 'the')",2
"('increases', 'attributable', 'to', 'the', 'Affordable')",2
"('attributable', 'to', 'the', 'Affordable', 'Care')",2
"('to', 'the', 'Affordable', 'Care', 'Act')",2
"('the', 'Affordable', 'Care', 'Act', 'and')",2
"('Affordable', 'Care', 'Act', 'and', 'other')",2
"('Care', 'Act', 'and', 'other', 'types')",2
"('Act', 'and', 'other', 'types', 'of')",2
"('and', 'other', 'types', 'of', 'federal')",2
"('other', 'types', 'of', 'federal', 'regulation')",2
"('a', 'more', 'conservative', 'stance', 'toward')",2
"('noted', 'a', 'reduction', 'in', 'activity')",2
"('a', 'reduction', 'in', 'activity', 'due')",2
"('reduction', 'in', 'activity', 'due', 'to')",2
"('in', 'activity', 'due', 'to', 'the')",2
"('to', 'the', 'federal', 'government', 'shutdown')",2
"('that', 'sequestration', 'has', 'not', 'yet')",2
"('sequestration', 'has', 'not', 'yet', 'affected')",2
"('has', 'not', 'yet', 'affected', 'them')",2
"('not', 'yet', 'affected', 'them', 'significantly')",2
"('large', 'number', 'of', 'new', 'vehicle')",2
"('number', 'of', 'new', 'vehicle', 'launches')",2
"('they', 'are', 'beginning', 'to', 'see')",2
"('are', 'beginning', 'to', 'see', 'a')",2
"('the', 'quantity', 'of', 'steel', 'imports')",2
"('San', 'Francisco', 'noted', 'an', 'increase')",2
"('Francisco', 'noted', 'an', 'increase', 'in')",2
"('aerospace', 'industry', 'in', 'the', 'Pacific')",2
"('industry', 'in', 'the', 'Pacific', 'Northwest')",2
"('a', 'large', 'backlog', 'of', 'orders')",2
"('large', 'backlog', 'of', 'orders', 'for')",2
"('backlog', 'of', 'orders', 'for', 'commercial')",2
"('of', 'orders', 'for', 'commercial', 'aircraft')",2
"('demand', 'was', 'flat', 'to', 'modestly')",2
"('was', 'flat', 'to', 'modestly', 'weaker')",2
"('expect', 'a', 'gradual', 'increase', 'in')",2
"('a', 'gradual', 'increase', 'in', 'demand')",2
"('gradual', 'increase', 'in', 'demand', 'over')",2
"('increase', 'in', 'demand', 'over', 'the')",2
"('in', 'demand', 'over', 'the', 'next')",2
"('demand', 'over', 'the', 'next', 'three')",2
"('over', 'the', 'next', 'three', 'to')",2
"('the', 'next', 'three', 'to', 'six')",2
"('next', 'three', 'to', 'six', 'months')",2
"('a', 'reduction', 'in', 'government', 'contracts')",2
"('reduction', 'in', 'government', 'contracts', 'due')",2
"('in', 'government', 'contracts', 'due', 'to')",2
"('government', 'contracts', 'due', 'to', 'sequestration')",2
"('of', 'autos', 'and', 'auto', 'parts')",2
"('autos', 'and', 'auto', 'parts', 'remained')",2
"('and', 'auto', 'parts', 'remained', 'strong')",2
"('compared', 'to', 'the', 'same', 'time')",2
"('the', 'same', 'time', 'period', 'in')",2
"('same', 'time', 'period', 'in', '2012')",2
"('Consumer', 'Spending', 'and', 'Tourism', 'Consumer')",2
"('Spending', 'and', 'Tourism', 'Consumer', 'spending')",2
"('and', 'Tourism', 'Consumer', 'spending', 'increased')",2
"('that', 'sales', 'performance', 'during', 'the')",2
"('sales', 'performance', 'during', 'the', '2013')",2
"('performance', 'during', 'the', '2013', 'holiday')",2
"('during', 'the', '2013', 'holiday', 'season')",2
"('the', '2013', 'holiday', 'season', 'will')",2
"('2013', 'holiday', 'season', 'will', 'be')",2
"('holiday', 'season', 'will', 'be', 'a')",2
"('season', 'will', 'be', 'a', 'better')",2
"('will', 'be', 'a', 'better', 'test')",2
"('be', 'a', 'better', 'test', 'of')",2
"('a', 'better', 'test', 'of', 'what')",2
"('better', 'test', 'of', 'what', 'seems')",2
"('test', 'of', 'what', 'seems', 'to')",2
"('of', 'what', 'seems', 'to', 'be')",2
"('what', 'seems', 'to', 'be', 'an')",2
"('seems', 'to', 'be', 'an', 'improving')",2
"('to', 'be', 'an', 'improving', 'trend')",2
"('reported', 'hopeful', 'but', 'very', 'uncertain')",2
"('hopeful', 'but', 'very', 'uncertain', 'expectations')",2
"('but', 'very', 'uncertain', 'expectations', 'for')",2
"('holiday', 'season', 'are', 'only', 'mildly')",2
"('season', 'are', 'only', 'mildly', 'optimistic')",2
"('Richmond', 'Chicago', 'and', 'Kansas', 'City')",2
"('lack', 'of', 'consumer', 'confidence', 'and')",2
"('of', 'consumer', 'confidence', 'and', 'continued')",2
"('consumer', 'confidence', 'and', 'continued', 'uncertainty')",2
"('Jersey', 'shore', 'continued', 'to', 'experience')",2
"('additional', 'business', 'brought', 'in', 'by')",2
"('business', 'brought', 'in', 'by', 'the')",2
