NGram,Frequency
"('of', 'the', 'Affordable', 'Care', 'Act')",5
"('the', 'same', 'period', 'in', '2012')",5
"('real', 'estate', 'activity', 'continued', 'to')",4
"('over', 'the', 'next', 'six', 'months')",4
"('with', 'the', 'same', 'period', 'in')",4
"('and', 'commercial', 'real', 'estate', 'activity')",3
"('implementation', 'of', 'the', 'Affordable', 'Care')",3
"('the', 'Affordable', 'Care', 'Act', 'and')",3
"('about', 'the', 'same', 'as', 'last')",3
"('in', 'a', 'number', 'of', 'Districts')",3
"('for', 'commercial', 'and', 'industrial', 'loans')",3
"('Real', 'Estate', 'Residential', 'real', 'estate')",3
"('since', 'the', 'last', 'report', 'A')",3
"('since', 'the', 'last', 'report', 'The')",3
"('since', 'the', 'last', 'Beige', 'Book')",3
"('Compared', 'to', 'a', 'year', 'ago')",3
"('higher', 'than', 'a', 'year', 'ago')",3
"('the', 'remainder', 'of', 'the', 'year')",3
"('during', 'the', 'past', 'six', 'weeks')",3
"('the', 'pace', 'of', 'price', 'increases')",3
"('demand', 'for', 'commercial', 'real', 'estate')",3
"('increased', 'since', 'the', 'last', 'report')",3
"('the', 'rest', 'of', 'the', 'year')",3
"('home', 'prices', 'continued', 'to', 'rise')",3
"('Return', 'to', 'top', 'Consumer', 'Spending')",3
"('compared', 'with', 'the', 'same', 'period')",3
"('during', 'the', 'reporting', 'period', 'of')",2
"('the', 'previous', 'reporting', 'period', 'while')",2
"('the', 'federal', 'government', 'shutdown', 'and')",2
"('in', 'the', 'travel', 'and', 'tourism')",2
"('the', 'travel', 'and', 'tourism', 'sector')",2
"('Residential', 'and', 'commercial', 'real', 'estate')",2
"('Financial', 'conditions', 'were', 'little', 'changed')",2
"('conditions', 'were', 'little', 'changed', 'on')",2
"('were', 'little', 'changed', 'on', 'balance')",2
"('with', 'the', 'exception', 'of', 'the')",2
"('Consumer', 'spending', 'grew', 'modestly', 'in')",2
"('spending', 'grew', 'modestly', 'in', 'most')",2
"('grew', 'modestly', 'in', 'most', 'Districts')",2
"('Chicago', 'Kansas', 'City', 'and', 'Dallas')",2
"('lower', 'than', 'a', 'year', 'ago')",2
"('contacts', 'in', 'Philadelphia', 'and', 'Chicago')",2
"('in', 'retail', 'imports', 'in', 'advance')",2
"('retail', 'imports', 'in', 'advance', 'of')",2
"('imports', 'in', 'advance', 'of', 'the')",2
"('in', 'advance', 'of', 'the', 'holiday')",2
"('advance', 'of', 'the', 'holiday', 'season')",2
