NGram,Frequency
"('new', 'york', 'and')",128
"('and', 'kansas', 'city')",112
"('in', 'new', 'york')",98
"('and', 'san', 'francisco')",80
"('kansas', 'city', 'and')",47
"('in', 'the', 'chicago')",46
"('reported', 'a', 'firming')",46
"('a', 'firming', 'of')",46
"('minneapolis', 'kansas', 'city')",44
"('reported', 'to', 'be')",44
"('kansas', 'city', 'districts')",44
"('york', 'and', 'kansas')",43
"('was', 'reported', 'in')",42
"('and', 'chicago', 'reported')",42
"('described', 'as', 'strong')",41
"('were', 'reported', 'in')",40
"('in', 'service', 'sector')",39
"('in', 'the', 'dallas')",39
"('the', 'dallas', 'district')",39
"('kansas', 'city', 'reported')",39
"('city', 'reported', 'some')",39
"('strong', 'demand', 'for')",38
"('a', 'decline', 'in')",38
"('as', 'well', 'as')",38
"('were', 'said', 'to')",37
"('said', 'to', 'be')",37
"('however', 'there', 'were')",37
"('little', 'change', 'in')",37
"('the', 'months', 'ahead')",36
"('was', 'described', 'as')",36
"('parts', 'of', 'the')",36
"('reported', 'in', 'the')",35
"('nearly', 'all', 'districts')",34
"('were', 'reported', 'to')",34
"('activity', 'was', 'mixed')",34
"('was', 'mixed', 'but')",34
"('reported', 'in', 'new')",34
"('chicago', 'and', 'kansas')",34
"('st', 'louis', 'minneapolis')",33
"('goods', 'and', 'services')",32
"('districts', 'indicated', 'that')",32
"('commercial', 'real', 'estate')",31
"('were', 'generally', 'reported')",31
"('generally', 'reported', 'as')",31
"('steel', 'plastics', 'and')",29
"('and', 'services', 'were')",29
"('in', 'the', 'cleveland')",29
"('the', 'cleveland', 'and')",29
"('kansas', 'city', 'dallas')",28
"('kansas', 'city', 'indicated')",28
"('nonwage', 'benefit', 'costs')",28
"('some', 'pickup', 'in')",28
"('contacts', 'in', 'the')",28
"('city', 'and', 'san')",28
"('in', 'most', 'areas')",28
"('cleveland', 'and', 'kansas')",27
"('new', 'york', 'noted')",27
"('labor', 'markets', 'were')",26
"('city', 'dallas', 'and')",26
"('dallas', 'and', 'san')",26
"('dallas', 'noted', 'some')",25
"('a', 'number', 'of')",25
"('number', 'of', 'districts')",25
"('some', 'slippage', 'in')",25
"('strength', 'in', 'the')",25
"('return', 'to', 'top')",25
"('chicago', 'st', 'louis')",24
"('and', 'st', 'louis')",24
"('to', 'top', 'boston')",24
"('optimism', 'about', 'the')",23
"('stable', 'in', 'most')",23
"('in', 'most', 'districts')",23
"('prices', 'for', 'most')",23
"('for', 'most', 'goods')",23
"('most', 'goods', 'and')",23
"('services', 'were', 'steady')",23
"('were', 'steady', 'with')",23
"('steady', 'with', 'the')",23
"('with', 'the', 'widely')",23
"('the', 'widely', 'noted')",23
"('widely', 'noted', 'exceptions')",23
"('noted', 'exceptions', 'of')",23
"('exceptions', 'of', 'insurance')",23
"('of', 'insurance', 'particularly')",23
"('insurance', 'particularly', 'health')",23
