NGram,Frequency
"('in', 'the')",288
"('of', 'the')",135
"('reported', 'that')",93
"('continued', 'to')",83
"('suggested', 'that')",74
"('demand', 'for')",65
"('indicated', 'that')",61
"('activity', 'was')",61
"('that', 'the')",55
"('on', 'the')",48
"('kansas', 'city')",47
"('san', 'francisco')",47
"('due', 'to')",47
"('to', 'be')",46
"('most', 'districts')",45
"('bankers', 'in')",43
"('said', 'that')",42
"('that', 'activity')",42
"('increases', 'in')",40
"('the', 'minneapolis')",38
"('real', 'estate')",36
"('francisco', 'reported')",36
"('in', 'nearly')",36
"('improvement', 'in')",35
"('dallas', 'reported')",34
"('the', 'districts')",34
"('remained', 'weak')",33
"('nearly', 'all')",33
"('all', 'districts')",33
"('half', 'of')",32
"('the', 'country')",32
"('lending', 'activity')",32
"('activity', 'in')",32
"('an', 'increase')",31
"('increase', 'in')",31
"('and', 'natural')",31
"('higher', 'prices')",31
"('minneapolis', 'district')",31
"('cost', 'increases')",30
"('agricultural', 'activity')",30
"('the', 'chicago')",30
"('chicago', 'district')",30
"('this', 'year')",30
"('activity', 'remained')",29
"('in', 'some')",29
"('st', 'louis')",28
"('at', 'the')",28
"('districts', 'indicated')",28
"('districts', 'reported')",27
"('the', 'atlanta')",27
"('if', 'any')",26
"('was', 'mixed')",26
"('the', 'dallas')",26
"('these', 'cost')",26
"('weather', 'in')",25
"('and', 'chicago')",25
"('and', 'san')",25
"('the', 'richmond')",25
"('and', 'kansas')",24
"('were', 'mixed')",24
"('household', 'loans')",24
"('noted', 'that')",24
"('also', 'reported')",24
"('for', 'some')",23
"('however', 'dallas')",23
"('remained', 'mixed')",23
"('impact', 'on')",23
"('a', 'few')",22
"('few', 'districts')",22
"('nearly', 'half')",22
"('be', 'driven')",22
"('by', 'very')",22
"('while', 'one')",22
"('bankers', 'suggested')",22
"('commercial', 'lending')",22
"('the', 'philadelphia')",22
"('slight', 'deterioration')",21
"('to', 'rise')",21
"('led', 'to')",21
"('raw', 'materials')",21
"('driven', 'by')",21
"('slight', 'increases')",21
"('on', 'some')",21
"('however', 'bankers')",21
"('and', 'other')",20
"('in', 'january')",20
"('january', 'and')",20
"('and', 'february')",20
"('richmond', 'indicated')",20
"('estate', 'and')",20
"('that', 'businesses')",20
"('and', 'richmond')",20
"('were', 'having')",20
"('percentage', 'point')",20
"('only', 'a')",19
"('business', 'spending')",19
"('a', 'slight')",19
"('were', 'generally')",19
"('move', 'merchandise')",19
"('domestic', 'and')",19
"('particularly', 'for')",19
"('in', 'manufacturing')",19
"('richmond', 'and')",19
"('there', 'were')",19
"('were', 'few')",19
"('of', 'improvement')",18
"('along', 'much')",18
"('much', 'if')",18
"('any', 'of')",18
"('increases', 'to')",18
"('to', 'their')",18
"('their', 'customers')",18
"('noted', 'slight')",18
"('some', 'hightech')",18
"('return', 'to')",18
"('to', 'top')",18
"('new', 'york')",17
"('growth', 'in')",17
"('winter', 'weather')",17
"('in', 'recent')",17
"('philadelphia', 'district')",17
"('in', 'new')",17
"('appeared', 'to')",17
"('that', 'there')",17
"('top', 'boston')",17
"('subdued', 'in')",16
"('atlanta', 'reported')",16
"('one', 'contact')",16
"('district', 'reports')",16
"('in', 'commercial')",16
"('commercial', 'real')",16
"('to', 'higher')",16
"('prices', 'activity')",16
"('the', 'energy')",16
"('energy', 'sector')",16
"('sector', 'increased')",16
"('increased', 'though')",16
"('though', 'not')",16
"('not', 'evenly')",16
"('evenly', 'kansas')",16
"('city', 'and')",16
"('reported', 'strong')",16
"('strong', 'oil')",16
"('oil', 'and')",16
"('natural', 'gas')",16
"('gas', 'activity')",16
"('activity', 'however')",16
"('dallas', 'noted')",16
"('noted', 'only')",16
"('a', 'mild')",16
"('mild', 'increase')",16
"('increase', 'and')",16
"('and', 'minneapolis')",16
"('minneapolis', 'said')",16
"('said', 'energy')",16
"('energy', 'activity')",16
"('mixed', 'current')",16
"('current', 'and')",16
"('and', 'potential')",16
"('potential', 'disruptions')",16
"('disruptions', 'to')",16
"('to', 'crude')",16
"('crude', 'oil')",16
"('oil', 'supplies')",16
"('supplies', 'continued')",16
"('to', 'hamper')",16
"('hamper', 'refining')",16
"('refining', 'especially')",16
"('especially', 'in')",16
"('dallas', 'district')",16
"('district', 'dallas')",16
"('dallas', 'also')",16
"('was', 'held')",16
"('held', 'down')",16
"('down', 'by')",16
"('by', 'industry')",16
"('industry', 'perceptions')",16
"('perceptions', 'that')",16
"('the', 'oil')",16
"('oil', 'price')",16
"('price', 'increase')",16
"('increase', 'was')",16
"('was', 'temporary')",16
"('temporary', 'and')",16
"('and', 'by')",16
"('by', 'a')",16
"('a', 'shortage')",16
"('shortage', 'of')",16
"('of', 'trained')",16
"('trained', 'workers')",16
"('workers', 'higher')",16
"('higher', 'metal')",16
"('metal', 'prices')",16
"('prices', 'helped')",16
"('helped', 'spur')",16
"('spur', 'mining')",16
"('mining', 'activity')",16
"('district', 'return')",16
"('spending', 'remained')",15
"('in', 'most')",15
"('sales', 'were')",15
"('boston', 'and')",15
"('orders', 'for')",15
"('reports', 'of')",15
"('reports', 'suggested')",15
"('agriculture', 'and')",15
"('natural', 'resources')",15
"('resources', 'agricultural')",15
"('mixed', 'across')",15
"('across', 'districts')",15
"('districts', 'san')",15
"('the', 'decline')",15
"('decline', 'in')",15
"('the', 'value')",15
"('value', 'of')",15
"('the', 'dollar')",15
"('dollar', 'gave')",15
"('gave', 'a')",15
"('a', 'boost')",15
"('boost', 'to')",15
"('to', 'agricultural')",15
"('agricultural', 'exports')",15
"('exports', 'farmland')",15
"('farmland', 'values')",15
"('values', 'in')",15
"('district', 'posted')",15
"('posted', 'the')",15
"('the', 'largest')",15
"('largest', 'yearoveryear')",15
"('yearoveryear', 'gain')",15
"('gain', 'since')",15
"('since', '1997')",15
"('1997', 'higher')",15
"('prices', 'for')",15
"('for', 'many')",15
"('many', 'agricultural')",15
"('agricultural', 'commodities')",15
"('commodities', 'boosted')",15
"('boosted', 'planting')",15
"('planting', 'notably')",15
"('notably', 'for')",15
"('for', 'winter')",15
"('winter', 'wheat')",15
"('wheat', 'in')",15
"('in', 'part')",15
"('part', 'of')",15
"('district', 'cotton')",15
"('cotton', 'yields')",15
"('yields', 'hit')",15
"('hit', 'a')",15
"('a', 'record')",15
"('record', 'in')",15
"('in', 'texas')",15
"('texas', 'and')",15
"('and', 'cotton')",15
"('cotton', 'plantings')",15
"('plantings', 'in')",15
"('the', 'midsouth')",15
"('midsouth', 'are')",15
"('are', 'expected')",15
"('expected', 'to')",15
"('be', 'higher')",15
"('higher', 'this')",15
"('year', 'increased')",15
"('increased', 'livestock')",15
"('livestock', 'prices')",15
"('prices', 'have')",15
"('have', 'eased')",15
"('eased', 'profitability')",15
"('profitability', 'concerns')",15
"('concerns', 'though')",15
"('though', 'reduced')",15
"('reduced', 'herds')",15
"('herds', 'due')",15
"('to', 'drought')",15
"('drought', 'could')",15
"('could', 'lead')",15
"('lead', 'to')",15
"('to', 'a')",15
"('a', 'smaller')",15
"('smaller', 'calf')",15
"('calf', 'crop')",15
"('crop', 'this')",15
"('year', 'the')",15
"('the', 'drought')",15
"('drought', 'reportedly')",15
"('reportedly', 'affected')",15
"('affected', 'agriculture')",15
"('agriculture', 'in')",15
"('half', 'the')",15
"('districts', 'increasing')",15
"('increasing', 'the')",15
"('the', 'need')",15
"('need', 'for')",15
"('for', 'timely')",15
"('timely', 'precipitation')",15
"('precipitation', 'in')",15
"('the', 'spring')",15
"('spring', 'on')",15
"('the', 'other')",15
"('other', 'hand')",15
"('hand', 'atlanta')",15
"('atlanta', 'and')",15
"('and', 'dallas')",15
"('reported', 'favorable')",15
"('favorable', 'moisture')",15
"('moisture', 'levels')",15
"('levels', 'cold')",15
"('cold', 'weather')",15
"('weather', 'had')",15
"('had', 'a')",15
"('a', 'negative')",15
"('negative', 'impact')",15
"('on', 'agricultural')",15
"('activity', 'stressing')",15
"('stressing', 'livestock')",15
"('livestock', 'in')",15
"('in', 'several')",15
"('several', 'regions')",15
"('regions', 'slowing')",15
"('slowing', 'field')",15
"('field', 'work')",15
"('work', 'in')",15
"('richmond', 'district')",15
"('district', 'and')",15
"('and', 'causing')",15
"('causing', 'moderate')",15
"('moderate', 'frost')",15
"('frost', 'damage')",15
"('damage', 'in')",15
"('in', 'portions')",15
"('portions', 'of')",15
"('atlanta', 'district')",15
"('district', 'low')",15
"('low', 'prices')",15
"('prices', 'continued')",15
"('to', 'affect')",15
"('affect', 'the')",15
"('the', 'dairy')",15
"('dairy', 'industry')",15
"('industry', 'even')",15
"('even', 'the')",15
"('the', 'most')",15
"('most', 'efficient')",15
"('efficient', 'producers')",15
"('producers', 'financial')",15
"('financial', 'stress')",15
"('stress', 'has')",15
"('has', 'increased')",15
"('increased', 'in')",15
"('district', 'but')",15
"('but', 'few')",15
"('few', 'significant')",15
"('significant', 'farm')",15
"('farm', 'loan')",15
"('loan', 'portfolio')",15
"('portfolio', 'problems')",15
"('problems', 'were')",15
