NGram,Frequency
"('the', 'same', 'time', 'last', 'year')",5
"('from', 'the', 'previous', 'reporting', 'period')",4
"('since', 'the', 'previous', 'beige', 'book')",4
"('those', 'of', 'a', 'year', 'ago')",4
"('compared', 'to', 'the', 'previous', 'survey')",4
"('to', 'the', 'previous', 'survey', 'period')",4
"('and', 'other', 'business', 'activity', 'manufacturing')",3
"('other', 'business', 'activity', 'manufacturing', 'activity')",3
"('estate', 'and', 'construction', 'residential', 'real')",3
"('and', 'construction', 'residential', 'real', 'estate')",3
"('in', 'the', 'next', 'few', 'months')",3
"('the', 'first', 'half', 'of', '2016')",3
"('compared', 'to', 'those', 'of', 'a')",3
"('to', 'those', 'of', 'a', 'year')",3
"('in', 'south', 'carolina', 'stated', 'that')",3
"('according', 'to', 'our', 'most', 'recent')",3
"('since', 'the', 'last', 'report', 'a')",3
"('in', 'most', 'of', 'the', 'district')",3
"('indicated', 'that', 'the', 'pace', 'of')",3
"('in', 'late', 'may', 'and', 'june')",3
"('were', 'mixed', 'over', 'the', 'reporting')",3
"('mixed', 'over', 'the', 'reporting', 'period')",3
"('in', 'the', 'second', 'half', 'of')",3
"('modestly', 'since', 'the', 'last', 'report')",3
"('the', 'previous', 'survey', 'period', 'and')",3
"('over', 'the', 'reporting', 'period', 'but')",3
"('up', 'over', 'the', 'reporting', 'period')",3
"('continued', 'to', 'grow', 'modestly', 'since')",2
"('to', 'grow', 'modestly', 'since', 'the')",2
"('grow', 'modestly', 'since', 'the', 'previous')",2
"('modestly', 'since', 'the', 'previous', 'report')",2
"('livestock', 'prices', 'were', 'mixed', 'in')",2
"('st', 'louis', 'minneapolis', 'kansas', 'city')",2
"('louis', 'minneapolis', 'kansas', 'city', 'and')",2
"('the', 'reporting', 'period', 'but', 'remained')",2
"('at', 'a', 'slower', 'pace', 'than')",2
"('continued', 'to', 'increase', 'at', 'a')",2
"('in', 'the', 'previous', 'reporting', 'period')",2
"('at', 'this', 'time', 'last', 'year')",2
"('reported', 'an', 'increase', 'in', 'demand')",2
"('an', 'increase', 'in', 'demand', 'for')",2
"('with', 'ties', 'to', 'the', 'energy')",2
"('ties', 'to', 'the', 'energy', 'sector')",2
"('to', 'the', 'energy', 'sector', 'reported')",2
"('increases', 'in', 'activity', 'in', 'the')",2
"('minneapolis', 'kansas', 'city', 'and', 'dallas')",2
"('the', 'transportation', 'sector', 'were', 'mixed')",2
"('construction', 'residential', 'real', 'estate', 'activity')",2
"('real', 'estate', 'activity', 'continued', 'to')",2
"('atlanta', 'kansas', 'city', 'and', 'dallas')",2
"('tapered', 'off', 'through', 'most', 'of')",2
"('off', 'through', 'most', 'of', 'the')",2
"('modestly', 'from', 'the', 'previous', 'reporting')",2
"('picked', 'up', 'in', 'new', 'york')",2
"('in', 'dallas', 'to', 'strong', 'growth')",2
"('dallas', 'to', 'strong', 'growth', 'in')",2
"('to', 'strong', 'growth', 'in', 'st')",2
"('strong', 'growth', 'in', 'st', 'louis')",2
"('and', 'natural', 'resources', 'agricultural', 'activity')",2
"('up', '1', 'to', '2', 'percent')",2
"('1', 'to', '2', 'percent', 'over')",2
"('sales', 'in', 'the', 'second', 'quarter')",2
"('in', 'the', 'first', 'half', 'of')",2
"('real', 'estate', 'residential', 'real', 'estate')",2
"('high', 'end', 'of', 'the', 'market')",2
"('most', 'of', 'the', 'district', 'in')",2
"('the', 'rest', 'of', 'the', 'district')",2
"('continue', 'to', 'report', 'little', 'change')",2
"('to', 'report', 'little', 'change', 'in')",2
"('for', 'both', 'residential', 'and', 'commercial')",2
"('demand', 'for', 'consumer', 'and', 'commercial')",2
"('a', 'slight', 'decline', 'in', 'sales')",2
"('the', 'prior', 'beige', 'book', 'period')",2
"('during', 'the', 'current', 'beige', 'book')",2
"('the', 'current', 'beige', 'book', 'period')",2
"('demand', 'for', 'new', 'single', 'family')",2
"('for', 'new', 'single', 'family', 'homes')",2
"('an', 'increase', 'in', 'the', 'number')",2
"('increase', 'in', 'the', 'number', 'of')",2
"('of', 'the', 'same', 'time', 'period')",2
"('percent', 'compared', 'to', 'those', 'of')",2
"('reported', 'that', 'the', 'low', 'interest')",2
"('that', 'the', 'low', 'interest', 'rate')",2
