NGram,Frequency
"('the', 'previous', 'survey', 'period')",15
"('at', 'a', 'modest', 'pace')",14
"('since', 'the', 'last', 'report')",11
"('more', 'information', 'about', 'District')",10
"('information', 'about', 'District', 'economic')",10
"('about', 'District', 'economic', 'conditions')",10
"('District', 'economic', 'conditions', 'visit')",10
"('over', 'the', 'reporting', 'period')",10
"('since', 'the', 'previous', 'report')",9
"('the', 'previous', 'reporting', 'period')",8
"('since', 'the', 'previous', 'survey')",8
"('previous', 'survey', 'period', 'and')",8
"('in', 'late', 'May', 'and')",7
"('late', 'May', 'and', 'June')",7
"('compared', 'to', 'the', 'previous')",7
"('to', 'the', 'previous', 'survey')",7
"('Economic', 'Activity', 'Economic', 'activity')",6
"('construction', 'and', 'real', 'estate')",6
"('compared', 'with', 'a', 'year')",6
"('during', 'the', 'reporting', 'period')",6
"('in', 'the', 'months', 'ahead')",6
"('of', 'Economic', 'Activity', 'Economic')",5
"('modestly', 'in', 'recent', 'weeks')",5
"('over', 'the', 'next', 'six')",5
"('the', 'next', 'six', 'months')",5
"('and', 'business', 'services', 'firms')",5
"('in', 'the', 'manufacturing', 'sector')",5
"('in', 'the', 'coming', 'months')",5
"('with', 'a', 'year', 'earlier')",5
"('continued', 'to', 'expand', 'at')",4
"('to', 'expand', 'at', 'a')",4
"('of', 'retail', 'goods', 'increased')",4
"('in', 'the', 'transportation', 'sector')",4
"('professional', 'and', 'business', 'services')",4
"('at', 'the', 'end', 'of')",4
"('continued', 'at', 'a', 'modest')",4
"('a', 'modest', 'pace', 'of')",4
"('modest', 'pace', 'of', 'growth')",4
"('and', 'commercial', 'real', 'estate')",4
"('since', 'our', 'previous', 'report')",4
"('to', 'grow', 'at', 'a')",4
"('and', 'professional', 'and', 'hightech')",4
"('Economic', 'activity', 'in', 'the')",4
"('at', 'a', 'moderate', 'pace')",4
"('in', 'the', 'First', 'District')",4
"('on', 'a', 'yearoveryear', 'basis')",4
"('in', 'the', 'second', 'quarter')",4
"('than', 'in', 'the', 'prior')",4
"('in', 'the', 'prior', 'period')",4
"('Professional', 'and', 'business', 'services')",4
"('increased', 'modestly', 'over', 'the')",4
"('contacts', 'continued', 'to', 'report')",4
"('over', 'the', 'next', '12')",4
"('the', 'next', '12', 'months')",4
"('slightly', 'in', 'late', 'May')",4
"('slightly', 'since', 'the', 'previous')",4
"('modestly', 'since', 'the', 'previous')",4
"('rated', 'fair', 'or', 'better')",4
"('of', 'respondents', 'to', 'the')",4
"('the', 'prior', 'reporting', 'period')",3
"('grew', 'at', 'a', 'modest')",3
"('grew', 'at', 'a', 'modesttomoderate')",3
"('at', 'a', 'modesttomoderate', 'pace')",3
"('the', 'tight', 'labor', 'market')",3
"('activity', 'expanded', 'at', 'a')",3
"('expanded', 'at', 'a', 'modest')",3
"('the', 'end', 'of', 'the')",3
"('the', 'second', 'quarter', 'of')",3
"('second', 'quarter', 'of', '2019')",3
"('to', 'a', 'modest', 'pace')",3
"('and', 'wage', 'growth', 'was')",3
"('during', 'the', 'current', 'Beige')",3
"('the', 'current', 'Beige', 'Book')",3
"('current', 'Beige', 'Book', 'period')",3
"('economy', 'grew', 'at', 'a')",3
"('at', 'a', 'modest', 'rate')",3
"('shipments', 'and', 'new', 'orders')",3
"('Labor', 'market', 'conditions', 'remained')",3
"('market', 'conditions', 'remained', 'tight')",3
"('activity', 'was', 'little', 'changed')",3
"('and', 'real', 'estate', 'activity')",3
"('after', 'being', 'halted', 'by')",3
"('continued', 'to', 'grow', 'at')",3
