NGram,Frequency
"('and',)",547
"('the',)",516
"('in',)",484
"('to',)",337
"('of',)",255
"('a',)",192
"('for',)",151
"('that',)",138
"('were',)",134
"('reported',)",134
"('activity',)",130
"('continued',)",115
"('growth',)",115
"('was',)",113
"('sales',)",103
"('contacts',)",97
"('with',)",95
"('prices',)",94
"('demand',)",93
"('increased',)",90
"('remained',)",88
"('District',)",83
"('but',)",82
"('firms',)",78
"('slightly',)",77
"('at',)",75
"('period',)",75
"('modestly',)",75
"('as',)",75
"('from',)",68
"('have',)",68
"('on',)",67
"('noted',)",58
"('over',)",58
"('some',)",56
"('year',)",54
"('up',)",51
"('modest',)",50
"('construction',)",50
"('previous',)",50
"('estate',)",50
"('real',)",49
"('business',)",48
"('report',)",47
"('pace',)",46
"('services',)",45
"('months',)",45
"('conditions',)",44
"('strong',)",43
"('since',)",43
"('higher',)",43
"('new',)",43
"('reporting',)",42
"('labor',)",41
"('by',)",41
"('lower',)",41
"('levels',)",41
"('rates',)",41
"('rose',)",40
"('A',)",40
"('while',)",40
"('sector',)",39
"('increases',)",39
"('tariffs',)",39
"('Contacts',)",39
"('The',)",38
"('overall',)",38
"('manufacturing',)",38
"('costs',)",38
"('flat',)",36
"('markets',)",36
"('percent',)",36
"('market',)",35
"('moderately',)",35
"('about',)",34
"('May',)",34
"('most',)",33
"('across',)",33
"('last',)",32
"('than',)",32
"('trade',)",32
"('recent',)",32
"('June',)",32
"('more',)",32
"('expected',)",32
"('sectors',)",31
"('workers',)",31
"('indicated',)",30
"('said',)",30
"('uncertainty',)",28
"('due',)",28
"('or',)",27
"('generally',)",27
"('mixed',)",27
"('wage',)",27
"('steady',)",27
"('they',)",27
"('increase',)",27
"('moderate',)",27
"('compared',)",27
"('However',)",26
"('also',)",26
"('price',)",26
"('loan',)",26
"('Economic',)",25
"('In',)",25
"('their',)",25
"('spending',)",25
"('has',)",25
"('economic',)",23
"('slowed',)",23
"('selling',)",23
"('slight',)",23
"('survey',)",23
"('declined',)",22
"('balance',)",22
"('employment',)",22
"('tight',)",22
"('pressures',)",22
"('had',)",22
"('been',)",22
"('Activity',)",21
"('this',)",21
"('grew',)",21
"('volumes',)",21
"('retail',)",20
"('Wages',)",20
"('little',)",19
"('commercial',)",19
"('saw',)",19
"('professional',)",19
"('quarter',)",19
"('orders',)",19
"('contact',)",19
"('picked',)",18
"('somewhat',)",18
"('production',)",18
"('input',)",18
"('consumer',)",18
"('other',)",18
"('an',)",18
"('New',)",18
"('stable',)",17
"('healthy',)",17
"('transportation',)",17
"('fell',)",17
"('information',)",17
"('expanded',)",17
"('both',)",17
"('hiring',)",17
"('improved',)",17
"('Commercial',)",17
"('which',)",17
"('not',)",17
"('yearoveryear',)",17
"('because',)",17
"('industrial',)",17
"('On',)",16
"('residential',)",16
"('areas',)",16
"('expectations',)",16
"('down',)",16
"('rising',)",16
"('weeks',)",16
"('one',)",16
"('though',)",16
"('future',)",16
"('through',)",15
"('further',)",15
"('slower',)",15
"('reports',)",15
"('wages',)",15
"('be',)",15
"('Employment',)",15
"('leasing',)",15
"('earlier',)",15
"('high',)",15
"('rise',)",15
"('many',)",15
"('respondents',)",15
"('Manufacturing',)",14
"('manufacturers',)",14
"('low',)",14
"('Retail',)",14
"('attributed',)",14
"('products',)",14
"('next',)",14
"('decline',)",14
"('quality',)",14
"('prior',)",13
"('goods',)",13
"('all',)",13
"('seasonal',)",13
"('traffic',)",13
"('several',)",13
"('capital',)",13
"('industry',)",13
"('One',)",13
"('Estate',)",13
"('well',)",13
"('Residential',)",13
"('above',)",13
"('Services',)",12
"('Overall',)",12
"('solid',)",12
"('few',)",12
"('coming',)",12
"('concerns',)",12
"('competition',)",12
"('supply',)",12
"('below',)",12
"('restaurant',)",12
"('among',)",12
"('is',)",12
"('office',)",12
"('mortgage',)",12
"('interest',)",12
"('Consumer',)",11
"('change',)",11
"('Districts',)",11
"('home',)",11
"('positive',)",11
"('especially',)",11
"('2019',)",11
"('pressure',)",11
"('York',)",11
"('Demand',)",11
"('materials',)",11
"('tourism',)",11
"('weather',)",11
"('our',)",11
"('after',)",11
"('cited',)",11
"('it',)",11
"('service',)",11
"('auto',)",11
"('businesses',)",11
"('elevated',)",11
"('ahead',)",11
"('although',)",10
"('vehicle',)",10
"('robust',)",10
"('loans',)",10
"('Labor',)",10
"('number',)",10
"('rate',)",10
"('second',)",10
"('major',)",10
"('however',)",10
"('delayed',)",10
"('economy',)",10
"('changed',)",10
"('crop',)",10
"('unchanged',)",10
"('late',)",10
"('six',)",10
"('homes',)",10
"('visit',)",10
"('are',)",10
"('slowing',)",10
"('Spending',)",10
"('increasing',)",10
"('inventories',)",10
"('Construction',)",10
"('Bankers',)",10
"('particularly',)",10
"('yearago',)",10
"('rents',)",9
"('outlook',)",9
"('health',)",9
"('reduced',)",9
"('inflation',)",9
"('cost',)",9
"('policy',)",9
"('job',)",9
"('during',)",9
"('current',)",9
"('freight',)",9
"('Price',)",9
"('shipments',)",9
"('Meanwhile',)",9
"('Loan',)",9
"('decreased',)",9
"('expect',)",9
"('planting',)",9
"('grow',)",9
"('agriculture',)",9
"('including',)",9
"('relative',)",9
"('less',)",9
"('no',)",9
"('optimistic',)",9
"('inventory',)",9
"('experienced',)",9
"('growing',)",9
"('gains',)",9
"('season',)",9
"('retailers',)",9
"('customers',)",9
"('projects',)",9
"('there',)",9
"('financial',)",8
"('Business',)",8
"('expand',)",8
"('nonfinancial',)",8
"('gas',)",8
"('positions',)",8
"('shortages',)",8
"('employers',)",8
"('declines',)",8
"('steel',)",8
"('showed',)",8
"('Manufacturers',)",8
"('lending',)",8
"('summer',)",8
"('held',)",8
"('same',)",8
"('Some',)",8
"('did',)",8
"('still',)",8
"('China',)",8
"('majority',)",8
"('decreases',)",8
"('remain',)",8
"('Real',)",8
"('vacancy',)",8
"('weak',)",8
"('drivers',)",8
"('credit',)",8
"('ago',)",8
"('standards',)",8
"('expressed',)",8
"('share',)",8
"('only',)",8
"('companies',)",8
"('Fifth',)",8
"('crops',)",8
"('corn',)",8
"('Minnesota',)",8
"('Finance',)",7
"('oil',)",7
"('two',)",7
"('brisk',)",7
"('upward',)",7
"('shipping',)",7
"('Prices',)",7
"('For',)",7
"('investment',)",7
"('strengthened',)",7
"('flooding',)",7
"('housing',)",7
"('time',)",7
"('spring',)",7
"('wholesale',)",7
"('Input',)",7
"('Outlooks',)",7
"('Conditions',)",7
"('deteriorated',)",7
"('IT',)",7
"('these',)",7
"('firm',)",7
"('manufacturer',)",7
"('past',)",7
"('space',)",7
"('weaker',)",7
"('throughout',)",7
"('staffing',)",7
"('hospitality',)",7
"('level',)",7
"('Home',)",7
"('expecting',)",7
"('led',)",7
"('greater',)",7
"('half',)",7
"('percentage',)",7
"('imports',)",7
"('building',)",7
"('global',)",7
"('energy',)",7
"('12',)",7
"('California',)",7
"('Reports',)",6
"('July',)",6
"('Tourism',)",6
"('expansion',)",6
"('Nonresidential',)",6
"('impact',)",6
"('work',)",6
"('pass',)",6
"('agricultural',)",6
"('pricing',)",6
"('softened',)",6
"('Wage',)",6
"('Beige',)",6
"('Book',)",6
"('edged',)",6
"('wet',)",6
"('being',)",6
"('slowdown',)",6
"('hightech',)",6
"('Energy',)",6
"('Sales',)",6
"('expenditures',)",6
"('off',)",6
"('finding',)",6
"('those',)",6
"('3',)",6
"('5',)",6
"('will',)",6
"('travel',)",6
"('benefits',)",6
"('US',)",6
"('plans',)",6
"('even',)",6
"('trucking',)",6
"('area',)",6
"('near',)",6
"('larger',)",6
"('region',)",6
"('leisure',)",6
"('used',)",6
"('concern',)",6
"('average',)",6
"('note',)",6
"('observed',)",6
"('attract',)",6
"('paid',)",6
"('producers',)",6
"('Expectations',)",6
"('food',)",6
"('offset',)",6
"('would',)",6
"('could',)",6
"('moving',)",6
"('Oregon',)",6
"('Reserve',)",5
"('Data',)",5
"('Financial',)",5
"('early',)",5
"('others',)",5
"('heavy',)",5
"('noting',)",5
"('filling',)",5
"('care',)",5
"('visas',)",5
"('end',)",5
"('signs',)",5
"('mostly',)",5
"('decelerated',)",5
"('Firms',)",5
"('More',)",5
"('Louis',)",5
"('builders',)",5
"('make',)",5
"('lack',)",5
"('availability',)",5
"('described',)",5
"('City',)",5
"('softening',)",5
"('Retailers',)",5
"('store',)",5
"('limited',)",5
"('basis',)",5
"('While',)",5
"('raised',)",5
"('expenditure',)",5
"('general',)",5
"('capacity',)",5
"('moved',)",5
"('revenue',)",5
"('who',)",5
"('ongoing',)",5
"('Growth',)",5
"('industries',)",5
"('considerably',)",5
"('rental',)",5
"('Businesses',)",5
"('confidence',)",5
"('states',)",5
"('revenues',)",5
"('third',)",5
"('hours',)",5
"('its',)",5
"('margins',)",5
"('stores',)",5
"('net',)",5
"('Professional',)",5
"('employees',)",5
"('stronger',)",5
"('raising',)",5
"('tightness',)",5
"('Several',)",5
"('port',)",5
"('additional',)",5
"('North',)",5
"('Carolina',)",5
"('West',)",5
"('vacancies',)",5
"('soybeans',)",5
"('part',)",5
"('Missouri',)",5
"('domestic',)",5
"('anticipated',)",5
"('Federal',)",4
"('Resources',)",4
"('Although',)",4
"('despite',)",4
"('widespread',)",4
