NGram,Frequency
"('in', 'the')",66
"('san', 'francisco')",58
"('and', 'san')",48
"('kansas', 'city')",35
"('reported', 'that')",33
"('demand', 'for')",33
"('reporting', 'period')",27
"('francisco', 'districts')",27
"('new', 'york')",26
"('compared', 'with')",24
"('in', 'some')",24
"('during', 'the')",21
"('the', 'reporting')",21
"('real', 'estate')",21
"('declines', 'in')",18
"('in', 'activity')",18
"('continued', 'to')",18
"('twelve', 'months')",18
"('months', 'earlier')",18
"('chicago', 'and')",18
"('according', 'to')",18
"('in', 'most')",18
"('dallas', 'and')",18
"('noted', 'that')",18
"('as', 'a')",18
"('and', 'other')",17
"('and', 'chicago')",15
"('such', 'as')",15
"('to', 'be')",15
"('various', 'districts')",15
"('with', 'the')",15
"('city', 'and')",15
"('districts', 'with')",15
"('drop', 'in')",15
"('of', 'the')",12
"('with', 'a')",12
"('on', 'net')",12
"('some', 'areas')",12
"('commercial', 'real')",12
"('energy', 'and')",12
"('cleveland', 'and')",12
"('and', 'dallas')",12
"('reported', 'to')",12
"('the', 'philadelphia')",12
"('most', 'areas')",12
"('providers', 'of')",12
"('to', 'a')",12
"('a', 'drop')",12
"('most', 'districts')",12
"('a', 'result')",12
"('result', 'of')",12
"('the', 'latter')",11
"('federal', 'reserve')",9
"('reports', 'from')",9
"('from', 'the')",9
"('further', 'during')",9
"('philadelphia', 'and')",9
"('with', 'only')",9
"('consumer', 'spending')",9
"('travel', 'and')",9
"('activity', 'fell')",9
"('range', 'of')",9
"('job', 'cuts')",9
"('reports', 'on')",9
"('activity', 'in')",9
"('signs', 'of')",9
"('for', 'commercial')",9
"('loan', 'demand')",9
"('deterioration', 'in')",9
"('price', 'pressures')",9
"('goods', 'and')",9
"('was', 'largely')",9
"('lower', 'prices')",9
"('in', 'all')",9
"('pointed', 'to')",9
"('reductions', 'in')",9
"('districts', 'reported')",9
"('spending', 'was')",9
"('and', 'richmond')",9
"('reported', 'a')",9
"('earlier', 'for')",9
"('sales', 'of')",9
"('were', 'reported')",9
"('richmond', 'and')",9
"('and', 'kansas')",9
"('pace', 'of')",9
"('to', 'fall')",9
"('than', 'in')",9
"('fell', 'in')",9
"('the', 'kansas')",9
"('in', 'various')",9
"('in', 'demand')",9
"('it', 'services')",9
"('with', 'twelve')",9
"('fell', 'further')",9
"('decline', 'in')",9
"('for', 'some')",9
"('cleveland', 'reported')",9
"('products', 'and')",9
"('prices', 'and')",9
"('demand', 'and')",9
"('districts', 'as')",9
"('product', 'prices')",9
"('to', 'chicago')",9
"('cleveland', 'richmond')",8
"('st', 'louis')",8
"('nonfinancial', 'services')",8
"('the', 'twelve')",6
"('suggest', 'that')",6
"('economic', 'conditions')",6
"('in', 'economic')",6
"('the', 'deterioration')",6
"('a', 'few')",6
"('production', 'and')",6
"('and', 'pharmaceuticals')",6
"('contacts', 'from')",6
"('from', 'various')",6
"('improvement', 'in')",6
"('spending', 'remained')",6
"('many', 'districts')",6
"('and', 'tourist')",6
"('tourist', 'activity')",6
"('for', 'a')",6
"('a', 'wide')",6
"('wide', 'range')",6
"('in', 'many')",6
"('manufacturing', 'activity')",6
"('some', 'sectors')",6
"('sectors', 'and')",6
"('conditions', 'weakened')",6
"('for', 'agricultural')",6
"('agricultural', 'producers')",6
"('of', 'natural')",6
"('natural', 'resources')",6
"('reduced', 'global')",6
"('global', 'demand')",6
"('cited', 'as')",6
"('residential', 'real')",6
"('of', 'stabilization')",6
"('drops', 'in')",6
"('credit', 'quality')",6
"('and', 'continued')",6
"('upward', 'price')",6
"('across', 'a')",6
"('final', 'goods')",6
"('and', 'services')",6
"('prices', 'for')",6
"('and', 'assorted')",6
"('raw', 'materials')",6
"('layoffs', 'and')",6
"('hiring', 'freezes')",6
"('upward', 'wage')",6
"('wage', 'pressures')",6
"('wage', 'reductions')",6
"('of', 'some')",6
"('spending', 'and')",6
"('remained', 'very')",6
"('noted', 'by')",6
"('that', 'were')",6
"('were', 'very')",6
"('retail', 'spending')",6
"('described', 'as')",6
"('the', 'boston')",6
"('boston', 'and')",6
"('york', 'reported')",6
"('for', 'many')",6
"('stores', 'and')",6
"('sales', 'gains')",6
"('gains', 'in')",6
"('discretionary', 'spending')",6
"('equipment', 'and')",6
