NGram,Frequency
"('since', 'the', 'last', 'report')",20
"('in', 'February', 'and', 'March')",12
"('and', 'San', 'Francisco', 'Districts')",9
"('on', 'a', 'yearoveryear', 'basis')",8
"('reported', 'an', 'increase', 'in')",7
"('the', 'next', 'six', 'months')",7
"('commercial', 'and', 'industrial', 'loans')",7
"('at', 'the', 'end', 'of')",7
"('in', 'the', 'Cleveland', 'District')",6
"('Real', 'Estate', 'and', 'Construction')",6
"('in', 'commercial', 'and', 'industrial')",6
"('in', 'the', 'coming', 'months')",6
"('in', 'the', 'Chicago', 'District')",5
"('in', 'the', 'St', 'Louis')",5
"('for', 'commercial', 'and', 'industrial')",5
"('in', 'late', 'February', 'and')",5
"('late', 'February', 'and', 'March')",5
"('than', 'a', 'year', 'ago')",5
"('Return', 'to', 'top', 'Consumer')",5
"('to', 'top', 'Consumer', 'Spending')",5
"('from', 'a', 'year', 'ago')",5
"('in', 'commercial', 'real', 'estate')",5
"('since', 'our', 'last', 'report')",5
"('the', 'last', 'survey', 'period')",5
"('to', 'a', 'year', 'ago')",4
"('the', 'San', 'Francisco', 'District')",4
"('and', 'Kansas', 'City', 'Districts')",4
"('with', 'the', 'exception', 'of')",4
"('compared', 'with', 'a', 'year')",4
"('the', 'previous', 'reporting', 'period')",4
"('the', 'same', 'period', 'in')",4
"('same', 'period', 'in', '2010')",4
"('increased', 'since', 'the', 'last')",4
"('in', 'the', 'last', 'survey')",4
"('Chicago', 'and', 'Kansas', 'City')",3
"('ability', 'to', 'pass', 'through')",3
"('Consumer', 'Spending', 'and', 'Tourism')",3
"('in', 'the', 'San', 'Francisco')",3
"('Minneapolis', 'Kansas', 'City', 'and')",3
"('reported', 'an', 'uptick', 'in')",3
"('in', 'the', 'Atlanta', 'District')",3
"('the', 'disaster', 'in', 'Japan')",3
"('reported', 'plans', 'to', 'open')",3
"('growth', 'in', 'new', 'orders')",3
"('reported', 'that', 'shipping', 'volume')",3
"('the', 'outlook', 'for', 'the')",3
"('the', 'St', 'Louis', 'and')",3
"('Dallas', 'and', 'San', 'Francisco')",3
"('remained', 'at', 'low', 'levels')",3
"('commercial', 'real', 'estate', 'loans')",3
"('in', 'delinquency', 'rates', 'for')",3
"('Kansas', 'City', 'and', 'Dallas')",3
"('a', 'substantial', 'increase', 'in')",3
"('reported', 'increased', 'drilling', 'activity')",3
"('that', 'sales', 'in', 'the')",3
"('the', 'first', 'half', 'of')",3
"('from', 'a', 'year', 'earlier')",3
"('Construction', 'and', 'Real', 'Estate')",3
"('the', 'last', 'report', 'with')",3
"('end', 'of', 'the', 'market')",3
"('percent', 'from', 'a', 'year')",3
"('the', 'other', 'loan', 'categories')",3
"('over', 'the', 'next', 'six')",3
"('reported', 'that', 'demand', 'for')",3
"('since', 'the', 'previous', 'Beige')",3
"('the', 'previous', 'Beige', 'Book')",3
"('during', 'the', 'past', 'six')",3
"('the', 'past', 'six', 'weeks')",3
"('majority', 'of', 'our', 'contacts')",3
"('in', 'the', 'near', 'term')",3
"('being', 'passed', 'through', 'to')",3
"('the', 'end', 'of', 'last')",3
"('end', 'of', 'last', 'year')",3
"('and', 'an', 'agent', 'in')",3
"('with', 'a', 'year', 'earlier')",3
"('during', 'the', 'reporting', 'period')",3
"('industries', 'reported', 'plans', 'to')",3
"('with', 'the', 'same', 'period')",3
"('percent', 'of', 'total', 'loans')",3
"('the', 'end', 'of', 'February')",3
"('end', 'of', 'February', '2011')",3
"('since', 'the', 'last', 'survey')",3
"('and', 'Dallas', 'all', 'noted')",2
"('as', 'a', 'result', 'of')",2
"('signs', 'of', 'improvement', 'in')",2
"('Boston', 'Richmond', 'Chicago', 'and')",2
"('Richmond', 'Chicago', 'and', 'Kansas')",2
"('and', 'Kansas', 'City', 'cited')",2
"('in', 'the', 'Philadelphia', 'and')",2
"('Wage', 'pressures', 'were', 'described')",2
"('The', 'ability', 'to', 'pass')",2
"('Districts', 'with', 'manufacturers', 'generally')",2
"('Spending', 'and', 'Tourism', 'Consumer')",2
"('and', 'Tourism', 'Consumer', 'spending')",2
"('Consumer', 'spending', 'picked', 'up')",2
"('sales', 'in', 'February', 'and')",2
"('February', 'and', 'March', 'but')",2
"('the', 'Cleveland', 'District', 'reported')",2
"('although', 'a', 'few', 'contacts')",2
"('the', 'low', 'to', 'midmarket')",2
"('low', 'to', 'midmarket', 'segments')",2
"('picked', 'up', 'in', 'the')",2
"('in', 'the', 'Boston', 'Philadelphia')",2
"('rose', 'in', 'most', 'Districts')",2
"('Atlanta', 'and', 'San', 'Francisco')",2
"('improved', 'availability', 'of', 'credit')",2
"('the', 'Chicago', 'District', 'reported')",2
"('potential', 'supply', 'chain', 'disruptions')",2
"('supply', 'chain', 'disruptions', 'due')",2
"('chain', 'disruptions', 'due', 'to')",2
"('in', 'the', 'New', 'York')",2
"('Minneapolis', 'and', 'San', 'Francisco')",2
"('the', 'average', 'check', 'amount')",2
"('the', 'St', 'Louis', 'District')",2
"('Reports', 'from', 'transportation', 'services')",2
"('in', 'the', 'Dallas', 'District')",2
"('in', 'the', 'Richmond', 'and')",2
"('the', 'Richmond', 'and', 'San')",2
"('Richmond', 'and', 'San', 'Francisco')",2
"('a', 'further', 'pickup', 'in')",2
"('showed', 'a', 'substantial', 'rise')",2
"('a', 'substantial', 'rise', 'in')",2
"('substantial', 'rise', 'in', 'production')",2
"('manufacturers', 'reported', 'plans', 'to')",2
"('plans', 'to', 'open', 'new')",2
"('to', 'open', 'new', 'plants')",2
"('open', 'new', 'plants', 'in')",2
"('lack', 'of', 'new', 'contracts')",2
"('to', 'the', 'uncertainties', 'surrounding')",2
"('the', 'uncertainties', 'surrounding', 'the')",2
"('uncertainties', 'surrounding', 'the', 'budget')",2
"('surrounding', 'the', 'budget', 'for')",2
"('the', 'budget', 'for', 'fiscal')",2
"('budget', 'for', 'fiscal', 'year')",2
"('for', 'fiscal', 'year', '2011')",2
"('of', 'commercial', 'aircraft', 'and')",2
"('attributed', 'in', 'part', 'to')",2
"('in', 'part', 'to', 'increased')",2
"('part', 'to', 'increased', 'demand')",2
"('for', 'aircraft', 'with', 'greater')",2
"('aircraft', 'with', 'greater', 'fuel')",2
"('with', 'greater', 'fuel', 'efficiency')",2
"('fabricated', 'metal', 'products', 'and')",2
"('metal', 'products', 'and', 'industrial')",2
"('products', 'and', 'industrial', 'machinery')",2
"('that', 'shipping', 'volume', 'met')",2
"('shipping', 'volume', 'met', 'or')",2
"('volume', 'met', 'or', 'exceeded')",2
"('met', 'or', 'exceeded', 'expectations')",2
"('or', 'exceeded', 'expectations', 'with')",2
"('exceeded', 'expectations', 'with', 'shipments')",2
"('driven', 'by', 'energyrelated', 'transportation')",2
"('by', 'energyrelated', 'transportation', 'and')",2
"('energyrelated', 'transportation', 'and', 'heavy')",2
"('transportation', 'and', 'heavy', 'equipment')",2
"('greater', 'uncertainty', 'about', 'the')",2
"('uncertainty', 'about', 'the', 'outlook')",2
"('about', 'the', 'outlook', 'for')",2
"('outlook', 'for', 'the', 'rest')",2
"('for', 'the', 'rest', 'of')",2
"('the', 'rest', 'of', 'the')",2
"('geopolitical', 'climate', 'worldwide', 'and')",2
"('climate', 'worldwide', 'and', 'ambiguity')",2
"('worldwide', 'and', 'ambiguity', 'about')",2
"('and', 'ambiguity', 'about', 'US')",2
"('ambiguity', 'about', 'US', 'government')",2
"('about', 'US', 'government', 'spending')",2
"('about', 'the', 'nearterm', 'outlook')",2
"('business', 'conditions', 'to', 'improve')",2
"('to', 'improve', 'in', 'the')",2
"('for', 'the', 'most', 'part')",2
"('the', 'spring', 'building', 'season')",2
"('likely', 'to', 'be', 'slower')",2
"('to', 'be', 'slower', 'than')",2
"('be', 'slower', 'than', 'previously')",2
"('slower', 'than', 'previously', 'anticipated')",2
"('Market', 'activity', 'was', 'still')",2
"('St', 'Louis', 'and', 'Minneapolis')",2
"('the', 'Cleveland', 'District', 'were')",2
"('were', 'more', 'optimistic', 'than')",2
"('the', 'past', 'several', 'months')",2
"('that', 'the', 'market', 'for')",2
"('both', 'in', 'terms', 'of')",2
"('Commercial', 'real', 'estate', 'activity')",2
"('real', 'estate', 'activity', 'remained')",2
"('at', 'low', 'levels', 'in')",2
"('healthcare', 'and', 'automotive', 'industries')",2
"('by', 'healthcare', 'projects', 'and')",2
"('healthcare', 'projects', 'and', 'to')",2
"('projects', 'and', 'to', 'a')",2
"('and', 'to', 'a', 'lesser')",2
"('by', 'manufacturing', 'and', 'energy')",2
"('Office', 'and', 'industrial', 'leasing')",2
"('many', 'of', 'the', 'Districts')",2
"('in', 'some', 'market', 'segments')",2
"('pipeline', 'was', 'still', 'not')",2
"('was', 'still', 'not', 'robust')",2
"('manufacturing', 'food', 'processing', 'and')",2
"('food', 'processing', 'and', 'healthcare')",2
"('but', 'was', 'little', 'changed')",2
"('was', 'little', 'changed', 'in')",2
"('little', 'changed', 'in', 'the')",2
"('and', 'industrial', 'loans', 'and')",2
"('some', 'types', 'of', 'commercial')",2
"('types', 'of', 'commercial', 'real')",2
"('of', 'commercial', 'real', 'estate')",2
"('commercial', 'and', 'industrial', 'and')",2
"('for', 'quality', 'loans', 'was')",2
"('standards', 'remained', 'somewhat', 'restrictive')",2
"('an', 'uptick', 'in', 'delinquency')",2
"('uptick', 'in', 'delinquency', 'rates')",2
"('delinquency', 'rates', 'for', 'commercial')",2
"('rates', 'for', 'commercial', 'and')",2
"('on', 'rates', 'and', 'fees')",2
"('Employment', 'Wages', 'and', 'Prices')",2
"('Most', 'Districts', 'reported', 'that')",2
"('labor', 'market', 'conditions', 'were')",2
"('New', 'York', 'Cleveland', 'Richmond')",2
