NGram,Frequency
"('since', 'the', 'previous', 'report')",16
"('since', 'the', 'last', 'report')",14
"('over', 'the', 'reporting', 'period')",14
"('compared', 'with', 'a', 'year')",8
"('at', 'a', 'moderate', 'pace')",7
"('Real', 'Estate', 'and', 'Construction')",7
"('at', 'a', 'modest', 'pace')",7
"('Kansas', 'City', 'and', 'Dallas')",6
"('in', 'late', 'August', 'and')",6
"('the', 'latest', 'reporting', 'period')",5
"('City', 'and', 'Dallas', 'Districts')",5
"('than', 'a', 'year', 'ago')",5
"('compared', 'to', 'those', 'of')",5
"('in', 'the', 'energy', 'sector')",5
"('at', 'a', 'slower', 'pace')",5
"('since', 'our', 'last', 'report')",5
"('late', 'August', 'and', 'September')",5
"('with', 'a', 'year', 'earlier')",5
"('since', 'the', 'last', 'survey')",5
"('grew', 'at', 'a', 'moderate')",4
"('the', 'previous', 'report', 'The')",4
"('was', 'reported', 'to', 'be')",4
"('from', 'a', 'year', 'earlier')",4
"('Return', 'to', 'top', 'Consumer')",4
"('to', 'top', 'Consumer', 'Spending')",4
"('are', 'reported', 'to', 'be')",4
"('Construction', 'and', 'Real', 'Estate')",4
"('with', 'a', 'year', 'ago')",4
"('Commercial', 'real', 'estate', 'activity')",4
"('majority', 'of', 'our', 'contacts')",4
"('the', 'same', 'time', 'period')",4
"('the', 'past', 'six', 'weeks')",4
"('the', 'last', 'survey', 'period')",4
"('in', 'the', 'latest', 'reporting')",3
"('sales', 'grew', 'at', 'a')",3
"('grew', 'at', 'a', 'modest')",3
"('a', 'number', 'of', 'Districts')",3
"('was', 'reported', 'in', 'the')",3
"('to', 'the', 'strong', 'dollar')",3
"('commercial', 'real', 'estate', 'markets')",3
"('prices', 'and', 'sales', 'volume')",3
"('were', 'little', 'changed', 'or')",3
"('Richmond', 'and', 'St', 'Louis')",3
"('and', 'St', 'Louis', 'Districts')",3
"('Activity', 'in', 'the', 'energy')",3
"('in', 'the', 'energy', 'industry')",3
"('Consumer', 'Spending', 'and', 'Tourism')",3
"('a', 'moderate', 'pace', 'over')",3
"('moderate', 'pace', 'over', 'the')",3
"('New', 'York', 'Kansas', 'City')",3
"('and', 'San', 'Francisco', 'Districts')",3
"('in', 'the', 'Richmond', 'District')",3
"('the', 'San', 'Francisco', 'District')",3
"('St', 'Louis', 'Kansas', 'City')",3
"('Louis', 'Kansas', 'City', 'and')",3
"('reported', 'strong', 'demand', 'across')",3
"('strong', 'demand', 'across', 'all')",3
"('the', 'strong', 'dollar', 'and')",3
"('the', 'energy', 'sector', 'was')",3
"('Residential', 'real', 'estate', 'activity')",3
"('Agriculture', 'and', 'Natural', 'Resources')",3
"('Employment', 'Wages', 'and', 'Prices')",3
"('and', 'finished', 'goods', 'prices')",3
"('up', 'from', 'a', 'year')",3
"('research', 'and', 'strategy', 'consultant')",3
"('in', 'response', 'to', 'the')",3
"('both', 'singlefamily', 'homes', 'and')",3
"('singlefamily', 'homes', 'and', 'condos')",3
"('on', 'a', 'yearoveryear', 'basis')",3
"('in', 'upstate', 'New', 'York')",3
"('in', 'New', 'York', 'City')",3
"('northern', 'New', 'Jersey', 'and')",3
"('in', 'the', 'months', 'ahead')",3
"('across', 'all', 'loan', 'categories')",3
"('continued', 'to', 'report', 'modest')",3
"('the', 'next', 'six', 'months')",3
"('the', 'last', 'Beige', 'Book')",3
"('since', 'the', 'previous', 'Beige')",3
"('in', 'the', 'number', 'of')",3
"('for', 'the', 'remainder', 'of')",3
"('the', 'remainder', 'of', '2015')",3
"('to', 'those', 'of', 'the')",3
"('those', 'of', 'the', 'same')",3
"('of', 'the', 'same', 'time')",3
"('A', 'majority', 'of', 'our')",3
"('the', 'oil', 'and', 'gas')",3
"('oil', 'and', 'gas', 'industry')",3
"('were', 'reported', 'to', 'be')",3
"('real', 'estate', 'activity', 'increased')",3
"('construction', 'activity', 'was', 'up')",3
"('activity', 'was', 'up', 'from')",3
"('from', 'a', 'year', 'ago')",3
"('with', 'the', 'same', 'period')",3
"('construction', 'activity', 'continued', 'to')",3
"('real', 'estate', 'activity', 'continued')",3
"('estate', 'activity', 'continued', 'to')",3
"('modest', 'pace', 'in', 'late')",3
"('pace', 'in', 'late', 'August')",3
"('higher', 'than', 'a', 'year')",3
"('the', 'past', 'few', 'months')",3
"('over', 'the', 'past', 'six')",3
"('latest', 'reporting', 'period', 'Most')",2
"('reporting', 'period', 'Most', 'Districts')",2
"('at', 'a', 'modest', 'or')",2
"('a', 'modest', 'or', 'moderate')",2
"('modest', 'or', 'moderate', 'rate')",2
"('Nonfinancial', 'services', 'activity', 'generally')",2
"('services', 'activity', 'generally', 'strengthened')",2
"('activity', 'generally', 'strengthened', 'since')",2
"('generally', 'strengthened', 'since', 'the')",2
"('strengthened', 'since', 'the', 'previous')",2
"('latest', 'reporting', 'period', 'with')",2
"('from', 'the', 'energy', 'sector')",2
"('motor', 'vehicles', 'aerospace', 'and')",2
"('vehicles', 'aerospace', 'and', 'transportation')",2
"('aerospace', 'and', 'transportation', 'equipment')",2
"('due', 'to', 'the', 'strong')",2
"('and', 'commercial', 'real', 'estate')",2
"('improved', 'since', 'the', 'last')",2
"('and', 'a', 'number', 'of')",2
"('number', 'of', 'Districts', 'noted')",2
"('in', 'the', 'market', 'for')",2
"('the', 'market', 'for', 'lower')",2
"('market', 'for', 'lower', 'or')",2
"('for', 'lower', 'or', 'moderately')",2
"('lower', 'or', 'moderately', 'priced')",2
"('or', 'moderately', 'priced', 'homes')",2
"('conditions', 'were', 'mixed', 'Growing')",2
"('were', 'mixed', 'Growing', 'conditions')",2
"('mixed', 'Growing', 'conditions', 'and')",2
"('Growing', 'conditions', 'and', 'farm')",2
"('conditions', 'and', 'farm', 'output')",2
"('and', 'farm', 'output', 'were')",2
"('farm', 'output', 'were', 'solid')",2
"('output', 'were', 'solid', 'in')",2
"('were', 'solid', 'in', 'some')",2
"('solid', 'in', 'some', 'Districts')",2
"('in', 'the', 'Richmond', 'and')",2
"('the', 'Richmond', 'and', 'St')",2
"('crop', 'and', 'livestock', 'prices')",2
"('concerns', 'that', 'farm', 'income')",2
"('that', 'farm', 'income', 'may')",2
"('farm', 'income', 'may', 'weaken')",2
"('as', 'most', 'Districts', 'reported')",2
"('most', 'Districts', 'reported', 'that')",2
"('little', 'changed', 'or', 'up')",2
"('changed', 'or', 'up', 'only')",2
"('or', 'up', 'only', 'slightly')",2
"('Spending', 'and', 'Tourism', 'Consumer')",2
"('and', 'Tourism', 'Consumer', 'spending')",2
"('Tourism', 'Consumer', 'spending', 'grew')",2
"('generally', 'optimistic', 'about', 'the')",2
"('in', 'the', 'Philadelphia', 'Cleveland')",2
"('Minneapolis', 'and', 'San', 'Francisco')",2
"('in', 'the', 'New', 'York')",2
"('York', 'Kansas', 'City', 'and')",2
"('previous', 'report', 'The', 'New')",2
"('report', 'The', 'New', 'York')",2
"('The', 'New', 'York', 'Philadelphia')",2
"('Dallas', 'and', 'San', 'Francisco')",2
"('activity', 'was', 'reported', 'to')",2
"('particularly', 'strong', 'demand', 'for')",2
"('Activity', 'in', 'the', 'technology')",2
