NGram,Frequency
"('during', 'the', 'reporting', 'period')",14
"('in', 'January', 'and', 'early')",12
"('January', 'and', 'early', 'February')",12
"('and', 'San', 'Francisco', 'Districts')",10
"('since', 'the', 'previous', 'report')",10
"('the', 'previous', 'Beige', 'Book')",9
"('over', 'the', 'reporting', 'period')",8
"('since', 'the', 'previous', 'Beige')",8
"('Kansas', 'City', 'and', 'San')",7
"('City', 'and', 'San', 'Francisco')",7
"('Real', 'Estate', 'and', 'Construction')",7
"('than', 'a', 'year', 'ago')",7
"('with', 'the', 'same', 'period')",7
"('Kansas', 'City', 'and', 'Dallas')",6
"('Chicago', 'and', 'San', 'Francisco')",6
"('at', 'West', 'Coast', 'ports')",6
"('in', 'commercial', 'real', 'estate')",6
"('since', 'the', 'last', 'report')",6
"('same', 'period', 'last', 'year')",6
"('compared', 'with', 'the', 'same')",6
"('City', 'and', 'Dallas', 'Districts')",5
"('over', 'the', 'next', 'three')",5
"('at', 'a', 'modest', 'pace')",5
"('Return', 'to', 'top', 'Consumer')",5
"('to', 'top', 'Consumer', 'Spending')",5
"('from', 'a', 'year', 'ago')",5
"('in', 'the', 'months', 'ahead')",5
"('the', 'next', 'six', 'months')",5
"('in', 'new', 'orders', 'and')",5
"('the', 'past', 'six', 'weeks')",5
"('since', 'our', 'last', 'report')",5
"('higher', 'than', 'a', 'year')",5
"('compared', 'with', 'a', 'year')",5
"('have', 'stayed', 'the', 'same')",5
"('the', 'same', 'period', 'last')",5
"('oil', 'and', 'natural', 'gas')",4
"('the', 'reporting', 'period', 'The')",4
"('since', 'the', 'previous', 'survey')",4
"('the', 'previous', 'survey', 'but')",4
"('Atlanta', 'Kansas', 'City', 'and')",4
"('increased', 'since', 'the', 'previous')",4
"('reported', 'no', 'change', 'in')",4
"('to', 'lower', 'oil', 'prices')",4
"('San', 'Francisco', 'Districts', 'noted')",4
"('and', 'Kansas', 'City', 'Districts')",4
"('commercial', 'real', 'estate', 'markets')",4
"('Construction', 'and', 'Real', 'Estate')",4
"('to', 'grow', 'at', 'a')",4
"('growth', 'was', 'reported', 'for')",4
"('compared', 'with', 'last', 'year')",4
"('the', 'beginning', 'of', 'the')",4
"('beginning', 'of', 'the', 'year')",4
"('relative', 'to', 'a', 'year')",4
"('the', 'oil', 'and', 'gas')",4
"('with', 'a', 'year', 'ago')",4
"('the', 'previous', 'reporting', 'period')",4
"('at', 'a', 'moderate', 'pace')",4
"('the', 'same', 'compared', 'with')",4
"('from', 'a', 'year', 'earlier')",4
"('increased', 'in', 'most', 'Districts')",3
"('real', 'estate', 'market', 'conditions')",3
"('Consumer', 'Spending', 'and', 'Tourism')",3
"('and', 'St', 'Louis', 'Districts')",3
"('in', 'the', 'New', 'York')",3
"('Manufacturing', 'and', 'Other', 'Business')",3
"('and', 'Other', 'Business', 'Activity')",3
"('to', 'increase', 'over', 'the')",3
"('increase', 'over', 'the', 'next')",3
"('the', 'next', 'three', 'to')",3
"('next', 'three', 'to', 'six')",3
"('three', 'to', 'six', 'months')",3
"('St', 'Louis', 'and', 'Kansas')",3
"('Louis', 'and', 'Kansas', 'City')",3
"('were', 'softer', 'than', 'expected')",3
"('reported', 'an', 'increase', 'in')",3
"('the', 'Dallas', 'District', 'noted')",3
"('Minneapolis', 'and', 'Kansas', 'City')",3
"('with', 'the', 'exception', 'of')",3
"('in', 'the', 'Richmond', 'and')",3
"('Francisco', 'Districts', 'noted', 'that')",3
"('Agriculture', 'and', 'Natural', 'Resources')",3
"('Employment', 'Wages', 'and', 'Prices')",3
"('reported', 'little', 'change', 'in')",3
"('rose', 'during', 'the', 'reporting')",3
"('at', 'a', 'slower', 'pace')",3
"('on', 'a', 'yearoveryear', 'basis')",3
"('in', 'the', 'fourth', 'quarter')",3
"('the', 'fourth', 'quarter', 'of')",3
"('fourth', 'quarter', 'of', '2014')",3
"('to', 'a', 'year', 'earlier')",3
"('the', 'Affordable', 'Care', 'Act')",3
"('a', 'year', 'ago', 'and')",3
"('the', 'first', 'half', 'of')",3
"('of', 'a', 'year', 'ago')",3
"('commercial', 'and', 'industrial', 'loans')",3
"('continued', 'to', 'grow', 'at')",3
"('over', 'the', 'next', 'six')",3
"('percentage', 'of', 'firms', 'reporting')",3
"('continued', 'to', 'report', 'modest')",3
"('for', 'commercial', 'real', 'estate')",3
"('prices', 'paid', 'and', 'prices')",3
"('paid', 'and', 'prices', 'received')",3
"('during', 'the', 'past', 'six')",3
"('since', 'the', 'beginning', 'of')",3
"('the', 'start', 'of', 'the')",3
"('start', 'of', 'the', 'year')",3
"('in', 'the', 'number', 'of')",3
